t,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
353176,0.122173,2.233323,0.293215,1.646262,-4.488935,-4.584648
356177,-0.691499,0.879646,0.972497,-1.751546,-9.911071,-6.63769
359178,-1.34146,0.593761,0.965167,1.488336,-10.801201,3.574877
362181,-1.661554,0.354302,0.623083,-1.794617,-2.837888,8.709875
365183,-0.965167,0.425162,-0.046426,5.876772,3.498307,21.990042
368184,-0.943176,0.354302,-0.083078,2.249253,1.622334,1.119841
371186,-0.69883,-0.525344,-0.215025,-0.559921,2.833102,-10.241282
374188,-1.47585,-1.932778,-0.354302,-0.315853,4.59422,13.543377
377188,-1.629788,-1.40499,-0.334754,-4.15394,-0.066999,4.053442
380308,-1.251052,-0.930959,-0.244346,5.685347,-1.244268,15.658631
383245,-1.028697,-1.185079,-0.107512,8.810373,-3.675375,22.961527
386218,-1.211957,-0.520457,-0.171042,0.746561,-4.168297,4.728218
389195,-0.989602,0.339641,-0.237016,-5.943771,-1.775474,-1.493121
392199,-1.319469,2.309071,-0.315206,-4.512863,-4.345366,15.467206
395246,-1.470963,2.756224,-0.256563,-2.45025,-3.565306,17.946171
398329,-1.136209,2.714685,-0.129503,-4.182654,-7.111469,19.439291
401266,-1.175305,1.91323,0.219911,-7.006185,-7.494321,13.194024
404203,-1.358564,-0.342085,0.334754,-8.46102,-4.488935,4.508078
407273,-0.994489,-2.558304,0.371406,-1.708475,-0.459422,7.57089
410204,-0.872316,-1.370782,0.124617,3.632305,-0.181855,12.050256
413210,-0.76969,-1.935221,0.13439,9.360723,-1.0002,11.203196
416220,-0.383623,-2.426357,-0.002443,4.522435,0.014357,6.924829
419212,-0.559553,-0.241903,-0.38851,0.990629,1.464407,12.614961
422327,-0.95295,3.853338,-0.425162,1.555335,-0.995414,-2.713461
425217,-0.828333,3.567453,-0.50824,-0.736989,-0.78006,16.902899
430140,-0.608422,0.141721,-0.50824,-2.694318,0.358923,12.906885
432858,-0.559553,1.456303,-0.19059,0.885344,-10.23171,19.32922
436195,-0.999376,-0.078191,-0.009774,6.632905,-9.872787,2.632105
438913,-0.845438,-0.249233,0.080634,-3.096313,-8.073383,15.749559
441913,-1.431868,1.429425,0.149051,-1.799403,-10.389636,14.409578
444915,-1.243722,1.109331,0.12706,-1.737189,-9.844072,18.544374
447916,-1.048245,1.353677,0.12706,-5.091927,-13.753944,13.30888
450918,-1.34879,-0.168599,0.193033,6.431907,-8.896515,-2.612962
453921,-1.14354,-1.160644,0.061087,3.316452,-4.369295,-5.07757
456923,-1.541824,-1.209513,-0.0562,7.52782,-6.608976,10.480562
459923,-1.549154,-1.810604,-0.400728,1.861616,-10.059426,21.54019
462929,-1.075123,-0.398284,-0.393397,-7.278966,-10.786844,22.387249
465929,-0.757473,0.69883,-0.288328,6.173482,-14.959928,14.639289
468929,-0.835664,-1.094671,-0.456927,7.235896,-14.988642,-5.063213
471931,-1.026254,-1.038471,-0.561996,0.363709,-15.543777,-3.302095
474933,-1.893682,-0.456927,-0.483805,3.273381,-13.8688,7.982457
477935,-2.218663,0.684169,-0.344528,-11.117055,-10.700702,11.562119
480935,-1.883908,3.181386,0,-13.466806,-10.107284,25.445278
483938,-1.879022,3.848451,0.476475,-11.638689,-30.15435,3.546163
486939,-1.52472,-0.591318,0.57177,-7.097112,-20.051853,-3.9673
489941,-1.478294,-0.813672,0.19059,-3.22074,-1.07677,2.488536
492942,-1.483181,0.009774,-0.38118,9.576077,-2.694318,10.920842
495945,-1.505172,-0.359189,-0.420275,7.456036,-5.972486,9.705289
498946,-1.33413,-0.37385,-0.454484,2.134398,-2.340181,15.361921
501948,-1.331686,-0.229685,-0.547335,-3.345166,-1.502692,1.540978
515013,-1.77884,-0.992045,-0.755029,0.698704,-7.159326,13.112668
517969,-0.857655,0.024435,-0.625526,-2.26361,-5.910272,12.184253
520971,-1.14354,0.493579,-0.566883,-3.129812,-5.417351,6.814759
523972,-1.126436,0.757473,-0.503353,-1.81376,-2.392823,7.585248
526974,-1.321912,-0.349415,-0.356745,-0.129212,-1.435694,4.091727
529975,-1.558928,-0.750143,-0.244346,-0.540778,-0.531207,11.873186
532980,-1.492955,-0.474031,-0.193033,-0.698704,1.909473,15.921843
535981,-0.720821,-0.366519,-0.224798,1.014557,-0.33021,10.643275
538985,-0.89675,-0.285885,-0.288328,1.756332,-2.196611,4.268795
541988,-0.88942,-0.095295,-0.361632,-0.244068,-1.9669,0.009571
544992,-1.764179,-0.13439,-0.408058,-0.234497,-0.602991,2.924029
548045,-1.351234,-0.395841,-0.400728,-1.588834,-2.234896,7.910672
550995,-1.336573,-0.26145,-0.334754,-2.019542,-4.642076,9.064013
554000,-1.314582,-0.185703,-0.19792,1.048056,-4.412365,6.853044
557002,-1.14354,-0.021991,-0.168599,1.115055,-3.34038,5.273781
560001,-1.053132,0.180816,-0.178373,1.416551,-2.790031,0.713061
563003,-1.065349,0.283441,-0.271224,-0.521635,-2.062613,3.091527
566004,-1.363451,-0.065973,-0.298102,-0.89013,-3.651447,5.355137
569005,-1.414764,-0.061087,-0.256563,-3.622734,-4.756931,12.437893
572214,-1.436755,0.498466,-0.114843,-1.832902,-4.59422,10.963914
575005,-1.314582,0.378736,-0.085521,-0.660419,-4.350152,7.07797
578009,-1.27793,0.146608,-0.080634,1.316052,-3.192025,2.158326
581009,-1.287704,0.112399,-0.13439,0.564706,-3.48395,4.225725
584010,-1.339017,0.212581,-0.161268,-0.181855,-3.881158,6.350551
587015,-1.251052,0.530231,-0.18326,1.933401,-3.661019,14.691932
590016,-1.456303,0.901637,-0.412945,-2.282753,-5.503492,4.929215
593017,-1.52472,1.067793,-0.290772,-4.493721,-4.838288,10.025927
596017,-1.72264,0.723264,0.041539,-1.158126,-6.819545,3.689733
599018,-1.810604,0.241903,0.561996,4.479364,-7.197611,2.790031
602020,-2.243097,-0.425162,0.855211,3.862016,-5.345566,17.280964
605021,-2.064725,-0.645074,0.76969,-7.168897,-5.704489,9.786645
608023,-1.385442,0.518014,-0.62797,1.502692,-3.168097,11.514263
611025,-1.182635,0.087965,-0.459371,-1.942972,-2.914458,1.651048
614026,-1.121549,0.395841,-0.332311,-3.713661,-2.603391,-0.153141
617027,-1.187522,1.177748,-0.259007,-2.234896,-2.201397,-1.502692
620028,-1.163087,1.021367,-0.25412,1.665405,-3.464807,8.805587
623029,-1.33413,0.574213,-0.25412,1.129412,-5.493921,5.599205
626755,-1.424538,1.172861,-0.144164,-1.751546,-1.22034,3.48395
629472,-1.554041,1.546711,-0.114843,-3.091527,0.07657,0.722632
633904,-1.71531,1.47585,-0.11973,-0.181855,-0.22014,-0.177069
636622,-1.944995,0.872316,-0.034208,2.321038,-0.856631,0.89013
639623,-2.04029,0.620639,0.014661,3.402594,0.655633,1.899901
642658,-1.813048,0.251676,-0.105069,1.397408,2.632105,-0.272782
645626,-1.446529,0.427606,-0.222355,-1.330409,-2.852245,-1.253839
648628,-1.251052,1.446529,-0.207694,-4.704289,-2.823531,0.153141
651629,-1.116662,1.671327,-0.085521,-6.063413,-3.359523,-2.785245
654643,-1.011593,1.46852,0.097738,-0.751346,-3.464807,4.34058
657633,-0.933402,0.478918,0.520457,-0.545564,-11.91147,9.336794
660636,-0.911411,0.786794,0.491136,-5.307281,-21.702902,7.092326
663637,-0.747699,1.180192,0.13439,2.823531,-10.269995,5.235496
666639,-1.414764,-0.100182,0.122173,3.684947,-10.159925,-13.667803
669649,-1.624902,-0.210138,0.109956,4.579862,-5.67099,13.739587
672649,-1.617571,0.215025,-0.144164,0.990629,-2.053042,6.470192
675651,-2.150246,0.872316,-0.38118,1.722832,-3.943372,5.986843
678657,-2.179567,-0.085521,-0.371406,1.009771,-3.914658,6.958328
681657,-2.23088,-0.522901,-0.320093,-1.311267,-6.159126,-14.998212
684660,-4.078136,-0.913854,0.095295,-0.521635,-16.366907,-35.251068
687660,-6.932099,0.874759,0.239459,-7.709675,-32.350964,-10.801201
690662,-7.682241,1.231504,0.334754,4.177869,-156.796875,2.258824
693662,-5.37317,2.941927,0.537561,5.029713,-39.601215,33.7388
696666,-5.192355,2.856406,-0.427606,12.433106,-10.595419,28.599018
699666,-2.797763,-0.799012,-1.011593,2.306681,-25.789843,-15.897913
702667,-2.250427,-0.163712,-1.072679,-6.71426,-25.450062,-21.367907
705669,-3.046996,1.094671,-0.603535,-14.16551,-4.144369,-11.882757
708672,-3.731165,1.991421,-0.019548,-13.452449,0.904487,5.321638
711678,-3.843564,3.621209,0.434936,-14.816359,-0.588634,1.18684
714678,-3.621209,3.501479,0.295659,-8.623734,6.173482,-1.024128
717679,-3.711617,1.47585,0.141721,-3.455236,4.45065,-21.348764
720682,-4.188092,-1.681101,-0.268781,-1.555335,3.929015,-29.321648
723684,-4.627915,-1.197296,-0.166155,0.512064,4.22094,-23.784658
726687,-4.969999,-1.620015,-0.041539,17.702101,1.091127,-2.56032
729689,-5.038416,-2.436131,-0.50824,17.481962,-9.241081,-4.139583
732689,-4.153884,-1.258382,-0.830777,17.209179,-6.364908,17.395821
735691,-3.501479,-0.354302,-1.050688,-1.880759,-4.532006,3.168097
738693,-3.269351,1.590693,-1.075123,-13.34238,-3.326023,-12.160325
741693,-3.70673,2.817311,-0.759916,-17.328823,0.009571,-9.178868
744710,-4.298048,3.863112,-0.38118,-12.748959,-7.29811,6.738188
747696,-4.618141,3.863112,0.549779,-3.460021,-11.772688,16.907686
750697,-4.432438,1.431868,0.996932,6.82433,-15.031712,18.032312
753707,-3.709174,0.009774,1.180192,1.416551,-8.178668,16.615761
756707,-2.36527,1.01648,0.527788,-7.79103,-2.699104,1.100698
759710,-2.245541,0.505796,-0.549779,-2.914458,0.40678,-12.169896
762717,-2.700024,-0.593761,-0.764803,0.497707,4.804788,-7.345966
765718,-3.648087,-2.091603,-0.095295,0.497707,2.569892,6.068198
768720,-3.56501,-2.169793,0.114843,-0.555135,-0.272782,12.681961
771722,-3.296229,-1.739744,0.229685,0.105284,-0.727418,15.64906
774722,-2.988353,-0.764803,-0.268781,3.005385,-3.26381,5.254639
777724,-2.949257,-0.632856,-0.564439,5.07757,-2.311467,-0.555135
780724,-3.203377,-0.178373,-0.720821,4.311867,-3.349952,-5.115855
783725,-3.843564,0.874759,-0.835664,2.794817,-6.618547,2.828316
786726,-3.802025,0.908967,-0.659734,1.727618,-5.728417,13.998013
789729,-3.499036,1.22173,-0.24679,-6.005985,-6.704689,18.075382
792726,-2.68292,3.0079,0.422719,-5.694918,-5.446064,11.490334
795725,-2.502104,2.695138,0.564439,-1.579263,0.124427,-0.354138
798726,-2.565634,1.617571,0.618196,0.215354,-1.048056,-6.599405
801727,-2.861293,0.864985,0.632856,-0.368495,-0.191426,-0.847059
804727,-2.856406,1.546711,0.185703,-2.254039,-1.40698,5.785845
807727,-2.805093,1.248608,-0.364076,4.689932,-1.89033,10.432706
810727,-2.35794,-0.053756,-0.205251,2.392823,-1.852045,6.250053
813734,-2.262645,0.11973,-0.200364,0.196211,2.11047,-1.129412
816735,-2.441018,0.234572,-0.332311,-1.37348,2.072184,-12.768102
819736,-3.193604,-0.24679,-0.561996,-1.11027,1.325624,-8.322237
822737,-3.354872,-0.156382,-0.547335,-1.383052,-1.191626,-2.790031
825738,-3.188717,0.168599,-0.386067,-0.765703,-3.536592,8.164311
828740,-2.61939,0.674395,-0.085521,-1.871187,-5.096713,2.962314
831745,-2.260201,0.83322,-0.075747,-1.325624,-3.929015,-0.933201
834746,-2.079385,0.764803,-0.078191,-0.095713,-2.301895,-10.097712
837752,-2.18201,0.806342,-0.117286,0.37328,-1.842474,-9.824929
840752,-2.304183,0.676839,-0.105069,0.047856,-1.526621,-4.364508
843755,-2.350609,0.588874,0.569326,-0.866202,-1.588834,4.04387
846755,-2.006081,0.466701,0.014661,-2.201397,-0.81356,3.22074
849755,-1.825265,0.532674,-0.078191,-2.210968,-0.009571,-2.081756
852755,-1.813048,0.25412,-0.185703,0.870987,0.478565,-10.437492
855757,-2.086715,-0.146608,-0.263894,1.024128,0.071785,-8.614162
858760,-2.206445,-0.048869,-0.285885,1.0337,0.129212,-5.053642
861760,-2.247984,0.139277,-0.259007,-0.512064,-2.612962,3.574877
864762,-2.008525,0.293215,-0.166155,-1.9669,-3.04367,5.661418
867764,-1.798387,0.544892,-0.139277,-2.067399,-3.105884,2.29711
870766,-1.642006,0.662178,-0.085521,-0.535992,-1.665405,-4.067799
873769,-1.742188,0.454484,-0.046426,-0.047856,-1.177269,-3.737589
876771,-1.864361,0.410501,-0.058643,0.378066,-1.660619,-1.344766
879774,-1.879022,0.488692,-0.068417,-0.382852,-2.091327,7.140182
882776,-1.622458,0.510683,-0.100182,-0.047856,-1.914258,9.030513
885778,-1.46852,0.31032,-0.112399,-0.387637,-1.383052,7.63789
888781,-1.339017,0.173486,-0.136834,-0.952343,-0.636491,1.885544
891783,-1.34146,0.107512,-0.124617,-0.507278,-0.540778,-0.22014
894785,-1.434312,-0.036652,-0.100182,0.07657,0.004786,1.349552
897788,-1.422094,-0.095295,0.520457,-6.427122,-156.796875,139.774338
900791,-2.463009,-2.035403,1.891239,7.886744,-156.796875,-56.863041
903792,1.673771,1.304808,-0.647517,-14.519649,52.460243,-34.059437
906793,-0.542448,-0.129503,-0.561996,4.130012,40.735413,-55.891552
909795,1.282817,-1.546711,-0.425162,-21.028126,-1.957329,58.217377
912797,-0.615752,0.320093,-0.278555,-7.063613,28.450661,25.378277
915798,-0.024435,-1.08001,1.60291,7.168897,-6.920043,19.410578
918799,-0.921185,-2.607173,0.930959,9.327223,-5.029713,53.757156
921800,-1.671327,-1.988977,0.083078,51.302116,-16.993826,-19.841286
924802,-1.53938,-3.496593,-1.576032,60.39006,-38.735012,28.06781
927805,-0.933402,3.540575,-3.354872,55.49913,-39.357147,-0.473779
930807,-0.772134,4.97733,-5.123938,-5.977271,-23.516661,5.580062
934233,-0.432493,9.153205,-0.967611,-84.394852,-34.155148,1.81376
936953,-0.158825,4.493525,3.777591,-112.984306,0.177069,-10.853844
941435,0.122173,2.362827,3.736052,-115.051697,5.551349,-11.863614
944161,-0.227242,-4.134336,2.54853,16.582262,10.389636,-19.578075
947163,-0.25412,-3.284011,2.375044,67.022964,6.412765,-14.328222
950166,-0.513127,-4.444655,0.227242,52.096535,24.172293,-8.202596
953166,-0.811229,-2.323731,-1.519833,27.842884,16.543976,5.776274
956166,-0.904081,-0.808786,-2.419026,25.028923,9.169296,6.063413
959169,-0.701273,0.923628,-1.309695,28.058239,3.699304,4.321437
962172,-0.972497,0.850324,0.273668,14.873785,0.660419,-11.653047
965174,-0.813672,1.353677,-0.478918,-4.819145,4.517649,-16.711475
968174,-1.605354,2.441018,-1.771509,-11.341979,-4.756931,-11.810972
971177,-1.759292,4.063476,-0.967611,-26.770901,-7.786245,10.911271
974180,-1.66644,7.9779,-0.139277,-32.571102,-29.13501,5.905486
977183,-0.305433,2.74645,2.257758,-27.129822,-13.074384,26.019554
980185,-0.166155,0.483805,1.343904,-21.693331,-15.156138,-10.356135
983186,0.229685,0.498466,0.11973,20.018356,-0.555135,-23.205593
986188,-0.96028,-0.427606,0.723264,11.12184,2.091327,-12.480963
989189,-1.297478,-1.705536,0.344528,9.628718,5.632704,-0.411566
992191,0.080634,-1.783726,0.105069,-21.401403,-1.957329,81.4804
995192,1.656667,-2.656042,1.114218,-6.474978,13.371094,-3.254239
998194,1.065349,-4.08058,0.901637,-6.943971,-0.507278,-23.784658
1001243,0.156382,-3.57967,0.481362,-7.331609,-26.02434,33.351166
1004198,1.106888,-1.41232,0.122173,-2.378466,-26.215763,14.845071
1007200,0.068417,-0.359189,0.234572,5.848059,-14.476578,19.305292
1010201,-0.676839,0.029322,0.276111,-1.430908,-8.676375,7.915458
1013203,0.818559,-0.217468,-0.395841,27.507889,-3.48395,17.142181
1016205,1.986534,1.470963,-1.40499,9.375079,-4.0008,14.687145
1019208,2.467896,3.872885,-0.615752,-26.541189,-1.74676,-21.248266
1022211,2.057394,7.225314,0.37385,-21.099911,3.766303,-17.405392
1025212,0.982271,1.009149,1.534493,-7.9681,2.732604,-15.481564
1028214,0.136834,-1.172861,2.091603,3.378666,-1.464407,-2.311467
1031216,-0.046426,0.44471,1.962099,1.976472,-3.225525,20.080568
1034217,0.432493,0.955393,0.95295,-2.924029,-9.987641,14.395222
1037219,1.551598,1.292591,0.075747,-7.767102,-3.866802,2.378466
1040220,2.018299,0.948063,0.554666,-8.79123,0.248854,-10.700702
1043222,1.478294,0.083078,0.894307,-5.833702,3.115455,-15.12264
1046225,0.786794,-1.370782,1.072679,10.169497,-3.416951,20.271992
1049221,1.048245,-3.560122,0.847881,10.600205,-23.708086,37.15575
1052223,1.66644,-1.788613,0.618196,2.914458,-35.361134,20.702703
1055224,1.356121,0.227242,0.503353,-0.9667,-31.594831,-8.102098
1058223,0.503353,1.123992,0.410501,-2.507678,-11.782259,0.358923
1061230,1.260826,1.070236,0.483805,-2.287539,-3.316452,6.518049
1064231,1.502728,0.818559,0.554666,-1.871187,1.253839,-0.70349
1067233,1.71531,0.439823,0.64263,-0.741775,-2.421537,-4.579862
1070233,1.791057,0.449597,0.693943,3.833302,-5.862415,1.942972
1073233,1.700649,0.718378,0.796568,2.646462,-11.480763,6.41755
1076235,1.993864,1.598023,0.967611,-1.56012,-10.437492,8.547162
1079238,2.003638,2.172237,1.048245,-2.287539,-8.38445,5.723632
1082241,1.901013,1.96943,1.099557,-6.479764,-2.584248,8.063812
1085247,1.866804,2.277306,1.258382,-12.571891,-4.74736,8.317451
1088247,2.04762,1.97676,1.224174,-12.820745,-1.986043,20.98027
1091251,1.835039,0.478918,0.19792,-6.302695,-1.162912,-0.985843
1094251,1.683545,-0.295659,0.679282,4.962714,-3.388237,5.886344
1097251,1.756848,-0.37385,0.723264,6.642476,-6.886543,12.729816
1100252,1.962099,0.185703,0.043982,3.737589,-8.556733,2.885744
1103253,1.839926,0.156382,0.547335,1.067199,-8.470592,-0.588634
1106254,1.737301,-0.32498,0.618196,-1.942972,-8.633304,7.159326
1109255,1.783726,-0.659734,1.182635,-2.019542,-7.877172,5.45085
1112257,1.888795,-0.777021,1.385442,-0.143569,-5.201997,-2.431108
1115259,2.023186,-0.349415,1.485624,-2.139183,-4.766503,-0.047856
1118261,2.313957,0.6353,1.304808,3.053242,-8.484949,8.437093
1121263,2.673146,1.153314,1.280374,-3.407379,-7.580462,3.680161
1124266,2.729346,1.795944,1.385442,-3.196811,-7.164111,6.422336
1127267,2.763554,2.018299,1.53938,-2.70389,-4.785645,5.867201
1130268,2.719572,1.717753,1.644449,-7.982457,0.095713,9.41815
1133269,2.504547,1.20707,1.727527,-10.63849,-0.440279,4.541577
1136271,2.443461,0.689056,1.492955,-8.997013,2.388037,4.441079
1139272,2.497217,0.64263,1.043358,-6.053841,-8.216953,12.193825
1142275,2.384818,0.520457,0.803899,-0.957129,-13.203595,-10.820345
1145276,2.597399,-0.173486,1.180192,-11.279767,-17.611174,26.656042
1148279,3.230255,-2.338392,1.211957,-8.810373,-13.548162,15.002998
1151282,3.122743,-3.284011,0.456927,12.380465,-9.987641,11.174481
1154285,2.973692,-5.832541,-0.623083,-6.771688,-5.345566,13.8353
1157286,2.949257,-0.383623,-0.393397,-12.150753,-9.131012,11.973685
1160287,3.457497,0.075747,-0.266337,-0.315853,-7.513463,8.398808
1163289,3.430619,-1.527163,-0.471588,-7.29811,3.397808,1.335195
1166291,3.347542,0.224798,-0.263894,-19.085154,5.312067,2.9671
1169293,3.12763,2.448348,0.068417,-16.414764,6.159126,23.976084
1172293,2.541199,0.811229,0.425162,-2.694318,3.59402,6.297909
1175294,2.445904,-1.808161,0.632856,-4.852644,2.096112,6.455835
