t,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
147580,0,-0.014661,-0.002443,-0.267996,2.167897,9.695717
150579,0,-0.012217,0,-0.277567,2.163112,9.690931
153581,-0.002443,-0.012217,-0.002443,-0.272782,2.18704,9.695717
156579,0,-0.014661,0,-0.248854,2.167897,9.686147
159580,0,-0.014661,0,-0.244068,2.163112,9.700503
162581,0,-0.014661,-0.004887,-0.258425,2.177469,9.690931
165584,0.002443,-0.014661,-0.002443,-0.248854,2.182254,9.690931
168586,0.002443,-0.014661,-0.002443,-0.272782,2.182254,9.705289
171587,0,-0.012217,0,-0.277567,2.172683,9.695717
174589,0.004887,-0.012217,-0.002443,-0.267996,2.177469,9.700503
177590,0.002443,-0.012217,0,-0.267996,2.191825,9.690931
180591,0,-0.014661,-0.002443,-0.253639,2.18704,9.710074
183591,0,-0.014661,-0.002443,-0.26321,2.177469,9.695717
186595,0.002443,-0.014661,0,-0.253639,2.191825,9.700503
189595,0.002443,-0.014661,0,-0.258425,2.191825,9.686147
192598,0.002443,-0.012217,-0.002443,-0.267996,2.163112,9.676576
195598,0,-0.014661,0,-0.258425,2.182254,9.695717
198646,0,-0.012217,-0.004887,-0.26321,2.201397,9.68136
201603,0.002443,-0.009774,-0.002443,-0.26321,2.177469,9.690931
204604,0,-0.009774,-0.002443,-0.258425,2.182254,9.705289
207606,0.002443,-0.012217,-0.002443,-0.272782,2.18704,9.686147
210608,0,-0.014661,-0.002443,-0.26321,2.177469,9.690931
213609,-0.002443,-0.012217,0,-0.258425,2.182254,9.686147
216611,0,-0.009774,-0.002443,-0.229711,2.167897,9.690931
219614,-0.002443,-0.012217,-0.002443,-0.244068,2.177469,9.710074
222616,0,-0.012217,-0.004887,-0.258425,2.191825,9.695717
225619,0,-0.012217,-0.002443,-0.267996,2.191825,9.690931
228622,0.002443,-0.014661,-0.002443,-0.272782,2.177469,9.71486
231624,-0.002443,-0.014661,-0.002443,-0.258425,2.177469,9.695717
234626,0.002443,-0.014661,-0.002443,-0.239282,2.18704,9.695717
237628,0.002443,-0.012217,-0.002443,-0.258425,2.172683,9.68136
240629,-0.002443,-0.012217,-0.002443,-0.267996,2.182254,9.690931
243630,-0.002443,-0.012217,-0.002443,-0.253639,2.172683,9.710074
246632,-0.002443,-0.014661,0,-0.258425,2.18704,9.686147
249634,0,-0.012217,-0.002443,-0.258425,2.182254,9.686147
252636,0,-0.012217,0.623083,-0.26321,2.182254,9.68136
255637,0,-0.012217,0,-0.272782,2.153541,9.68136
258641,-0.002443,-0.009774,-0.002443,-0.26321,2.172683,9.686147
261643,-0.002443,-0.012217,-0.002443,-0.248854,2.172683,9.705289
264646,0,-0.014661,-0.002443,-0.239282,2.172683,9.695717
267649,0.002443,-0.012217,-0.002443,-0.248854,2.167897,9.705289
270650,0.002443,-0.014661,-0.625526,-0.277567,2.191825,9.700503
273651,0,-0.014661,-0.002443,-0.253639,2.191825,9.705289
276652,0,-0.012217,-0.002443,-0.253639,2.172683,9.695717
279655,-0.002443,-0.014661,0.623083,-0.26321,2.196611,9.700503
282656,0,-0.012217,-0.002443,-0.244068,2.18704,9.700503
285659,0,-0.012217,0,-0.267996,2.177469,9.690931
288663,0,-0.014661,0.623083,-0.282353,2.182254,9.705289
291665,0.002443,-0.017104,-0.002443,-0.253639,2.18704,9.705289
294667,0.002443,-0.012217,0,-0.26321,2.172683,9.719646
297668,0,-0.012217,-0.625526,-0.26321,2.18704,9.695717
300670,0,-0.012217,-0.002443,-0.272782,2.191825,9.695717
303673,0,-0.014661,-0.004887,-0.253639,2.18704,9.690931
306677,-0.004887,-0.014661,-0.002443,-0.26321,2.191825,9.68136
309679,-0.002443,-0.012217,0,-0.258425,2.177469,9.686147
312682,-0.002443,-0.012217,-0.002443,-0.267996,2.163112,9.676576
315684,0,-0.014661,-0.002443,-0.277567,2.182254,9.690931
318685,0,-0.012217,-0.002443,-0.267996,2.177469,9.690931
321687,0,-0.012217,0,-0.258425,2.177469,9.700503
324691,0,-0.014661,-0.002443,-0.272782,2.182254,9.695717
327694,0.002443,-0.012217,-0.002443,-0.267996,2.182254,9.71486
330694,0,-0.012217,-0.002443,-0.258425,2.18704,9.705289
333697,-0.004887,-0.012217,0,-0.272782,2.172683,9.676576
336699,-0.002443,-0.012217,-0.002443,-0.26321,2.182254,9.68136
339701,0,-0.012217,-0.002443,-0.267996,2.18704,9.68136
342701,0,-0.014661,-0.002443,-0.272782,2.182254,9.690931
345717,0,-0.012217,0,-0.26321,2.18704,9.686147
348707,0,-0.012217,-0.002443,-0.258425,2.18704,9.695717
351709,0.002443,-0.014661,0,-0.258425,2.182254,9.710074
354710,-0.002443,-0.012217,0,-0.258425,2.177469,9.700503
357712,0,-0.014661,-0.002443,-0.258425,2.172683,9.700503
360724,0.002443,-0.012217,-0.002443,-0.253639,2.167897,9.700503
363723,0.002443,-0.012217,-0.002443,-0.26321,2.182254,9.686147
366724,-0.004887,-0.014661,0,-0.267996,2.177469,9.68136
369725,0,-0.012217,0,-0.267996,2.196611,9.700503
372726,0,-0.012217,-0.002443,-0.244068,2.167897,9.695717
375730,-0.002443,-0.012217,-0.002443,-0.272782,2.153541,9.705289
378731,0.002443,-0.012217,0,-0.258425,2.182254,9.71486
381733,0,-0.012217,-0.002443,-0.244068,2.191825,9.705289
384736,0.002443,-0.012217,-0.002443,-0.267996,2.177469,9.695717
387737,0.002443,-0.012217,-0.002443,-0.272782,2.18704,9.705289
390740,0,-0.012217,0,-0.258425,2.177469,9.690931
393743,-0.002443,-0.012217,0,-0.258425,2.172683,9.695717
396745,0,-0.012217,-0.002443,-0.26321,2.201397,9.686147
399748,-0.002443,-0.014661,-0.002443,-0.258425,2.172683,9.705289
402751,0,-0.014661,-0.002443,-0.248854,2.191825,9.705289
405751,0,-0.012217,0,-0.26321,2.167897,9.676576
408754,0.002443,-0.012217,0,-0.272782,2.182254,9.686147
411757,-0.002443,-0.012217,-0.002443,-0.253639,2.177469,9.695717
414767,0,-0.012217,-0.002443,-0.267996,2.167897,9.705289
417759,0,-0.014661,0,-0.248854,2.182254,9.695717
420762,0.002443,-0.014661,-0.002443,-0.277567,2.182254,9.71486
423763,0,-0.017104,-0.002443,-0.248854,2.196611,9.695717
426764,0,-0.017104,-0.004887,-0.267996,2.177469,9.695717
429765,0,-0.014661,-0.002443,-0.258425,2.196611,9.700503
432767,0.002443,-0.012217,-0.002443,-0.26321,2.182254,9.700503
435768,0,-0.012217,-0.002443,-0.248854,2.18704,9.695717
438770,-0.002443,-0.014661,0,-0.258425,2.177469,9.690931
441772,0.002443,-0.009774,-0.002443,-0.253639,2.191825,9.710074
444771,0,-0.012217,0,-0.258425,2.18704,9.71486
449396,0.002443,-0.009774,0,-0.258425,2.172683,9.700503
452178,0.002443,-0.012217,0,-0.272782,2.182254,9.710074
456953,0,-0.012217,-0.002443,-0.253639,2.18704,9.705289
459828,0,-0.012217,-0.002443,-0.253639,2.172683,9.710074
462829,0.002443,-0.012217,-0.002443,-0.253639,2.167897,9.729217
465831,0,-0.012217,-0.002443,-0.282353,2.163112,9.68136
468832,0,-0.009774,-0.002443,-0.267996,2.172683,9.676576
471834,-0.002443,-0.017104,-0.002443,-0.267996,2.18704,9.695717
474834,0,-0.014661,-0.004887,-0.26321,2.182254,9.700503
477837,0,-0.012217,-0.002443,-0.253639,2.18704,9.700503
480841,-0.002443,-0.012217,0,-0.253639,2.177469,9.695717
483844,0.002443,-0.014661,-0.002443,-0.26321,2.172683,9.700503
486844,0.002443,-0.017104,0,-0.26321,2.172683,9.695717
489844,0.002443,-0.012217,-0.002443,-0.253639,2.191825,9.690931
492846,0.002443,-0.014661,-0.002443,-0.272782,2.196611,9.700503
495847,0,-0.012217,-0.002443,-0.258425,2.167897,9.695717
498851,0,-0.014661,-0.004887,-0.253639,2.18704,9.695717
501851,0,-0.014661,-0.004887,-0.26321,2.177469,9.686147
504854,-0.002443,-0.014661,-0.002443,-0.26321,2.163112,9.68136
507970,0,-0.012217,-0.002443,-0.282353,2.172683,9.71486
510856,-0.002443,-0.014661,-0.002443,-0.258425,2.177469,9.705289
513868,0,-0.014661,0,-0.272782,2.182254,9.705289
516864,0.002443,-0.012217,-0.002443,-0.258425,2.182254,9.705289
519868,0,-0.012217,-0.002443,-0.272782,2.191825,9.71486
522896,0,-0.012217,-0.004887,-0.253639,2.177469,9.686147
525864,0.002443,-0.014661,-0.002443,-0.26321,2.177469,9.705289
529169,0.002443,-0.014661,0,-0.258425,2.177469,9.671789
532046,0,-0.012217,-0.002443,-0.26321,2.177469,9.695717
535046,0,-0.012217,-0.002443,-0.229711,2.182254,9.686147
538049,0,-0.009774,0,-0.258425,2.18704,9.705289
541049,0,-0.012217,-0.002443,-0.253639,2.172683,9.690931
544133,0.002443,-0.012217,-0.004887,-0.248854,2.191825,9.710074
547252,0.002443,-0.014661,-0.002443,-0.26321,2.182254,9.68136
552190,-0.002443,-0.014661,0,-0.267996,2.177469,9.690931
555064,0.002443,-0.012217,0,-0.267996,2.18704,9.676576
558064,0.002443,-0.014661,-0.002443,-0.267996,2.182254,9.690931
561065,-0.002443,-0.014661,-0.002443,-0.277567,2.182254,9.710074
564066,0.002443,-0.014661,-0.002443,-0.26321,2.201397,9.690931
567067,0.002443,-0.012217,-0.002443,-0.272782,2.18704,9.695717
570070,0.002443,-0.012217,-0.002443,-0.267996,2.196611,9.724432
573071,-0.002443,-0.012217,-0.002443,-0.253639,2.191825,9.710074
576072,-0.004887,-0.012217,0,-0.267996,2.182254,9.700503
579075,-0.002443,-0.014661,-0.002443,-0.253639,2.182254,9.695717
582076,0.002443,-0.014661,-0.002443,-0.267996,2.191825,9.686147
585076,0.002443,-0.014661,-0.002443,-0.244068,2.172683,9.705289
588078,0,-0.012217,-0.002443,-0.277567,2.167897,9.71486
591080,-0.002443,-0.012217,-0.002443,-0.272782,2.196611,9.700503
594083,-0.002443,-0.017104,-0.002443,-0.248854,2.172683,9.705289
597084,0,-0.012217,-0.002443,-0.258425,2.177469,9.700503
600085,0,-0.012217,-0.002443,-0.267996,2.163112,9.695717
603087,0,-0.012217,-0.002443,-0.253639,2.172683,9.690931
606091,0,-0.014661,-0.002443,-0.258425,2.182254,9.700503
609092,0,-0.012217,0,-0.258425,2.18704,9.690931
612094,0,-0.012217,-0.002443,-0.267996,2.177469,9.690931
615096,-0.002443,-0.014661,0,-0.248854,2.18704,9.690931
618098,0,-0.014661,-0.002443,-0.258425,2.172683,9.690931
621101,-0.002443,-0.012217,-0.002443,-0.277567,2.182254,9.719646
624102,0,-0.012217,0,-0.26321,2.182254,9.724432
627103,0.002443,-0.012217,0,-0.248854,2.18704,9.690931
630105,0,-0.014661,-0.002443,-0.26321,2.158326,9.71486
633106,-0.002443,-0.014661,-0.004887,-0.258425,2.172683,9.695717
636110,0,-0.014661,-0.002443,-0.277567,2.18704,9.690931
639113,0,-0.012217,-0.002443,-0.258425,2.182254,9.700503
642112,0,-0.012217,0,-0.267996,2.182254,9.705289
645113,0,-0.012217,-0.002443,-0.248854,2.182254,9.705289
648116,0,-0.012217,0,-0.258425,2.182254,9.686147
651121,-0.002443,-0.012217,0,-0.26321,2.191825,9.690931
654118,0.002443,-0.012217,0,-0.267996,2.167897,9.695717
657119,0.002443,-0.012217,-0.002443,-0.26321,2.182254,9.695717
660119,0,-0.014661,-0.002443,-0.253639,2.18704,9.690931
663121,0.002443,-0.014661,0,-0.26321,2.191825,9.690931
666123,0,-0.012217,-0.002443,-0.248854,2.196611,9.695717
669120,0,-0.014661,0,-0.244068,2.172683,9.695717
672123,0,-0.014661,-0.002443,-0.267996,2.177469,9.710074
675123,0.004887,-0.014661,-0.004887,-0.248854,2.182254,9.705289
678129,0,-0.014661,-0.002443,-0.244068,2.163112,9.71486
681133,0,-0.014661,-0.004887,-0.244068,2.182254,9.695717
684130,0,-0.012217,0,-0.26321,2.177469,9.71486
687135,0.002443,-0.012217,-0.002443,-0.272782,2.177469,9.68136
690136,-0.002443,-0.012217,0,-0.267996,2.158326,9.690931
693139,0,-0.012217,-0.002443,-0.267996,2.163112,9.68136
696142,0.002443,-0.014661,-0.002443,-0.277567,2.172683,9.700503
699147,0.002443,-0.012217,-0.002443,-0.277567,2.191825,9.710074
702147,0,-0.014661,0,-0.26321,2.177469,9.710074
705147,0,-0.012217,-0.002443,-0.258425,2.172683,9.695717
708150,0,-0.012217,0,-0.26321,2.172683,9.686147
711150,0,-0.012217,-0.002443,-0.277567,2.182254,9.705289
714150,0,-0.012217,0,-0.26321,2.167897,9.695717
717155,0.004887,-0.012217,0,-0.287139,2.172683,9.68136
720155,0.002443,-0.012217,0,-0.277567,2.172683,9.71486
723157,-0.625526,-0.012217,-0.002443,-0.26321,2.191825,9.705289
726158,-0.002443,-0.014661,-0.004887,-0.267996,2.167897,9.676576
729161,0,-0.012217,-0.002443,-0.26321,2.167897,9.690931
732163,0.002443,-0.009774,-0.004887,-0.26321,2.177469,9.686147
735164,0.002443,-0.014661,0,-0.258425,2.182254,9.686147
738166,0.002443,-0.009774,-0.002443,-0.258425,2.158326,9.68136
741167,0.002443,-0.014661,0,-0.272782,2.172683,9.68136
744170,-0.002443,-0.012217,0,-0.272782,2.182254,9.700503
748419,0,-0.012217,-0.002443,-0.258425,2.182254,9.690931
751286,0,-0.012217,0,-0.253639,2.177469,9.700503
755901,0,-0.014661,-0.002443,-0.258425,2.167897,9.686147
758765,0,-0.012217,0.623083,-0.26321,2.196611,9.700503
761775,0,-0.012217,-0.002443,-0.258425,2.182254,9.695717
764774,0,-0.012217,0.002443,-0.248854,2.18704,9.690931
767776,0.002443,-0.014661,0,-0.272782,2.18704,9.700503
770779,0,-0.012217,-0.002443,-0.267996,2.191825,9.68136
773784,0,-0.012217,-0.002443,-0.272782,2.191825,9.68136
776787,-0.002443,-0.014661,-0.625526,-0.26321,2.191825,9.705289
779788,0,-0.012217,0,-0.253639,2.172683,9.690931
782791,0,-0.014661,-0.002443,-0.26321,2.182254,9.705289
785793,0,-0.012217,-0.002443,-0.253639,2.177469,9.710074
788795,0.002443,-0.012217,-0.002443,-0.26321,2.196611,9.700503
791797,0,-0.012217,0,-0.253639,2.182254,9.690931
794799,0,-0.014661,-0.002443,-0.272782,2.182254,9.695717
797801,0,-0.014661,-0.002443,-0.258425,2.191825,9.705289
800802,0,-0.014661,-0.002443,-0.267996,2.172683,9.705289
814079,0,-0.014661,-0.002443,-0.272782,2.172683,9.71486
817031,0,-0.014661,-0.002443,-0.258425,2.148755,9.738788
820032,0,-0.014661,0,-0.248854,2.096112,9.853643
823033,-0.004887,-0.009774,0,-0.258425,1.962115,10.064212
826034,0,-0.009774,0,-0.215354,1.899901,10.566705
829037,0.017104,-0.00733,-0.004887,-0.258425,1.67019,10.743774
832034,0.034208,-0.009774,-0.004887,-0.29671,1.718047,10.868201
835041,0.048869,-0.009774,-0.004887,-0.354138,1.885544,10.504492
838042,0.075747,-0.014661,0,-0.37328,2.062613,10.04507
841045,0.078191,-0.019548,0.002443,-0.306281,2.26361,9.60479
844045,0.07086,-0.024435,0,-0.320638,2.354537,8.920444
847044,0.046426,-0.024435,0,-0.215354,2.459822,8.786446
850047,0.039095,-0.014661,-0.002443,-0.248854,2.660819,8.700304
853048,0.031765,-0.012217,0,-0.272782,2.842673,8.427522
856050,0.012217,-0.009774,0.004887,-0.267996,2.842673,8.149954
859051,-0.004887,-0.014661,0.004887,-0.224925,2.871387,7.905886
862054,-0.029322,-0.017104,0.002443,-0.229711,2.89053,7.992028
865059,-0.078191,-0.019548,-0.002443,-0.258425,2.852245,8.283952
868059,-0.087965,-0.017104,0,-0.244068,2.732604,8.614162
871062,-0.095295,-0.012217,0.002443,-0.172283,2.335395,9.083155
874062,-0.105069,-0.002443,0,-0.143569,2.254039,9.394221
877065,-0.109956,-0.004887,0,-0.124427,2.163112,9.757931
880066,-0.105069,-0.009774,-0.002443,-0.066999,1.732404,10.600205
883068,-0.095295,-0.002443,-0.00733,-0.153141,1.51705,11.02134
886070,-0.080634,0,-0.00733,-0.22014,1.40698,11.480763
889073,-0.0562,0.002443,-0.00733,-0.26321,1.335195,11.97847
892075,0.004887,-0.002443,-0.004887,-0.287139,1.344766,11.82533
895078,0.024435,-0.004887,-0.009774,-0.301496,1.411765,11.562119
898082,0.041539,-0.014661,-0.012217,-0.334995,1.70369,10.748559
901084,0.061087,-0.024435,-0.012217,-0.33021,1.852045,10.365708
904086,0.065973,-0.014661,-0.009774,-0.349352,1.981257,10.068997
907087,0.065973,-0.017104,-0.009774,-0.378066,2.273182,9.561719
910087,0.068417,-0.012217,-0.004887,-0.311067,2.411965,9.288938
913090,0.061087,-0.014661,-0.002443,-0.325424,2.469393,9.102298
916091,0.048869,-0.014661,-0.004887,-0.354138,2.488536,8.829515
919093,0.026878,-0.017104,-0.002443,-0.421137,2.526821,8.886944
922094,0.021991,-0.012217,0,-0.425922,2.545963,9.001799
925095,0.014661,-0.009774,0.002443,-0.430708,2.402394,9.107083
928098,0.002443,-0.017104,0.004887,-0.382852,2.335395,9.188439
931098,-0.002443,-0.019548,0.004887,-0.339781,2.306681,9.250652
934100,-0.00733,-0.017104,0.004887,-0.29671,2.258824,9.552149
937100,-0.012217,-0.021991,0.004887,-0.244068,2.177469,9.686147
940101,-0.00733,-0.019548,0.004887,-0.205783,2.115255,9.729217
943102,-0.004887,-0.014661,0.00733,-0.200997,2.100899,9.79143
946104,0.002443,-0.014661,0.004887,-0.205783,2.177469,9.757931
949106,0.002443,-0.014661,0.002443,-0.167498,2.268396,9.719646
952108,0,-0.014661,0,-0.143569,2.26361,9.446864
955111,-0.00733,-0.014661,0,-0.167498,2.244468,9.365508
958112,-0.00733,-0.019548,0,-0.143569,2.316252,9.279366
961116,-0.012217,-0.017104,-0.002443,-0.100499,2.421537,9.236296
964117,-0.021991,-0.012217,-0.002443,-0.086142,2.402394,9.19801
967118,-0.029322,-0.009774,-0.004887,-0.124427,2.359323,9.207582
970120,-0.036652,-0.00733,-0.00733,-0.148355,2.26361,9.422935
973121,-0.043982,-0.002443,-0.00733,-0.210568,2.177469,9.695717
976122,-0.043982,-0.002443,-0.00733,-0.239282,2.100899,9.925428
979124,-0.043982,-0.004887,-0.00733,-0.282353,1.89033,10.317852
982125,-0.029322,-0.00733,-0.00733,-0.315853,1.799403,10.514063
985122,-0.019548,-0.004887,-0.009774,-0.311067,1.751546,10.662418
988123,-0.004887,-0.009774,-0.00733,-0.339781,1.732404,10.858629
991122,0.017104,-0.009774,-0.002443,-0.363709,1.684547,10.849057
994129,0.031765,-0.009774,-0.004887,-0.397209,1.737189,10.676774
997130,0.043982,-0.012217,-0.004887,-0.40678,1.976472,10.222138
1000130,0.0562,-0.014661,-0.002443,-0.430708,2.086541,9.987641
1003132,0.0562,-0.019548,0,-0.435494,2.153541,9.690931
1006131,0.051313,-0.019548,0,-0.382852,2.354537,9.298509
1009131,0.043982,-0.021991,0,-0.339781,2.397608,9.183653
1012134,0.034208,-0.019548,0.002443,-0.325424,2.445465,9.059227
1015137,0.029322,-0.019548,0.004887,-0.248854,2.531606,8.958729
1018140,0.017104,-0.019548,0.004887,-0.229711,2.536392,8.939585
1021142,0.00733,-0.014661,0.004887,-0.234497,2.526821,8.901299
1024131,-0.004887,-0.014661,0.004887,-0.22014,2.474179,8.977871
1027148,-0.017104,-0.014661,0.002443,-0.210568,2.440679,9.102298
1030147,-0.024435,-0.014661,0.002443,-0.224925,2.402394,9.188439
1033151,-0.026878,-0.017104,0.004887,-0.172283,2.258824,9.432507
1036151,-0.031765,-0.017104,0.002443,-0.133998,2.215754,9.633504
1039151,-0.036652,-0.012217,0,-0.129212,2.143969,9.705289
1042154,-0.034208,-0.012217,0,-0.143569,2.11047,9.925428
1045157,-0.026878,-0.00733,-0.004887,-0.129212,2.091327,9.973285
1048159,-0.024435,-0.00733,-0.002443,-0.191426,2.038685,9.987641
1051164,-0.017104,-0.00733,-0.00733,-0.205783,2.062613,10.04507
1054790,-0.00733,-0.012217,-0.004887,-0.224925,2.057827,10.059426
1057652,-0.00733,-0.012217,-0.004887,-0.224925,2.072184,9.992428
1062077,0,-0.012217,-0.009774,-0.253639,2.086541,9.935
1064939,0.004887,-0.009774,-0.004887,-0.267996,2.096112,9.805787
1067940,-0.002443,-0.009774,-0.00733,-0.277567,2.105684,9.772288
1070942,0,-0.00733,-0.00733,-0.282353,2.105684,9.863214
1073944,0.002443,-0.009774,-0.004887,-0.33021,2.105684,9.925428
1076945,0.00733,-0.009774,-0.00733,-0.37328,2.07697,9.973285
1079946,0.00733,-0.009774,-0.00733,-0.401994,2.062613,9.911071
1082947,0.014661,-0.012217,0,-0.440279,2.096112,9.891929
1085949,0.017104,-0.012217,0.002443,-0.430708,2.100899,9.863214
1088951,0.017104,-0.017104,0.002443,-0.378066,2.120041,9.844072
1091951,0.017104,-0.019548,0,-0.33021,2.177469,9.839287
1094953,0.021991,-0.019548,0,-0.320638,2.18704,9.757931
1097956,0.021991,-0.014661,0.002443,-0.325424,2.18704,9.509077
1100958,0.021991,-0.014661,0.004887,-0.287139,2.287539,9.408579
1103965,0.014661,-0.014661,0.004887,-0.253639,2.301895,9.351151
1106962,0.009774,-0.017104,0.004887,-0.239282,2.330609,9.303294
1109963,0.004887,-0.019548,0.004887,-0.224925,2.354537,9.332008
1112966,0,-0.014661,0.002443,-0.224925,2.316252,9.336794
1115967,-0.002443,-0.012217,0.004887,-0.196211,2.340181,9.389436
1118969,-0.002443,-0.014661,0,-0.167498,2.316252,9.38465
1121972,-0.014661,-0.012217,0.002443,-0.138784,2.29711,9.413364
1124973,-0.017104,-0.014661,-0.002443,-0.143569,2.26361,9.556933
1127974,-0.021991,-0.012217,0,-0.181855,2.215754,9.628718
1130977,-0.019548,-0.009774,-0.002443,-0.18664,2.167897,9.700503
1133980,-0.019548,-0.00733,-0.002443,-0.172283,2.163112,9.786645
1136981,-0.017104,-0.009774,-0.004887,-0.181855,2.091327,9.85843
1139983,-0.014661,-0.012217,-0.00733,-0.162712,2.062613,9.935
1142985,-0.014661,-0.012217,-0.00733,-0.200997,2.062613,10.054641
1145999,-0.009774,-0.00733,-0.00733,-0.224925,2.038685,10.078569
1148990,0,-0.00733,-0.00733,-0.229711,2.009971,10.073783
1151991,0.004887,-0.00733,-0.009774,-0.244068,2.043471,9.944571
1154992,0.009774,-0.00733,-0.00733,-0.306281,2.11047,9.877572
1157994,0.012217,-0.009774,-0.009774,-0.363709,2.115255,9.79143
1161004,0.012217,-0.009774,-0.00733,-0.37328,2.129612,9.743573
1164005,0.009774,-0.012217,-0.002443,-0.378066,2.182254,9.705289
1167005,0.009774,-0.014661,-0.004887,-0.368495,2.201397,9.71486
1170014,0.012217,-0.012217,-0.002443,-0.334995,2.18704,9.657433
1173015,0.009774,-0.014661,-0.002443,-0.334995,2.201397,9.63829
1176019,0.00733,-0.014661,0,-0.325424,2.191825,9.647861
1179019,0.004887,-0.012217,0,-0.339781,2.201397,9.652646
1182020,0.00733,-0.017104,0,-0.325424,2.201397,9.643075
1185024,0.00733,-0.012217,0.002443,-0.315853,2.210968,9.63829
1188026,0.009774,-0.017104,0.002443,-0.315853,2.22054,9.576077
1191029,0.00733,-0.017104,0.002443,-0.26321,2.258824,9.523434
1194031,0.002443,-0.017104,0.002443,-0.239282,2.26361,9.49472
1197032,-0.002443,-0.019548,0.002443,-0.239282,2.244468,9.556933
1200033,-0.002443,-0.012217,0.002443,-0.18664,2.249253,9.561719
1203034,-0.002443,-0.014661,0.002443,-0.191426,2.244468,9.571291
1206034,-0.002443,-0.014661,0,-0.191426,2.244468,9.566504
1209035,-0.002443,-0.012217,-0.002443,-0.191426,2.22054,9.566504
1212033,-0.009774,-0.009774,-0.002443,-0.205783,2.230111,9.580862
1215034,-0.009774,-0.009774,-0.002443,-0.18664,2.206183,9.623933
1218034,-0.009774,-0.012217,0,-0.196211,2.191825,9.671789
1221043,-0.009774,-0.009774,-0.002443,-0.18664,2.177469,9.729217
1224044,-0.009774,-0.009774,-0.002443,-0.191426,2.143969,9.772288
1227042,-0.00733,-0.009774,-0.002443,-0.205783,2.129612,9.824929
1230045,-0.009774,-0.009774,-0.002443,-0.248854,2.11047,9.887143
1233045,-0.009774,-0.00733,-0.002443,-0.267996,2.07697,9.935
1236045,0.620639,-0.00733,-0.002443,-0.291924,2.072184,9.978071
1239047,0.004887,-0.009774,-0.004887,-0.301496,2.067399,9.954143
1242049,0.00733,-0.014661,-0.004887,-0.306281,2.091327,9.85843
1245051,0.00733,-0.012217,-0.004887,-0.311067,2.129612,9.810574
1248052,0.009774,-0.012217,-0.002443,-0.311067,2.134398,9.781858
