0,1,2,3,4,5,6,7
4374,0,-0.012217,-0.002443,-0.167498,2.153541,9.683753,"0.000000"
7103,0,-0.009774,-0.002443,-0.174676,2.167897,9.671789,"0.000000"
10076,0.002443,-0.012217,0,-0.174676,2.163112,9.671789,"0.000000"
13077,0,-0.012217,-0.002443,-0.162712,2.155933,9.676576,"0.000000"
16077,0,-0.012217,-0.004887,-0.179462,2.158326,9.678967,"0.000000"
19077,0,-0.012217,-0.002443,-0.177069,2.155933,9.674182,"0.000000"
22079,-0.002443,-0.012217,-0.002443,-0.177069,2.17029,9.683753,"0.000000"
25081,0,-0.009774,-0.002443,-0.160319,2.151147,9.695717,"0.000000"
28083,0,-0.014661,-0.004887,-0.148355,2.24686,9.79143,"0.000000"
31084,0,-0.017104,-0.002443,0.002393,2.622534,9.958928,"0.000000"
34088,0.012217,-0.043982,-0.002443,0.4666,3.838088,10.112069,"0.000000"
37090,0.039095,-0.114843,-0.012217,0.825524,5.84088,11.997613,"0.000000"
40091,0.087965,-0.009774,-0.039095,1.179662,8.659625,11.854043,"0.000000"
43092,0.188146,0.083078,-0.046426,1.557728,15.582061,13.34238,"0.000000"
46094,0.327424,-0.012217,-0.097738,1.292124,16.878971,12.306286,"0.000000"
49095,0.339641,-0.002443,-0.11973,1.72044,18.405592,10.865808,"0.000000"
52096,0.337198,0.014661,-0.124617,1.447658,22.760529,7.834102,"0.000000"
55097,0.315206,-0.017104,-0.161268,0.100499,21.607189,5.328816,"0.000000"
58098,0.224798,-0.051313,-0.158825,-0.433101,20.810379,3.328416,"0.000000"
61100,0.11973,0.039095,-0.12706,-1.832902,19.38665,2.787638,"0.000000"
64103,-0.017104,0.283441,-0.068417,-4.003192,17.943777,0.289532,"0.000000"
67119,-0.039095,0.31765,-0.017104,-4.297509,22.04986,3.23031,"0.000000"
70149,-0.109956,0.368963,0.026878,-4.725825,26.275585,7.57089,"0.000000"
73110,0.024435,0.041539,0.109956,-3.455236,27.766314,10.856236,"0.000000"
76108,-0.004887,-0.200364,0.149051,-3.311667,26.189445,10.076176,"0.000000"
79108,0.004887,-0.24679,0.149051,-1.978864,13.227524,2.995814,"0.000000"
82110,-0.00733,-0.117286,0.19792,-3.991228,18.309879,8.415558,"0.000000"
85113,-0.13439,0.065973,0.188146,-1.612763,17.826529,4.835895,"0.000000"
88113,-0.173486,0.405614,0.224798,-0.200997,23.830122,12.636497,"0.000000"
91116,0.107512,0.481362,0.244346,1.684547,27.24707,12.880565,"0.000000"
94116,0.200364,0.122173,0.178373,3.802195,29.355148,13.993227,"0.000000"
97116,0.302989,-0.039095,0.144164,6.226124,34.164722,12.078969,"0.000000"
100116,0.31032,-0.376293,-0.065973,5.625526,32.673996,8.164311,"0.000000"
103142,0.322537,-0.408058,-0.11973,4.826323,32.025539,5.737989,"0.000000"
106120,0.229685,-0.395841,-0.131947,2.203789,27.448069,0.861416,"0.000000"
109119,0.068417,0.034208,-0.068417,2.567499,27.914669,4.211368,"0.000000"
112119,0.026878,0.351858,-0.029322,1.253839,25.158136,-1.289732,"0.000000"
115119,0.034208,0.398284,-0.07086,1.79701,26.47419,2.842673,"0.000000"
118120,-0.117286,0.544892,-0.075747,-1.770689,26.835506,1.174876,"0.000000"
121120,-0.151495,0.684169,-0.122173,-3.316452,26.526834,1.986043,"0.000000"
124120,-0.19792,0.759916,-0.153938,-3.120241,29.534611,11.014162,"0.000000"
127122,-0.156382,0.50824,-0.031765,-4.388436,28.630123,10.382458,"0.000000"
130123,-0.009774,0.19792,0.078191,-3.718446,29.527431,13.624732,"0.000000"
133125,0.151495,-0.085521,0.109956,-0.648455,30.130423,13.720446,"0.000000"
136127,0.26145,-0.048869,-0.012217,-0.189033,30.936804,13.01217,"0.000000"
139129,0.378736,0.048869,-0.009774,1.351945,32.953953,10.983056,"0.000000"
142130,0.430049,-0.039095,0.00733,0.981057,36.260834,8.484949,"0.000000"
145132,0.31032,-0.19792,-0.06353,1.426122,36.607792,5.54417,"0.000000"
148137,0.219911,-0.046426,-0.085521,0.648455,35.212776,3.426522,"0.000000"
151137,0.19792,0.124617,-0.097738,0.538385,34.030724,1.009771,"0.000000"
154137,0.092852,0.085521,-0.085521,0.052642,33.346375,2.141577,"0.000000"
157137,0.014661,0.017104,-0.100182,1.505085,30.826736,-1.117448,"0.000000"
