0,1,2,3,4,5,6,7
4817,0,-0.014661,0,-0.260818,2.294717,9.659825,"0.000000"
8100,0,-0.014661,-0.004887,-0.258425,2.285146,9.652646,"0.000000"
11125,0,-0.012217,-0.002443,-0.265603,2.292324,9.662218,"0.000000"
14188,0,-0.014661,-0.002443,-0.26321,2.29711,9.652646,"0.000000"
17333,0,-0.012217,-0.002443,-0.265603,2.28036,9.633504,"0.000000"
20108,-0.625526,-0.009774,0,-0.284746,2.301895,9.63829,"0.000000"
23283,0,-0.012217,0,-0.272782,2.347359,9.674182,"0.000000"
26278,0,-0.012217,0,-0.198604,2.761317,9.990034,"0.000000"
29212,0.012217,-0.039095,0,0.334995,2.89053,9.822537,"0.000000"
32263,0.024435,-0.058643,-0.009774,0.480957,2.488536,9.549755,"0.000000"
35259,0.012217,-0.036652,-0.017104,0.26321,4.771288,11.882757,"0.000000"
38271,-0.00733,0.207694,-0.021991,-0.602991,10.308279,15.340386,"0.000000"
41348,0.180816,0.332311,-0.019548,0.409173,16.740187,16.491335,"0.000000"
44412,0.420275,0.219911,0.024435,-0.311067,15.144175,12.993028,"0.000000"
47320,0.449597,-0.124617,-0.083078,0.650848,16.634903,10.152746,"0.000000"
50362,0.430049,-0.031765,-0.046426,-0.234497,17.498713,8.334201,"0.000000"
53269,0.393397,0.078191,-0.046426,-0.887737,19.353151,6.108876,"0.000000"
56180,0.295659,0.019548,-0.021991,-2.498107,20.027925,5.123033,"0.000000"
59353,0.300546,-0.012217,0.043982,-1.512264,21.72683,3.806981,"0.000000"
62200,0.32498,-0.041539,0.083078,-1.416551,26.132017,4.682754,"0.000000"
65185,0.168599,0.234572,0.051313,-1.074377,27.168108,3.629912,"0.000000"
68185,0.158825,0.13439,0.107512,-1.799403,27.517462,3.589234,"0.000000"
71185,0.11973,-0.193033,0.0562,-1.320838,27.696922,3.555735,"0.000000"
74188,0.009774,0.034208,0.092852,-0.547956,28.582268,5.233103,"0.000000"
77188,0.017104,0.06353,0.11973,-0.069392,27.938597,5.017749,"0.000000"
80191,-0.004887,-0.229685,0.068417,-0.100499,23.286949,3.053242,"0.000000"
83194,-0.0562,0.029322,0.075747,1.239482,27.019754,7.039685,"0.000000"
86195,-0.061087,0.097738,0.058643,-0.282353,27.883562,5.845665,"0.000000"
89196,-0.026878,0.06353,0.014661,0.392423,29.558538,9.504292,"0.000000"
92196,0,-0.041539,0.06353,0.648455,29.096725,7.716853,"0.000000"
95199,0.036652,-0.06353,0.029322,1.062413,26.65126,8.283952,"0.000000"
98201,-0.051313,-0.083078,0.024435,1.071985,27.160931,9.408579,"0.000000"
101202,-0.048869,0.07086,-0.017104,0.600598,28.287951,9.595219,"0.000000"
104202,0.158825,0.078191,-0.058643,0.894916,29.630323,11.277374,"0.000000"
107203,0.210138,-0.078191,-0.031765,0.136391,28.271202,6.329016,"0.000000"
110203,0.18326,0.00733,-0.043982,1.122234,29.570501,8.472985,"0.000000"
113205,0.129503,0.034208,0.012217,-0.732204,28.852655,4.096512,"0.000000"
116206,0.205251,0.019548,-0.046426,0.239282,29.053652,4.831109,"0.000000"
119206,0.085521,-0.019548,-0.068417,-0.327817,29.912678,2.40718,"0.000000"
122207,0.031765,0.026878,-0.021991,-0.782453,30.987053,6.498906,"0.000000"
125209,0.06353,0.046426,-0.043982,-1.330409,30.44149,5.276175,"0.000000"
128276,-0.009774,-0.009774,0.004887,-1.208375,30.39842,4.474578,"0.000000"
131217,0.107512,-0.065973,-0.036652,-0.275175,32.05904,6.757331,"0.000000"
134215,0.014661,-0.029322,-0.009774,-1.251446,31.180872,6.233303,"0.000000"
137217,-0.112399,0.019548,0.029322,-0.902094,30.496525,4.843073,"0.000000"
140246,-0.058643,0.012217,0.017104,-1.07677,31.233515,6.396015,"0.000000"
143248,0.012217,-0.083078,0.048869,-0.531207,29.955746,5.568099,"0.000000"
146250,0.039095,-0.017104,-0.012217,0.878166,31.109087,9.535398,"0.000000"
149203,0.085521,-0.097738,0.00733,-1.892723,30.431919,7.606783,"0.000000"
152218,0.051313,-0.039095,0,1.088734,30.805199,5.225925,"0.000000"
155211,0.13439,-0.205251,0.046426,-0.667598,30.821949,8.037491,"0.000000"
158210,0.06353,-0.212581,0.039095,-1.182054,30.108887,5.766702,"0.000000"
161212,-0.014661,-0.100182,0.048869,1.490729,31.329229,9.078369,"0.000000"
164218,0.041539,-0.195477,-0.026878,0.564706,31.07798,4.969893,"0.000000"
167218,-0.075747,0.100182,-0.0562,2.103291,29.228329,5.201997,"0.000000"
170247,0.041539,0.029322,-0.019548,0.902094,30.125637,6.171089,"0.000000"
173248,-0.080634,-0.053756,-0.046426,-1.42373,29.690142,6.63769,"0.000000"
176249,0.075747,0.085521,-0.053756,4.800003,31.800613,6.707082,"0.000000"
179251,0.009774,0.039095,0.034208,-2.787638,28.716265,4.194618,"0.000000"
182247,-0.034208,-0.087965,-0.080634,2.301895,29.886356,7.728817,"0.000000"
185249,-0.090408,0.046426,-0.029322,1.820938,31.910683,6.707082,"0.000000"
188249,0.07086,0.061087,-0.092852,-1.234697,29.773893,4.902894,"0.000000"
191250,-0.004887,0.041539,-0.100182,0.607777,32.044682,8.664412,"0.000000"
194253,-0.034208,-0.031765,-0.053756,-0.624527,29.62554,5.429315,"0.000000"
197257,0.083078,0.058643,-0.131947,-1.730011,29.773893,5.582456,"0.000000"
200259,0.029322,-0.051313,-0.058643,-0.547956,32.118858,7.080362,"0.000000"
203259,-0.065973,-0.061087,-0.041539,-0.217747,31.405796,6.013163,"0.000000"
206259,0.073304,-0.090408,-0.107512,-0.792024,32.295929,11.985649,"0.000000"
209259,0.0562,-0.100182,-0.029322,-1.660619,28.242487,2.270789,"0.000000"
212260,-0.002443,-0.178373,-0.068417,-0.689133,27.416962,2.510071,"0.000000"
215261,-0.068417,-0.144164,-0.0562,-0.842274,31.956148,9.537791,"0.000000"
218264,-0.024435,0.031765,0.002443,-1.868794,28.711481,1.768296,"0.000000"
221306,0.034208,-0.041539,-0.036652,-0.011964,32.140392,8.080563,"0.000000"
224249,0.043982,0.073304,-0.026878,-2.301895,29.06801,1.20359,"0.000000"
227363,0.031765,-0.017104,0.043982,-0.911665,32.865417,11.406586,"0.000000"
230265,0.002443,-0.073304,-0.002443,-0.861416,30.295527,5.213961,"0.000000"
233247,-0.13439,0.041539,0.026878,-0.811167,31.953754,9.939785,"0.000000"
236253,0.019548,-0.017104,0.061087,-0.818345,33.903908,10.633704,"0.000000"
239253,-0.014661,0.090408,0.034208,-1.804188,32.224144,6.276374,"0.000000"
242255,0.009774,0.021991,0.090408,-0.275175,30.463026,5.261817,"0.000000"
245261,-0.041539,0.109956,0.029322,-0.289532,29.783464,4.055834,"0.000000"
248262,0.041539,0.107512,0.100182,-1.725225,32.855846,7.398607,"0.000000"
251310,-0.024435,-0.061087,0.100182,-0.358923,28.785656,4.663611,"0.000000"
254264,-0.175929,-0.068417,0.085521,0.043071,27.852455,3.553342,"0.000000"
257266,-0.107512,0.029322,0.100182,0.715454,27.931417,5.151748,"0.000000"
260262,-0.178373,0.043982,0.129503,2.282753,32.216965,8.606983,"0.000000"
263264,0.009774,0.163712,0.083078,-0.244068,33.516266,13.610376,"0.000000"
266264,0.107512,0.053756,0.068417,1.895116,30.812376,8.355738,"0.000000"
269264,0.043982,-0.080634,0.043982,1.641476,28.366915,7.523034,"0.000000"
272266,-0.012217,-0.00733,0.0562,2.127219,30.147171,9.597611,"0.000000"
275271,0.024435,0.097738,0.002443,0.59342,32.40839,8.796017,"0.000000"
278272,0.029322,0.239459,-0.034208,-0.478565,30.096924,7.838887,"0.000000"
281272,0.168599,-0.222355,-0.048869,0.459422,26.66083,5.106283,"0.000000"
284272,-0.065973,-0.014661,-0.058643,-0.325424,26.26362,1.981257,"0.000000"
287272,-0.036652,0.205251,-0.004887,-0.248854,30.005997,3.632305,"0.000000"
290272,-0.017104,-0.080634,-0.009774,-0.892523,28.613373,4.295117,"0.000000"
293272,-0.11973,-0.051313,-0.090408,0.342174,29.62793,5.008178,"0.000000"
296273,-0.122173,0.193033,-0.061087,-1.162912,29.477182,7.513463,"0.000000"
299275,-0.014661,-0.188146,-0.073304,3.385844,26.883364,-8.506484,"0.000000"
302274,-0.334754,-1.094671,-0.051313,-3.316452,28.764122,9.626326,"0.000000"
305275,-0.486249,-0.481362,-0.376293,3.87398,32.154751,10.10489,"0.000000"
308276,0.031765,0.268781,0.175929,-2.871387,24.165115,0.538385,"0.000000"
311276,-0.144164,-0.161268,-0.097738,0.325424,22.748564,13.703696,"0.000000"
314276,-0.659734,-0.583987,-0.210138,10.829915,30.422348,13.777873,"0.000000"
317278,0.026878,-0.036652,0.109956,9.870394,30.898518,19.951355,"0.000000"
320279,0.251676,0.332311,-0.215025,3.196811,26.210981,18.281166,"0.000000"
323280,0.068417,0.725708,-0.50091,-1.304088,28.453054,7.312466,"0.000000"
326314,0.581544,0.315206,-0.215025,-5.845665,26.998219,9.312866,"0.000000"
329326,0.312763,0.312763,-0.278555,-8.506484,22.576283,-0.131605,"0.000000"
332285,-0.046426,0.168599,-0.151495,-3.735196,15.577276,-5.979663,"0.000000"
