0,1,2,3,4,5,6,7
4268,0.090408,-0.014661,-0.131947,-0.90688,-6.403194,9.489935,"0.000000"
7254,0.058643,0.151495,-0.13439,0.308674,-5.613562,8.750552,"0.000000"
10379,0.046426,0.009774,-0.024435,0.07657,-5.276175,8.458628,"0.000000"
13428,0.058643,-0.039095,-0.039095,-1.730011,-4.780859,9.509077,"0.000000"
16547,0.041539,-0.002443,-0.105069,-2.340181,-5.089534,8.075776,"0.000000"
19336,0.046426,-0.080634,-0.095295,-1.861616,-5.359923,7.092326,"0.000000"
22222,0.068417,-0.224798,-0.083078,-2.801995,-5.527421,8.030313,"0.000000"
25217,0.046426,-0.251676,-0.097738,-0.485743,-5.711668,8.669196,"0.000000"
28218,0.036652,-0.215025,-0.024435,-0.665205,-6.058627,8.408379,"0.000000"
31218,0.051313,-0.244346,-0.043982,-1.091127,-6.084948,8.362915,"0.000000"
34219,0.048869,-0.210138,-0.065973,-0.512064,-6.386444,7.63789,"0.000000"
37589,0.075747,-0.087965,-0.036652,-0.27996,-6.099305,8.250452,"0.000000"
40297,0.06353,-0.149051,-0.024435,-1.060021,-6.096912,8.360522,"0.000000"
43296,0.073304,-0.122173,-0.039095,-0.937986,-5.754738,8.183454,"0.000000"
46340,0.090408,-0.124617,-0.014661,-1.253839,-5.651847,7.970493,"0.000000"
49194,0.087965,-0.210138,-0.009774,-1.342373,-5.548955,8.054241,"0.000000"
52196,0.095295,-0.256563,0.002443,-0.598206,-5.407779,7.956135,"0.000000"
55198,0.097738,-0.256563,0.004887,-0.622134,-5.395815,7.944171,"0.000000"
58304,0.100182,-0.273668,-0.004887,-0.401994,-5.338387,8.042276,"0.000000"
61305,0.097738,-0.273668,-0.019548,-0.248854,-5.285746,8.260024,"0.000000"
64306,0.100182,-0.234572,-0.031765,-0.251246,-5.326423,8.262416,"0.000000"
67310,0.095295,-0.239459,-0.036652,-0.33021,-5.383851,8.470592,"0.000000"
70310,0.100182,-0.244346,-0.053756,-0.105284,-5.465207,8.542377,"0.000000"
73310,0.097738,-0.244346,-0.0562,-0.160319,-5.582456,8.662019,"0.000000"
76311,0.100182,-0.239459,-0.06353,-0.119641,-5.608777,8.635697,"0.000000"
79312,0.102625,-0.222355,-0.073304,-0.33021,-5.479564,8.365308,"0.000000"
82314,0.109956,-0.18326,-0.078191,-0.42353,-5.367101,8.219346,"0.000000"
85316,0.114843,-0.180816,-0.085521,-0.591027,-5.273781,8.257631,"0.000000"
88318,0.109956,-0.18326,-0.092852,-0.701097,-5.18764,8.303095,"0.000000"
91319,0.107512,-0.18326,-0.087965,-0.76331,-5.144568,8.212168,"0.000000"
94320,0.102625,-0.18326,-0.087965,-0.839881,-5.134997,8.236095,"0.000000"
97321,0.097738,-0.185703,-0.085521,-0.990629,-5.125426,8.408379,"0.000000"
100322,0.087965,-0.19059,-0.087965,-1.088734,-5.173283,8.348558,"0.000000"
