0,1,2,3,4,5,6,7
4495,0.002443,-0.009774,-0.002443,-0.397209,1.954936,9.729217,"0.000000"
7216,0,-0.014661,-0.002443,-0.392423,1.957329,9.73161,"0.000000"
10194,0,-0.014661,0,-0.409173,1.95015,9.738788,"0.000000"
13197,0,-0.012217,-0.002443,-0.385244,1.942972,9.729217,"0.000000"
16199,0.002443,-0.009774,-0.002443,-0.413958,1.954936,9.726824,"0.000000"
19199,0,-0.009774,-0.002443,-0.397209,1.978864,9.743573,"0.000000"
22202,-0.002443,-0.014661,-0.002443,-0.411566,2.117648,9.85843,"0.000000"
25203,0.004887,-0.00733,-0.002443,-0.404387,2.447858,10.143176,"0.000000"
28203,0.012217,-0.004887,0,-0.342174,3.04367,10.63849,"0.000000"
31205,0.026878,-0.017104,-0.002443,0.155533,4.347759,11.782259,"0.000000"
34234,0.078191,-0.0562,-0.017104,0.478565,4.749753,12.062219,"0.000000"
37210,0.114843,-0.068417,-0.021991,1.153341,5.410172,12.35175,"0.000000"
40212,0.156382,-0.080634,-0.031765,1.81376,11.344372,17.367107,"0.000000"
43212,0.271224,0.239459,-0.105069,0.658026,13.016955,18.250059,"0.000000"
46215,0.412945,0.31765,-0.112399,-0.287139,11.413764,17.771494,"0.000000"
49241,0.474031,0.185703,-0.102625,-1.002593,7.781459,13.971692,"0.000000"
52238,0.574213,-0.041539,-0.075747,-0.940379,12.760923,16.565512,"0.000000"
55220,0.679282,0.100182,-0.073304,-1.20359,17.38625,20.013569,"0.000000"
58220,0.840551,0.031765,-0.046426,-2.87378,0.239282,0.894916,"0.000000"
61220,0.930959,-0.393397,-0.083078,-1.052842,-2.471786,-0.842274,"0.000000"
64223,0.474031,-0.180816,-0.012217,-3.74716,-1.550549,-4.419543,"0.000000"
67224,0.322537,0.083078,0.036652,-1.887937,1.330409,-1.629512,"0.000000"
70226,0.178373,0.200364,0.107512,-3.127419,0.622134,-2.009971,"0.000000"
73246,0.232129,0.046426,0.024435,2.344966,4.132405,-1.914258,"0.000000"
76232,0.178373,-0.320093,-0.618196,3.115455,66.522858,63.48637,"0.000000"
79230,1.312139,0.813672,-0.403171,8.472985,78.398438,78.398438,"0.000000"
82231,2.04762,0.359189,-0.278555,3.225525,62.120068,78.398438,"0.000000"
85233,2.184454,-0.591318,-0.496023,2.48375,21.08316,21.164516,"0.000000"
88235,2.533869,0.193033,-0.50091,1.414158,13.737194,2.969493,"0.000000"
89707,2.533869,0.193033,-0.50091,1.414158,13.737194,2.969493,"0.000000"
94239,2.668259,0.637743,-0.383623,-19.891535,6.642476,-26.974291,"0.000000"
97239,2.756224,-0.498466,0.146608,-19.745573,9.454042,-24.222544,"0.000000"
100241,2.304183,-0.332311,0.410501,-16.823936,23.375484,-16.7689,"0.000000"
103242,2.257758,-0.102625,0.679282,-0.799203,50.907299,13.629518,"0.000000"
106243,2.758667,-0.6353,0.618196,8.819944,55.087563,16.917255,"0.000000"
109246,2.94437,-1.204626,0.403171,16.630117,47.86842,8.391629,"0.000000"
112246,2.902832,-1.387886,-0.503353,20.480167,30.374491,-11.397015,"0.000000"
115247,2.125811,-0.112399,-0.371406,14.684752,30.553953,-7.788638,"0.000000"
118249,1.429425,0.469144,-0.520457,6.999006,28.44109,-8.367702,"0.000000"
121250,1.351234,0.395841,-0.615752,-4.974678,28.091738,-13.892729,"0.000000"
124251,1.380555,1.089784,-0.390954,-12.464212,27.957741,-18.941584,"0.000000"
127253,0.962724,1.536937,-0.175929,-16.426729,27.744778,-19.374685,"0.000000"
130255,0.715934,0.89675,0.273668,-6.156733,43.838905,2.167897,"0.000000"
133279,0.38118,-0.293215,0.256563,2.555535,39.400219,7.259824,"0.000000"
136262,0.263894,-0.789238,0.090408,6.491727,27.725637,14.490934,"0.000000"
139259,0.422719,-0.117286,-0.131947,6.168697,29.460432,9.506684,"0.000000"
142260,1.598023,0.290772,-0.271224,-1.691726,31.188051,2.404787,"0.000000"
145261,1.53938,0.554666,-0.376293,-5.24746,44.164326,-7.01097,"0.000000"
148261,0.955393,0.471588,-0.222355,-11.100305,70.971115,-4.57747,"0.000000"
151367,-0.752586,-0.290772,-0.019548,-0.002393,-0.002393,-0.002393,"0.000000"
