0,1,2,3,4,5,6,7
5127,0,-0.009774,-0.625526,-0.40678,2.249253,9.676576,"0.000000"
7839,0,-0.012217,-0.002443,-0.409173,2.24686,9.676576,"0.000000"
10833,0,-0.012217,-0.002443,-0.409173,2.242075,9.657433,"0.000000"
13834,0,-0.012217,-0.002443,-0.394816,2.230111,9.674182,"0.000000"
16835,-0.002443,-0.012217,0,-0.392423,2.227718,9.674182,"0.000000"
19837,0.004887,-0.014661,-0.002443,-0.40678,2.242075,9.66461,"0.000000"
22839,0,-0.012217,-0.002443,-0.404387,2.261218,9.68854,"0.000000"
25839,0,-0.014661,0.623083,-0.09332,2.737389,10.073783,"0.000000"
28841,0.012217,-0.051313,0,0.346959,2.859423,9.846465,"0.000000"
31843,0.034208,-0.087965,-0.009774,0.617348,2.347359,9.298509,"0.000000"
34844,0.019548,-0.058643,-0.021991,-0.145962,5.91745,13.409378,"0.000000"
37844,0.012217,0.202807,-0.048869,-1.239482,10.841879,14.500504,"0.000000"
40870,0.276111,0.290772,-0.017104,-0.416351,17.022541,17.977278,"0.000000"
43848,0.415388,0.036652,0.0562,-0.294317,17.8696,13.234702,"0.000000"
46876,0.43738,-0.146608,-0.048869,1.107877,17.728424,9.188439,"0.000000"
49850,0.439823,-0.07086,-0.053756,0.646062,18.860228,5.860023,"0.000000"
52853,0.38851,-0.017104,-0.083078,-0.399601,19.65704,3.237489,"0.000000"
55855,0.266337,-0.019548,-0.124617,-0.868595,20.118853,3.029314,"0.000000"
58857,0.237016,0.068417,-0.087965,-1.335195,23.219952,5.814559,"0.000000"
61859,0.173486,0.329867,-0.036652,-2.67039,26.548367,5.845665,"0.000000"
64859,0.239459,0.036652,0.061087,-3.120241,23.681767,3.711268,"0.000000"
67861,0.163712,-0.12706,0.080634,-3.127419,20.965912,1.167697,"0.000000"
70863,0.014661,0.019548,0.068417,-3.337988,22.992632,2.65364,"0.000000"
73865,-0.097738,0.163712,0.13439,-3.316452,25.785057,7.037292,"0.000000"
