0,1,2,3,4,5,6,7
5467,-0.625526,-0.014661,0,-0.306281,2.191825,9.671789,"0.000000"
8352,0,-0.014661,0,-0.294317,2.191825,9.678967,"0.000000"
11309,0,-0.012217,-0.002443,-0.29671,2.199004,9.652646,"0.000000"
14573,0,-0.012217,-0.002443,-0.318245,2.184647,9.68854,"0.000000"
17567,0,-0.014661,0,-0.315853,2.203789,9.68136,"0.000000"
20499,0,-0.012217,-0.002443,-0.301496,2.191825,9.674182,"0.000000"
23383,0,-0.012217,-0.004887,-0.31346,2.182254,9.68136,"0.000000"
26364,0.002443,-0.012217,-0.002443,-0.303888,2.191825,9.676576,"0.000000"
29389,0,-0.014661,-0.002443,-0.29671,2.191825,9.686147,"0.000000"
32257,0,-0.012217,-0.002443,-0.291924,2.194218,9.647861,"0.000000"
35355,0,-0.012217,-0.002443,-0.275175,2.17029,9.657433,"0.000000"
38323,0,-0.012217,-0.002443,-0.291924,2.18704,9.674182,"0.000000"
41324,0,-0.012217,-0.004887,-0.277567,2.189433,9.671789,"0.000000"
44324,0.002443,-0.014661,-0.002443,-0.291924,2.182254,9.676576,"0.000000"
47330,0.002443,-0.012217,-0.002443,-0.299103,2.184647,9.659825,"0.000000"
50330,0.002443,-0.012217,-0.002443,-0.272782,2.177469,9.669396,"0.000000"
53330,-0.002443,-0.012217,-0.002443,-0.299103,2.179861,9.693325,"0.000000"
56330,0.002443,-0.014661,-0.002443,-0.287139,2.17029,9.667004,"0.000000"
59330,0.002443,-0.012217,-0.002443,-0.284746,2.175076,9.671789,"0.000000"
62330,0,-0.014661,-0.002443,-0.306281,2.184647,9.66461,"0.000000"
65330,0.002443,-0.009774,-0.002443,-0.311067,2.17029,9.674182,"0.000000"
68330,0.002443,-0.012217,-0.002443,-0.301496,2.213361,9.693325,"0.000000"
71333,0.002443,-0.009774,-0.002443,-0.294317,2.227718,9.741181,"0.000000"
74334,0.004887,-0.012217,-0.002443,-0.217747,2.388037,9.877572,"0.000000"
77360,0.00733,-0.017104,-0.002443,0.543171,3.189633,10.128819,"0.000000"
80339,0.046426,-0.080634,-0.00733,0.354138,3.084348,10.068997,"0.000000"
83341,0.036652,-0.036652,-0.014661,-0.09332,4.084548,11.073983,"0.000000"
86341,0.053756,0.06353,-0.048869,2.002793,11.755938,15.017355,"0.000000"
89342,0.320093,0.080634,-0.100182,2.359323,16.041483,16.14916,"0.000000"
92343,0.398284,0.078191,-0.173486,1.009771,15.646667,15.689737,"0.000000"
95346,0.439823,0.141721,-0.178373,-0.952343,14.395222,9.157332,"0.000000"
98346,0.305433,0.0562,-0.080634,-0.952343,14.507685,5.661418,"0.000000"
101347,0.25412,-0.100182,-0.031765,-0.40678,15.873985,6.252446,"0.000000"
104349,0.256563,-0.244346,-0.06353,1.174876,18.195023,7.255038,"0.000000"
107350,0.295659,-0.205251,-0.109956,1.0337,14.395222,6.733403,"0.000000"
110351,0.305433,-0.163712,-0.178373,0.787239,12.270395,5.237889,"0.000000"
113352,0.293215,0.610865,-0.305433,-0.653241,14.971891,3.074777,"0.000000"
116353,0.239459,0.07086,-0.295659,-2.038685,19.288544,2.725425,"0.000000"
119353,0.149051,-0.122173,-0.232129,-1.98365,20.810379,2.955136,"0.000000"
122355,0.0562,-0.322537,-0.087965,1.426122,18.307486,2.89053,"0.000000"
125355,0.012217,-0.178373,-0.080634,1.339981,15.885949,3.912265,"0.000000"
128356,0.009774,0.095295,-0.124617,-0.050249,15.737594,2.122434,"0.000000"
131357,-0.090408,0.276111,-0.266337,-0.717847,16.577475,4.283153,"0.000000"
134336,-0.168599,0.342085,-0.31765,0.277567,18.061026,7.635497,"0.000000"
137292,-0.109956,0.259007,-0.351858,1.639084,20.77688,7.259824,"0.000000"
140295,0.046426,0.237016,-0.346971,1.454836,26.699116,12.076576,"0.000000"
143299,0.227242,0.166155,-0.339641,0.141177,27.364321,9.174082,"0.000000"
146299,0.166155,0.320093,-0.266337,-0.79681,37.914272,9.542577,"0.000000"
149299,-0.029322,0.400728,-0.62797,-0.052642,78.398438,12.007184,"0.000000"
152299,0.838107,-0.383623,-0.684169,5.498706,61.469223,14.407186,"0.000000"
155299,0.552222,-0.867429,-0.466701,2.124826,39.938602,5.558527,"0.000000"
158300,0.273668,0.38851,-0.44471,-1.622334,30.826736,4.68754,"0.000000"
161301,0.122173,0.06353,-0.354302,-3.160919,28.106094,-0.880559,"0.000000"
164303,0.156382,-0.613309,-0.349415,-0.160319,24.969105,0.454636,"0.000000"
167325,0.090408,-0.537561,-0.405614,2.335395,28.244879,6.52762,"0.000000"
170307,0.024435,0.171042,-0.486249,3.311667,30.764521,4.780859,"0.000000"
173307,0.158825,0.415388,-0.559553,0.51685,33.889545,5.422136,"0.000000"
176325,0.175929,0.305433,-0.542448,-3.462414,31.597223,2.230111,"0.000000"
179307,-0.083078,0.046426,-0.442266,-4.149154,31.106693,0.648455,"0.000000"
182308,-0.124617,0.065973,-0.405614,-4.082156,32.422745,4.704289,"0.000000"
185308,-0.12706,-0.117286,-0.359189,-1.806581,30.85545,5.056035,"0.000000"
188309,-0.078191,-0.06353,-0.420275,0.196211,31.472797,9.511471,"0.000000"
191309,-0.124617,0.07086,-0.447153,-1.205983,30.534811,9.468399,"0.000000"
194311,-0.034208,0.234572,-0.38118,-2.711068,30.494133,10.116854,"0.000000"
197312,0.009774,-0.280998,-0.415388,-2.880959,29.292936,8.329416,"0.000000"
200313,0.031765,-0.117286,-0.383623,-1.196411,31.46562,9.195617,"0.000000"
203315,0.06353,-0.608422,-0.349415,-2.48375,30.135208,8.523234,"0.000000"
206315,0.168599,-0.227242,-0.332311,-1.847259,31.255049,9.958928,"0.000000"
209318,0.200364,0.124617,-0.283441,-1.138984,31.176086,8.470592,"0.000000"
212320,0.158825,-0.488692,-0.256563,0.667598,30.903305,2.160719,"0.000000"
