0,1,2,3,4,5,6,7
5446,0,-0.012217,-0.002443,-0.327817,2.18704,9.671789,"0.000000"
8308,0.002443,-0.009774,-0.002443,-0.311067,2.196611,9.662218,"0.000000"
11647,0.002443,-0.012217,-0.002443,-0.315853,2.201397,9.678967,"0.000000"
14772,0.002443,-0.012217,-0.002443,-0.320638,2.189433,9.683753,"0.000000"
17758,0.002443,-0.009774,-0.004887,-0.327817,2.196611,9.65504,"0.000000"
20653,0.002443,-0.012217,-0.004887,-0.327817,2.184647,9.671789,"0.000000"
23451,-0.002443,-0.014661,-0.002443,-0.303888,2.203789,9.671789,"0.000000"
26809,0,-0.012217,-0.002443,-0.325424,2.196611,9.662218,"0.000000"
29518,0,-0.012217,-0.002443,-0.303888,2.184647,9.678967,"0.000000"
32531,0,-0.012217,-0.625526,-0.308674,2.18704,9.676576,"0.000000"
35522,0.002443,-0.014661,-0.002443,-0.308674,2.179861,9.674182,"0.000000"
38521,0,-0.012217,-0.002443,-0.315853,2.189433,9.678967,"0.000000"
41522,0,-0.014661,-0.002443,-0.303888,2.203789,9.683753,"0.000000"
44524,0.002443,-0.009774,0,-0.29671,2.227718,9.724432,"0.000000"
47525,0.002443,-0.014661,0,-0.224925,2.366502,9.853643,"0.000000"
50526,0.002443,-0.017104,0,0.48335,3.208775,10.248459,"0.000000"
53528,0.034208,-0.07086,-0.014661,0.526421,2.636891,9.657433,"0.000000"
56530,0.041539,-0.061087,-0.029322,0.397209,1.758725,9.128618,"0.000000"
59656,0.00733,0,-0.012217,1.600798,10.585848,15.744774,"0.000000"
62635,0.171042,0.224798,-0.068417,3.074777,16.015162,16.436298,"0.000000"
65719,0.447153,0.244346,-0.166155,2.0004,19.453648,19.79343,"0.000000"
68641,0.542448,0.237016,-0.273668,-1.208375,16.141983,10.449456,"0.000000"
71642,0.412945,-0.00733,-0.131947,-1.0002,16.601404,6.793224,"0.000000"
74643,0.356745,-0.053756,-0.029322,-0.792024,17.295322,5.278566,"0.000000"
77644,0.339641,-0.13439,-0.11973,0.198604,18.817158,5.603991,"0.000000"
80647,0.25412,-0.185703,-0.144164,1.253839,20.908484,5.367101,"0.000000"
83647,0.298102,-0.034208,-0.153938,1.098306,23.849264,4.859823,"0.000000"
86647,0.329867,0.0562,-0.215025,-1.782653,24.445076,2.895315,"0.000000"
89648,0.122173,0.031765,-0.217468,-1.5003,24.780073,3.249453,"0.000000"
92652,0.07086,-0.041539,-0.188146,-1.351945,24.234509,2.057827,"0.000000"
95652,0.073304,-0.107512,-0.149051,-0.382852,26.093733,3.52702,"0.000000"
98653,0,-0.083078,-0.19792,-0.119641,27.290142,3.680161,"0.000000"
101654,-0.026878,0.004887,-0.263894,0.653241,30.013174,4.859823,"0.000000"
104671,-0.026878,0.102625,-0.232129,0.4666,27.110682,5.580062,"0.000000"
107664,-0.122173,-0.068417,-0.205251,0.571885,26.639297,6.958328,"0.000000"
110659,-0.163712,0.012217,-0.259007,0.880559,27.976883,7.635497,"0.000000"
113661,-0.065973,0.241903,-0.337198,0.160319,28.764122,9.513863,"0.000000"
116662,0.0562,0.100182,-0.351858,-0.461815,29.106295,10.243674,"0.000000"
119664,0.021991,-0.051313,-0.342085,-1.57687,24.949961,8.123632,"0.000000"
122667,-0.046426,-0.053756,-0.24679,0.811167,26.49094,9.578468,"0.000000"
125668,0.06353,-0.061087,-0.249233,0.892523,28.436304,10.365708,"0.000000"
128671,0.241903,0.026878,-0.368963,0.854238,29.938995,10.121639,"0.000000"
131671,0.222355,0.090408,-0.354302,0.375673,28.639696,6.831509,"0.000000"
134673,0.131947,-0.102625,-0.290772,0.40678,29.623144,7.551749,"0.000000"
137676,0.185703,-0.041539,-0.293215,1.067199,30.6042,6.204589,"0.000000"
140676,0.178373,-0.087965,-0.432493,0.734596,29.749966,6.113662,"0.000000"
143679,0.175929,0.193033,-0.37385,-2.266003,30.984663,5.998806,"0.000000"
146679,0.215025,0.366519,-0.346971,-4.010371,29.740393,1.880759,"0.000000"
149681,0.178373,0.202807,-0.215025,-4.175476,27.993633,-0.212961,"0.000000"
152755,-0.017104,-0.085521,-0.193033,-2.112862,31.702507,4.646862,"0.000000"
155666,0.004887,-0.078191,-0.136834,-1.804188,31.573296,3.682554,"0.000000"
158682,0.034208,-0.141721,-0.239459,-1.495514,30.884163,6.326623,"0.000000"
161663,-0.129503,0.009774,-0.280998,-2.543571,31.025339,4.405187,"0.000000"
164665,-0.156382,0.173486,-0.224798,-2.794817,30.561131,5.065606,"0.000000"
167665,-0.075747,0.029322,-0.151495,-2.411965,32.006397,10.217353,"0.000000"
170671,-0.102625,-0.087965,-0.095295,-2.813959,30.183064,7.403394,"0.000000"
173672,-0.029322,-0.11973,-0.100182,-1.454836,31.353157,11.983255,"0.000000"
176678,0.053756,-0.11973,-0.075747,-0.641276,29.558538,9.102298,"0.000000"
179679,0.11973,-0.061087,-0.095295,-0.014357,30.144781,8.913264,"0.000000"
182680,0.188146,-0.153938,-0.080634,-0.294317,29.946178,7.487142,"0.000000"
185681,0.156382,-0.131947,-0.043982,0.327817,33.020954,8.573483,"0.000000"
188683,0.180816,-0.146608,-0.061087,-0.165105,30.946377,4.622933,"0.000000"
191679,0.215025,-0.061087,-0.112399,-0.023928,32.819958,0.985843,"0.000000"
194681,0.117286,0.596204,-0.065973,-0.315853,29.56093,-0.239282,"0.000000"
197681,0.095295,-0.019548,-0.019548,-0.760918,30.202208,3.254239,"0.000000"
200681,-0.029322,0.017104,-0.036652,-0.736989,32.561531,2.995814,"0.000000"
203759,-0.122173,-0.581544,-0.024435,0.265603,32.293533,4.26401,"0.000000"
206691,-0.166155,-0.058643,-0.017104,-0.803988,31.602009,6.104091,"0.000000"
