0,1,2,3,4,5,6,7
5034,0,-0.012217,-0.002443,-0.318245,2.268396,9.671789,"0.000000"
7744,0,-0.012217,-0.002443,-0.301496,2.261218,9.645469,"0.000000"
10739,0.002443,-0.012217,-0.002443,-0.337388,2.26361,9.669396,"0.000000"
13740,0.002443,-0.012217,-0.002443,-0.311067,2.266003,9.657433,"0.000000"
16741,0,-0.012217,-0.002443,-0.33021,2.28036,9.667004,"0.000000"
19743,0.002443,-0.014661,0,-0.318245,2.273182,9.650254,"0.000000"
22745,0,-0.012217,-0.002443,-0.327817,2.28036,9.65504,"0.000000"
25748,0.002443,-0.012217,-0.002443,-0.306281,2.330609,9.734003,"0.000000"
28748,0.004887,-0.014661,-0.002443,-0.12682,2.589034,9.937392,"0.000000"
31749,0.004887,-0.026878,-0.623083,0.875773,3.206382,10.092926,"0.000000"
34751,0.046426,-0.112399,-0.019548,1.244268,3.014956,9.719646,"0.000000"
37753,0.0562,-0.117286,-0.043982,0.772882,4.761717,11.306087,"0.000000"
40754,0.019548,0.029322,-0.0562,-0.236889,9.9015,13.749159,"0.000000"
43754,0.241903,0.334754,-0.078191,0.090927,12.004792,14.421542,"0.000000"
46755,0.280998,0.175929,-0.0562,-0.622134,13.354343,12.961921,"0.000000"
49757,0.334754,0.136834,-0.068417,-1.009771,18.568304,10.660026,"0.000000"
52759,0.434936,0.11973,-0.073304,-1.919044,20.535206,8.786446,"0.000000"
55764,0.38118,0.026878,-0.06353,-2.639283,20.985056,6.965507,"0.000000"
58781,0.346971,-0.012217,0.588874,-2.435893,22.597816,3.991228,"0.000000"
61763,0.219911,-0.095295,0.036652,-2.656033,21.698114,2.029114,"0.000000"
64764,0.178373,-0.117286,0.019548,-2.132005,20.379669,0.969093,"0.000000"
67766,0.090408,-0.122173,0.036652,-2.316252,19.09951,1.540978,"0.000000"
70768,-0.092852,-0.00733,0.053756,-2.088934,19.948963,4.505685,"0.000000"
73768,-0.114843,0.097738,0.087965,-0.681954,21.241087,7.578069,"0.000000"
76769,-0.109956,0.041539,0.100182,1.445265,22.078575,12.696318,"0.000000"
79771,0.004887,0.100182,0.031765,1.107877,24.698717,13.69173,"0.000000"
82772,0.026878,0.342085,-0.019548,-0.586242,27.134607,11.956936,"0.000000"
85773,0.075747,0.613309,-0.087965,-1.663012,26.739794,7.475178,"0.000000"
88775,0.18326,0.662178,0.039095,0.069392,24.234509,4.914857,"0.000000"
91777,0.178373,0.234572,0.105069,-1.567299,22.406391,2.847459,"0.000000"
94802,0.139277,0.029322,0.024435,-0.066999,26.758938,8.547162,"0.000000"
96452,0.139277,0.029322,0.024435,-0.066999,26.758938,8.547162,"0.000000"
99450,12.982108,-80.035561,65.992989,39.199219,-35.265423,2.163112,"0.000000"
103781,0.334754,-0.117286,0.024435,-1.550549,28.35495,8.01117,"0.000000"
105452,0.334754,-0.117286,0.024435,-1.550549,28.35495,8.01117,"0.000000"
109788,0.173486,0.249233,0.017104,-1.404587,27.424141,5.632704,"0.000000"
112788,0.11973,0.193033,-0.613309,-1.014557,27.180073,4.13719,"0.000000"
114461,0.11973,0.193033,-0.613309,-1.014557,27.180073,4.13719,"0.000000"
117461,13.021203,-80.035561,65.992989,39.199219,0.002393,0,"0.000000"
120461,13.021203,-80.035561,65.992989,39.199219,14.986248,2.165505,"0.000000"
123462,13.021203,-80.035561,65.992989,39.199219,22.164717,2.165505,"0.000000"
126464,13.021203,-80.035561,65.992989,39.199219,29.340792,2.165505,"0.000000"
130796,0.102625,-0.073304,0.610865,-1.28016,29.544182,5.989235,"0.000000"
133801,0.014661,0.180816,0.019548,-1.189233,29.649467,5.824131,"0.000000"
136801,0.085521,0.200364,0.017104,-1.165305,30.977482,8.276773,"0.000000"
139801,0.034208,0.100182,0.051313,-0.789632,29.678179,6.326623,"0.000000"
142801,0.168599,0.058643,0.009774,-0.088534,29.304901,6.608976,"0.000000"
145803,0.139277,-0.029322,0.004887,-1.706082,30.235706,6.553941,"0.000000"
148806,0.102625,-0.004887,0.598648,-2.163112,28.93162,5.812167,"0.000000"
151808,-0.00733,-0.092852,0.041539,-2.785245,29.948568,5.79781,"0.000000"
154810,0.048869,0.068417,0.048869,-1.339981,31.680973,7.374679,"0.000000"
157856,0.009774,0.141721,0.058643,-1.189233,32.085358,8.209774,"0.000000"
160811,0.139277,0.014661,0.078191,-1.306481,29.73082,7.013363,"0.000000"
163816,0.161268,-0.061087,0.0562,-0.79681,29.958141,4.35733,"0.000000"
166823,0.19792,-0.136834,0.043982,-1.155733,27.649065,2.474179,"0.000000"
169824,0.06353,-0.153938,0.019548,-0.870987,30.128031,3.15374,"0.000000"
172816,0.009774,-0.078191,0.061087,-0.667598,33.272198,7.982457,"0.000000"
175818,0.012217,-0.046426,0.004887,-1.299303,34.832321,7.432107,"0.000000"
178819,-0.019548,0.178373,0.024435,-1.785046,31.518259,3.79741,"0.000000"
181820,-0.051313,0.168599,0.034208,-1.823331,30.35774,-0.990629,"0.000000"
184821,-0.073304,0.105069,0.087965,-0.643669,32.472996,1.988436,"0.000000"
187822,-0.034208,-0.249233,0.014661,0.337388,33.712479,4.520042,"0.000000"
190824,-0.166155,-0.342085,0.019548,1.213161,33.042488,7.738389,"0.000000"
193877,-0.151495,-0.307876,0.004887,1.725225,32.200214,7.403394,"0.000000"
196826,-0.163712,-0.38118,0.036652,2.323431,30.81477,7.704889,"0.000000"
199826,-0.171042,-0.332311,-0.014661,0.062213,29.814569,6.034699,"0.000000"
202826,-0.151495,-0.021991,0.031765,2.612962,33.169308,9.336794,"0.000000"
205832,-0.087965,0.058643,-0.034208,0.133998,32.200214,8.492128,"0.000000"
208856,-0.136834,0.107512,-0.131947,1.993221,31.202408,9.812965,"0.000000"
211832,0.024435,0.217468,-0.124617,-2.143969,29.960533,4.756931,"0.000000"
214833,0.244346,0.43738,-0.19792,1.024128,32.008789,5.87438,"0.000000"
217864,-0.0562,0.342085,-0.061087,-2.928815,30.666414,3.608377,"0.000000"
220865,0.00733,0.405614,-0.124617,-1.727618,30.879377,4.304688,"0.000000"
223866,-0.00733,0.393397,-0.080634,-3.716054,34.514072,3.68734,"0.000000"
226866,-0.036652,0.329867,-0.124617,-4.168297,32.810383,11.562119,"0.000000"
229870,-0.178373,0.053756,-0.026878,-3.469593,32.063824,4.893322,"0.000000"
232873,-0.092852,0.00733,-0.024435,-3.196811,33.276985,8.063812,"0.000000"
235875,0.058643,-0.068417,0.031765,-3.85723,33.501911,8.930015,"0.000000"
238876,0.048869,-0.078191,0.026878,-3.287739,29.00819,0.31346,"0.000000"
241877,0.014661,0.031765,0.021991,-3.412165,32.279179,5.130211,"0.000000"
244879,-0.109956,0.11973,0.039095,-3.146562,32.341393,8.353344,"0.000000"
247879,-0.029322,0.012217,0.114843,-3.333202,31.858042,5.661418,"0.000000"
250881,-0.090408,-0.122173,0.107512,-0.57667,32.784061,5.364708,"0.000000"
253881,-0.017104,-0.158825,0.158825,-1.098306,31.879576,4.948358,"0.000000"
256902,-0.07086,-0.202807,0.0562,-0.145962,30.752556,4.089334,"0.000000"
259887,-0.090408,0.024435,0.087965,-0.425922,31.905899,5.223532,"0.000000"
262887,-0.18326,-0.009774,0.080634,-1.679762,31.247871,7.393822,"0.000000"
265891,-0.166155,0.092852,0.102625,-1.217947,31.934612,10.193425,"0.000000"
268893,-0.078191,-0.00733,0.058643,1.596013,33.071201,9.676576,"0.000000"
271894,0,-0.019548,0.065973,0.007178,30.300312,7.745567,"0.000000"
274896,-0.012217,-0.13439,0.061087,1.584049,28.816761,7.223932,"0.000000"
277898,-0.014661,-0.239459,-0.012217,2.079363,30.063423,9.049655,"0.000000"
280900,0.019548,-0.158825,-0.024435,2.400001,29.979673,7.113862,"0.000000"
283900,0.105069,-0.0562,-0.080634,0.454636,28.168306,7.688139,"0.000000"
286903,-0.014661,0.131947,-0.06353,0.107677,27.792635,5.56092,"0.000000"
289903,0.024435,0.37385,-0.095295,-0.083749,32.970703,6.312266,"0.000000"
292910,-0.053756,0.503353,-0.114843,-0.457029,31.211979,6.644869,"0.000000"
295902,0.048869,0.293215,-0.149051,-3.438486,29.551361,6.317052,"0.000000"
298904,-0.014661,0.251676,-0.146608,-1.048056,32.889347,3.383451,"0.000000"
301905,0.105069,-0.50091,-0.112399,-4.029513,26.019554,0.157926,"0.000000"
304907,-0.078191,-0.239459,-0.087965,-2.476572,25.203602,1.134198,"0.000000"
307909,-0.337198,-0.229685,-0.053756,-3.694518,27.12743,8.542377,"0.000000"
310909,-0.276111,-0.012217,-0.078191,-1.160519,21.755543,-5.522635,"0.000000"
313911,0.029322,-0.994489,-0.053756,1.617548,30.01078,6.017949,"0.000000"
316911,-0.378736,-0.950506,-0.332311,-2.498107,27.572496,11.042877,"0.000000"
319913,-0.532674,0.478918,-0.237016,-3.388237,28.158739,7.255038,"0.000000"
322915,0.114843,0.601091,-0.153938,-2.57707,30.230923,14.409578,"0.000000"
325894,-0.112399,0.212581,-0.019548,-2.218147,32.743385,13.138988,"0.000000"
328895,-0.227242,-0.053756,-0.083078,4.534399,22.186251,5.582456,"0.000000"
331896,0.456927,-0.454484,-0.124617,4.627719,25.239492,7.685747,"0.000000"
334902,0.268781,-0.598648,-0.085521,0.196211,30.740591,16.407585,"0.000000"
337902,0.107512,-0.461814,-0.271224,-1.115055,26.608187,8.317451,"0.000000"
340903,0.459371,0.053756,-0.124617,0.653241,27.857241,1.823331,"0.000000"
343904,0.618196,0.219911,-0.073304,-3.122634,34.243683,8.465807,"0.000000"
346905,0.298102,1.202183,-0.193033,-3.244668,33.872795,3.67059,"0.000000"
349911,-0.009774,1.006706,-0.109956,-1.557728,29.972496,-2.715854,"0.000000"
352912,0.249233,0.469144,0.024435,-4.113262,28.161129,-1.543371,"0.000000"
356060,0.012217,0.087965,0.00733,-3.665804,30.845877,-1.880759,"0.000000"
358915,-0.305433,-0.087965,0.068417,-4.924429,31.44887,0.375673,"0.000000"
361911,-0.12706,-0.205251,-0.009774,-3.445665,32.578281,5.924629,"0.000000"
364911,-0.068417,-0.009774,0.173486,-2.778067,28.969904,5.879165,"0.000000"
367911,-0.378736,-0.327424,0.129503,-0.356531,27.8381,9.068798,"0.000000"
370912,-0.339641,-0.075747,0.109956,1.584049,31.870005,16.687546,"0.000000"
373913,-0.232129,0.256563,0.017104,0.045464,25.842484,11.447264,"0.000000"
376913,0.273668,-0.080634,0.043982,-0.57667,23.258236,9.724432,"0.000000"
379915,0.102625,-0.229685,0.146608,-0.488136,26.665615,6.970293,"0.000000"
382917,0.122173,-0.161268,0.105069,0.614955,27.668209,4.118048,"0.000000"
385917,0.305433,-0.18326,0.068417,2.359323,27.828527,1.42373,"0.000000"
388922,0.117286,-0.342085,0.068417,0.351745,31.563723,9.650254,"0.000000"
391990,-0.031765,0.471588,-0.041539,0.629312,33.939796,3.809374,"0.000000"
394936,0.004887,0.144164,-0.019548,0.37328,31.834114,-2.409573,"0.000000"
397923,-0.029322,-0.100182,-0.021991,-0.672383,25.119852,-1.689333,"0.000000"
400925,-0.293215,-0.141721,-0.058643,-1.885544,19.197617,-0.473779,"0.000000"
403927,-0.38118,0.295659,-0.139277,-3.591627,19.9035,13.371094,"0.000000"
406927,-0.498466,0.811229,-0.144164,-2.347359,19.355543,15.830915,"0.000000"
409927,-0.476475,1.053132,-0.095295,-5.838487,21.671795,21.02334,"0.000000"
412929,-0.014661,0.69883,-0.004887,-7.130611,14.974284,13.706088,"0.000000"
415930,0.259007,0.014661,0.112399,-6.386444,8.62134,10.758131,"0.000000"
418930,0.293215,0.087965,0.144164,-2.782853,45.681377,36.189053,"0.000000"
421932,-0.06353,-0.188146,0.002443,-9.396614,23.442484,-15.058033,"0.000000"
424933,-0.293215,-1.937665,0.175929,-12.830316,-17.340788,-41.242691,"0.000000"
427935,-0.544892,-1.448972,-0.674395,-41.508293,-53.982082,-32.616566,"0.000000"
430747,-0.544892,-1.448972,-0.674395,-41.508293,-53.982082,-32.616566,"0.000000"
434017,-6.719518,2.814867,-0.57177,40.914875,-6.283552,-78.398438,"0.000000"
437015,-7.054272,5.597969,1.27793,0.37328,-2.177469,78.398438,"0.000000"
440017,-2.482556,4.557055,0.442266,-19.936998,-9.21476,-78.398438,"0.000000"
443019,-0.786794,0.173486,-1.180192,-35.353958,5.158926,-32.370106,"0.000000"
446021,-2.323731,-2.411696,-0.18326,12.167503,-9.004191,8.824731,"0.000000"
449034,-4.813618,-1.075123,0.432493,1.792224,-21.140589,13.694124,"0.000000"
452025,-4.337143,2.875954,0.386067,-4.275974,-3.495914,21.877579,"0.000000"
455027,-4.574159,4.070806,0.755029,-6.991828,-19.36272,-23.849264,"0.000000"
458068,-3.025005,-0.921185,0.962724,-1.945365,-4.003192,7.769495,"0.000000"
461029,-0.002443,-0.002443,-0.002443,-0.002393,-0.002393,-0.002393,"0.000000"
464031,-2.323731,-4.730541,-1.077566,7.41775,-6.673582,-37.957348,"0.000000"
467033,-2.482556,-2.836858,-0.76236,8.760124,-13.366307,-14.136796,"0.000000"
470034,-3.242473,-0.217468,0.38851,1.232304,-1.507478,8.020741,"0.000000"
473035,-3.804469,2.213776,0.298102,0.476172,-8.992228,34.557144,"0.000000"
476035,-2.897945,2.717129,0.139277,5.982057,-15.115461,21.119053,"0.000000"
479037,-1.84237,2.863736,0.18326,1.854438,-7.235896,-7.006185,"0.000000"
482040,-1.33413,2.841745,0.139277,-2.85703,3.175276,-19.042084,"0.000000"
485042,-1.102001,2.155133,0.239459,-6.405586,0.935594,-32.884563,"0.000000"
488044,-1.209513,1.053132,0.239459,-4.290331,3.031706,-9.738788,"0.000000"
491046,-2.379931,0.720821,-0.168599,0.236889,-0.42353,1.804188,"0.000000"
494072,-1.991421,1.901013,-0.339641,-1.117448,-3.436093,-3.275774,"0.000000"
497050,-1.798387,2.467896,-0.205251,0.588634,-0.236889,-1.923829,"0.000000"
500051,-1.607797,1.688432,0.378736,-3.369094,0.600598,-10.643275,"0.000000"
503052,-1.510059,0.957837,0.244346,-8.721839,5.139783,-16.311872,"0.000000"
506053,-1.71531,0,0.009774,-6.565905,4.436294,-11.169696,"0.000000"
509059,-1.988977,-0.586431,0.031765,0.07657,3.692126,-5.465207,"0.000000"
512058,-1.903456,-0.354302,0.085521,0.772882,4.192225,10.10489,"0.000000"
515059,-1.769066,-0.285885,0.171042,-0.732204,1.734797,11.538191,"0.000000"
518061,-1.189965,0.312763,0.31032,1.083949,2.117648,7.982457,"0.000000"
521061,-0.928515,0.173486,0.295659,-0.602991,2.895315,-0.275175,"0.000000"
524061,-1.014036,-0.767247,0.249233,1.143769,3.67059,-11.686546,"0.000000"
527062,-1.319469,-1.522276,0.171042,0.239282,2.452643,-3.091527,"0.000000"
530064,-1.534493,-0.982271,0.109956,-1.730011,1.308874,-2.938386,"0.000000"
