0,1,2,3,4,5,6,7
4814,-0.002443,-0.012217,-0.002443,-0.342174,2.237289,9.643075,"0.000000"
7749,-0.002443,-0.012217,0,-0.351745,2.251646,9.645469,"0.000000"
10671,-0.002443,-0.012217,-0.002443,-0.349352,2.244468,9.650254,"0.000000"
13650,0,-0.012217,-0.002443,-0.354138,2.237289,9.659825,"0.000000"
16540,0.002443,-0.012217,-0.002443,-0.363709,2.251646,9.647861,"0.000000"
19541,0.002443,-0.009774,-0.002443,-0.356531,2.244468,9.647861,"0.000000"
22545,0,-0.009774,0.002443,-0.337388,2.24686,9.657433,"0.000000"
25569,-0.002443,-0.012217,-0.002443,-0.332602,2.256432,9.643075,"0.000000"
28545,0.002443,-0.012217,-0.002443,-0.356531,2.254039,9.647861,"0.000000"
31545,0,-0.012217,-0.002443,-0.363709,2.237289,9.645469,"0.000000"
34546,0,-0.012217,-0.002443,-0.358923,2.251646,9.647861,"0.000000"
37547,0,-0.009774,0,-0.356531,2.261218,9.659825,"0.000000"
40691,0.002443,-0.012217,0,-0.323031,2.337788,9.738788,"0.000000"
43602,0.004887,-0.012217,0,0.311067,3.079563,10.033106,"0.000000"
46581,0.029322,-0.048869,-0.00733,0.631705,3.038885,9.635897,"0.000000"
49583,0.034208,-0.053756,-0.024435,0.595813,2.359323,8.913264,"0.000000"
52584,0.012217,-0.029322,-0.039095,-0.064606,1.399801,8.059027,"0.000000"
55585,-0.053756,0.034208,-0.014661,1.148555,4.742575,11.540584,"0.000000"
58589,-0.07086,0.073304,-0.012217,1.222732,11.796617,18.534805,"0.000000"
61590,0.146608,0.212581,-0.090408,0.411566,17.266607,19.65704,"0.000000"
64591,0.493579,0.337198,-0.259007,-1.674976,15.500705,12.708282,"0.000000"
67663,0.632856,0.285885,-0.229685,-1.225125,19.326828,9.719646,"0.000000"
70593,0.51557,0.087965,-0.11973,-1.806581,19.580467,2.620141,"0.000000"
73593,0.307876,-0.364076,-0.100182,-0.507278,20.264814,1.897508,"0.000000"
76593,0.193033,-0.327424,-0.114843,0.930808,21.54019,4.572684,"0.000000"
79593,0.153938,-0.124617,-0.153938,0.071785,25.088747,7.223932,"0.000000"
82595,0.278555,0.151495,-0.241903,-1.70369,26.727829,9.221938,"0.000000"
85598,0.271224,0.256563,-0.222355,-3.378666,25.962128,6.817152,"0.000000"
88617,0.283441,0.256563,-0.144164,-1.663012,26.85704,3.759125,"0.000000"
91601,0.073304,-0.285885,-0.061087,-1.067199,24.985855,0.993021,"0.000000"
94602,0.0562,-0.251676,-0.112399,0.382852,25.03371,1.921437,"0.000000"
97603,-0.026878,0.051313,-0.114843,-1.232304,24.418756,4.563113,"0.000000"
100604,-0.046426,0.158825,-0.13439,-1.988436,25.328028,8.252846,"0.000000"
103608,-0.039095,0.109956,-0.117286,-2.445465,26.926432,10.169497,"0.000000"
106609,0.012217,0.048869,-0.097738,-1.402194,28.687551,11.626725,"0.000000"
109611,0.141721,-0.034208,0.014661,-2.354537,28.460232,9.923036,"0.000000"
112612,0.215025,-0.048869,-0.019548,-0.509671,27.096325,5.788238,"0.000000"
115613,0.13439,-0.034208,-0.586431,0.856631,26.780472,4.926822,"0.000000"
118613,0.065973,-0.073304,0.009774,-0.37328,28.685158,6.415158,"0.000000"
121614,0.105069,0.109956,-0.053756,-2.098505,29.446075,10.04507,"0.000000"
124615,0.102625,0.229685,0.586431,-2.591427,29.443682,9.176475,"0.000000"
127615,0.175929,0.024435,0.036652,-1.091127,28.816761,9.872787,"0.000000"
130619,0.207694,-0.041539,0.058643,0.210568,28.766514,7.319644,"0.000000"
133622,0.229685,-0.139277,0.092852,-0.442672,28.113274,7.716853,"0.000000"
136624,0.193033,-0.034208,-0.009774,0.471386,28.754549,7.508677,"0.000000"
139625,0.26145,0.141721,-0.029322,0.485743,29.62793,7.097112,"0.000000"
142634,0.285885,0.207694,-0.024435,-2.761317,29.962923,4.852644,"0.000000"
145627,0.171042,0.136834,0,-3.182454,28.771299,4.024727,"0.000000"
148628,0.153938,0.13439,0.065973,-2.294717,28.563124,4.316652,"0.000000"
151628,0.161268,-0.012217,0.11973,-0.100499,29.833715,3.436093,"0.000000"
154630,0.149051,-0.24679,0.014661,0.502493,29.714069,3.73041,"0.000000"
157632,0.131947,-0.249233,-0.024435,0.823131,29.364719,3.988835,"0.000000"
160633,0.100182,-0.175929,-0.031765,-1.306481,30.01078,2.65364,"0.000000"
163633,-0.041539,-0.026878,-0.014661,-0.495314,31.374691,4.376472,"0.000000"
166634,-0.087965,0.00733,0.036652,-1.447658,31.934612,8.410771,"0.000000"
169635,-0.158825,-0.041539,0.039095,1.038485,28.74498,8.35813,"0.000000"
172615,-0.114843,-0.019548,0.002443,0.559921,27.519855,8.85823,"0.000000"
175615,-0.012217,0.029322,-0.036652,1.5003,26.289944,7.733603,"0.000000"
178615,0.048869,0.141721,-0.087965,-0.509671,28.761728,10.461421,"0.000000"
181615,0.13439,0.339641,-0.051313,-1.428515,29.962923,9.523434,"0.000000"
184615,0.222355,0.227242,-0.051313,-0.727418,30.642488,8.757731,"0.000000"
187712,0.244346,0.117286,-0.043982,-2.086541,31.68815,5.977271,"0.000000"
190615,0.139277,-0.139277,-0.061087,-1.916651,32.260036,4.508078,"0.000000"
193615,0.139277,-0.068417,-0.048869,-2.39043,30.788448,-1.134198,"0.000000"
196615,0.153938,0.014661,0.039095,-2.773281,32.140392,1.057628,"0.000000"
199615,-0.112399,-0.268781,0.009774,-0.050249,30.625738,-3.629912,"0.000000"
202615,-0.227242,-0.31032,0.083078,-1.196411,32.958736,5.974878,"0.000000"
205615,-0.256563,-0.290772,0.073304,1.488336,32.609386,5.273781,"0.000000"
208616,-0.144164,-0.166155,0.026878,0.583849,33.925442,9.221938,"0.000000"
211617,-0.207694,-0.083078,-0.034208,1.162912,32.52803,8.549556,"0.000000"
214621,-0.097738,0.00733,-0.036652,0.818345,30.960732,7.508677,"0.000000"
217623,-0.107512,0.080634,-0.06353,-0.306281,31.401012,11.102697,"0.000000"
220629,-0.092852,0.112399,-0.075747,1.292124,30.60181,9.365508,"0.000000"
223631,-0.0562,0.153938,-0.073304,0.325424,28.771299,6.525228,"0.000000"
226632,0.06353,0.07086,-0.041539,0.346959,29.678179,6.305088,"0.000000"
229633,0.031765,0.058643,-0.048869,-0.043071,34.131222,8.013563,"0.000000"
232634,0.034208,0.058643,-0.043982,-1.543371,31.221548,0.823131,"0.000000"
235630,0.068417,0.06353,-0.087965,-0.447458,32.707493,4.113262,"0.000000"
238632,-0.046426,0.068417,-0.068417,-0.914058,32.49453,5.07757,"0.000000"
241697,-0.139277,0.144164,-0.073304,-2.498107,31.927433,4.24726,"0.000000"
244650,-0.259007,0.266337,-0.041539,-2.09372,33.556946,8.599805,"0.000000"
247635,-0.068417,0.315206,-0.051313,-1.007378,33.518661,11.516656,"0.000000"
250636,-0.095295,0.31032,-0.07086,-4.297509,31.377085,6.594619,"0.000000"
253640,-0.024435,0.354302,-0.021991,-2.182254,33.324841,10.112069,"0.000000"
256641,0.13439,0.332311,0.024435,-3.273381,33.793831,9.62154,"0.000000"
259642,0.031765,0.136834,0.041539,-3.87398,31.578081,-0.138784,"0.000000"
262642,-0.046426,-0.114843,0.085521,-2.787638,29.44129,0.856631,"0.000000"
265642,-0.07086,-0.149051,0.083078,-2.885744,32.102108,3.641876,"0.000000"
268643,-0.180816,-0.12706,0.068417,-2.251646,31.257442,1.787439,"0.000000"
271642,-0.114843,-0.087965,0.06353,-1.351945,30.83152,6.233303,"0.000000"
274645,-0.224798,-0.078191,0.083078,-3.912265,31.219156,5.982057,"0.000000"
277645,-0.149051,-0.002443,0.12706,-2.40718,32.748173,11.507084,"0.000000"
280647,-0.151495,-0.07086,0.034208,-1.282553,27.964918,8.037491,"0.000000"
283647,-0.06353,-0.058643,0.11973,1.942972,27.187252,5.632704,"0.000000"
286648,-0.149051,-0.095295,0.043982,2.907279,32.243286,13.651053,"0.000000"
289669,0.139277,0.021991,0.083078,2.435893,33.729229,13.27538,"0.000000"
292651,0.112399,-0.163712,0.041539,1.12702,30.757341,12.535998,"0.000000"
295653,0.307876,-0.31765,0.06353,2.651247,26.292336,3.52702,"0.000000"
298653,-0.073304,-0.64263,-0.009774,-0.863809,26.423939,0.11007,"0.000000"
301655,-0.041539,-0.390954,-0.083078,3.541378,32.102108,7.501499,"0.000000"
304657,0.039095,-0.256563,-0.092852,2.392823,31.247871,7.594819,"0.000000"
307659,-0.021991,0.175929,-0.146608,-1.854438,31.94179,7.783852,"0.000000"
310659,0.122173,0.447153,-0.185703,0.744168,30.965517,1.292124,"0.000000"
313661,0.087965,0.44471,-0.097738,-2.146362,31.496725,4.378866,"0.000000"
316661,-0.151495,0.415388,-0.109956,-0.782453,31.972897,6.551549,"0.000000"
319663,-0.100182,0.583987,-0.105069,-2.184647,30.783665,7.365108,"0.000000"
322664,-0.153938,0.569326,-0.171042,-1.761117,27.204002,3.751946,"0.000000"
325666,-0.083078,-0.378736,-0.180816,7.79103,18.881763,-10.04507,"0.000000"
328667,-0.327424,-0.930959,-0.244346,-6.838687,26.306694,8.111669,"0.000000"
331669,-0.305433,0.034208,-0.251676,-3.225525,27.268608,8.111669,"0.000000"
334670,-0.364076,0.45204,-0.129503,-5.091927,30.343386,17.673388,"0.000000"
337671,-0.346971,0.564439,-0.232129,-4.146762,28.33102,18.302702,"0.000000"
340672,-0.26145,0.471588,-0.06353,-0.964308,22.650461,13.859229,"0.000000"
343697,0.412945,-0.178373,-0.031765,3.416951,21.525831,8.432307,"0.000000"
346675,0.408058,-0.544892,0.024435,1.107877,17.039291,7.269395,"0.000000"
349676,0.068417,-0.105069,-0.229685,0.368495,14.816359,3.550949,"0.000000"
352677,-0.014661,-0.256563,-0.207694,1.773082,13.92862,0.854238,"0.000000"
355677,0.19059,-0.114843,-0.163712,-0.294317,14.591433,9.712467,"0.000000"
358679,-0.029322,0.012217,-0.168599,-3.842873,15.431314,9.394221,"0.000000"
361680,-0.19792,0.229685,-0.080634,-1.9669,12.552748,8.685946,"0.000000"
364681,-0.100182,0.307876,0.117286,-1.469193,13.007383,15.041284,"0.000000"
367682,0.029322,0.434936,0.156382,-0.959522,13.497913,4.589434,"0.000000"
370683,0.227242,0.26145,0.078191,2.48375,7.613962,-2.663211,"0.000000"
373684,-0.095295,-0.229685,0.124617,0.0335,3.081956,1.227518,"0.000000"
376685,-0.408058,-0.290772,-0.06353,-0.098106,8.178668,5.266603,"0.000000"
379687,-0.383623,0.239459,-0.036652,-3.06042,2.526821,6.759724,"0.000000"
382688,-0.540005,0.25412,0.019548,-2.423929,1.064806,18.733408,"0.000000"
385689,-0.601091,0.217468,0.090408,-0.234497,11.397015,26.103302,"0.000000"
388710,0.141721,0.434936,0.075747,-2.048256,12.35175,23.978477,"0.000000"
391692,0.466701,0.178373,0.058643,-0.023928,6.26441,4.649254,"0.000000"
394694,0.478918,-0.136834,0.163712,-0.756132,1.550549,2.117648,"0.000000"
397695,-0.136834,-0.398284,0.146608,0.949951,4.520042,-0.112463,"0.000000"
400696,-0.180816,-0.415388,0.112399,2.734996,3.481557,5.259424,"0.000000"
403697,-0.271224,-0.50824,0.00733,2.426322,5.139783,10.762916,"0.000000"
406697,-0.217468,-0.376293,-0.043982,1.256232,8.405987,14.888143,"0.000000"
409698,0.051313,-0.105069,-0.11973,0.547956,6.364908,14.07937,"0.000000"
412700,0.166155,0.19792,-0.078191,-2.749353,6.726224,8.501699,"0.000000"
415702,0.061087,0.390954,-0.046426,-1.253839,2.569892,4.039085,"0.000000"
418703,-0.06353,0.295659,0.026878,-1.332802,-2.112862,7.35793,"0.000000"
421704,-0.415388,0.212581,-0.061087,-0.222532,3.912265,14.878572,"0.000000"
424706,-0.239459,0.559553,-0.13439,-0.224925,2.864209,18.364914,"0.000000"
427707,0.017104,0.713491,-0.144164,-2.928815,-0.533599,16.615761,"0.000000"
430707,0.131947,0.065973,-0.014661,-5.982057,7.058826,18.932014,"0.000000"
433709,0.26145,0.171042,0.024435,-4.493721,10.131212,16.378872,"0.000000"
436711,0.50824,0.012217,0.07086,-4.768896,6.865008,0.131605,"0.000000"
