2022-05-09 10:24:14,256, [INFO], catapult, position:-0.019, velocity: 00.028, current: 007.447, mechpower:0000.100, power:0000.367, rpm:0042.114
2022-05-09 10:24:14,290, [INFO], catapult, position:-0.016, velocity: 00.366, current: 017.425, mechpower:0003.311, power:0004.996, rpm:0241.699
2022-05-09 10:24:14,322, [INFO], catapult, position:0.006, velocity: 01.092, current: 021.846, mechpower:0015.504, power:0021.599, rpm:0512.695
2022-05-09 10:24:14,356, [INFO], catapult, position:0.054, velocity: 02.000, current: 024.684, mechpower:0038.216, power:0051.819, rpm:0832.214
2022-05-09 10:24:14,401, [INFO], catapult, position:0.142, velocity: 03.296, current: 022.512, mechpower:0076.950, power:0102.689, rpm:1257.019
2022-05-09 10:24:14,432, [INFO], catapult, position:0.288, velocity: 04.136, current: 024.746, mechpower:0106.449, power:0141.399, rpm:1556.397
2022-05-09 10:24:14,462, [INFO], catapult, position:0.431, velocity: 05.033, current: 024.299, mechpower:0136.228, power:0180.701, rpm:1852.112
2022-05-09 10:24:14,494, [INFO], catapult, position:0.606, velocity: 05.960, current: 023.854, mechpower:0167.229, power:0222.810, rpm:2143.250
2022-05-09 10:24:14,524, [INFO], catapult, position:0.798, velocity: 06.821, current: 022.330, mechpower:0196.621, power:0262.062, rpm:2399.597
2022-05-09 10:24:14,641, [INFO], catapult, position:1.016, velocity: 07.556, current: 016.851, mechpower:0213.552, power:0277.516, rpm:2619.324
