0,1,2,3,4,5,6,7
4790,0,-0.009774,-0.004887,-0.160319,1.883151,9.767502,"0.000000"
7524,0.002443,-0.012217,-0.002443,-0.162712,1.87358,9.743573,"0.000000"
10485,0.004887,-0.009774,-0.002443,-0.162712,1.866402,9.729217,"0.000000"
13487,-0.002443,-0.014661,-0.002443,-0.165105,1.87358,9.724432,"0.000000"
16508,0,-0.014661,-0.002443,-0.160319,1.868794,9.729217,"0.000000"
19501,0,-0.012217,-0.002443,-0.155533,1.935793,9.777073,"0.000000"
22498,0.002443,-0.012217,0,-0.145962,1.940579,9.79143,"0.000000"
25506,0.004887,-0.012217,-0.002443,-0.155533,1.938186,9.796216,"0.000000"
28508,0.004887,-0.012217,-0.002443,-0.12682,2.59382,10.420742,"0.000000"
31505,0.014661,0.004887,-0.002443,0.071785,3.366702,11.133803,"0.000000"
34506,0.036652,0,-0.002443,0.607777,4.082156,11.863614,"0.000000"
37506,0.073304,-0.0562,-0.031765,1.993221,6.355338,14.16551,"0.000000"
40507,0.171042,-0.019548,-0.078191,2.0004,8.271988,16.419548,"0.000000"
43507,0.268781,0.166155,-0.136834,1.61037,10.492528,18.807587,"0.000000"
46509,0.412945,0.327424,-0.175929,1.505085,13.028919,20.958735,"0.000000"
49510,0.549779,0.522901,-0.205251,0.026321,14.098512,20.611773,"0.000000"
52512,0.613309,0.657291,-0.25412,0.002393,14.266008,19.604397,"0.000000"
55512,0.764803,0.684169,-0.229685,-2.275574,16.634903,19.427326,"0.000000"
58515,0.977384,0.117286,-0.217468,-2.404787,15.955341,17.950954,"0.000000"
61516,1.075123,-0.271224,-0.168599,-1.103091,15.486347,18.319448,"0.000000"
64517,1.2144,-0.432493,-0.102625,0.930808,18.070595,20.094925,"0.000000"
67518,1.551598,-0.251676,-0.131947,1.347159,20.111675,21.154945,"0.000000"
70520,1.688432,-0.122173,-0.18326,0.725025,21.817757,19.63311,"0.000000"
73523,1.822822,0.083078,-0.224798,-1.617548,24.516859,16.331015,"0.000000"
76524,1.871691,0.449597,-0.153938,-1.258625,24.648466,13.138988,"0.000000"
79526,1.9059,0.24679,-0.085521,-1.234697,23.80619,9.432507,"0.000000"
82529,1.962099,0.048869,-0.034208,0.502493,24.466614,8.492128,"0.000000"
85529,2.032959,-0.129503,0.00733,0.363709,24.05744,7.551749,"0.000000"
88530,2.10382,-0.215025,-0.031765,0.859023,24.662823,8.403594,"0.000000"
91532,2.147802,-0.256563,-0.249233,1.904687,27.00779,5.752346,"0.000000"
94535,2.16735,-0.237016,-0.361632,1.026521,27.302107,4.706682,"0.000000"
97536,2.16002,-0.141721,-0.400728,1.0337,28.180273,2.957529,"0.000000"
100585,2.135585,-0.144164,-0.080634,-0.631705,28.113274,1.057628,"0.000000"
103569,1.903456,0.163712,-0.080634,1.648655,28.072594,0.48335,"0.000000"
106542,1.7935,0.107512,-0.144164,2.900101,27.644281,-0.90688,"0.000000"
109539,1.791057,0.158825,-0.276111,1.304088,30.75495,-0.897308,"0.000000"
112541,1.732414,0.403171,-0.244346,0.375673,31.45126,-0.997807,"0.000000"
115552,1.610241,0.13439,-0.207694,-0.579063,30.965517,-1.11027,"0.000000"
118539,1.463633,0.131947,-0.266337,-0.832702,29.852856,-3.151347,"0.000000"
121537,1.429425,0.259007,-0.175929,-1.249053,32.537605,-3.754339,"0.000000"
124538,1.361008,0.139277,-0.131947,-1.524228,32.262428,-2.684747,"0.000000"
127539,1.211957,-0.017104,-0.224798,-0.581456,31.965717,-4.718646,"0.000000"
130539,1.065349,0.041539,-0.222355,0.174676,30.247671,-4.134798,"0.000000"
133539,1.03114,0.017104,-0.178373,-0.524028,32.800812,-4.194618,"0.000000"
136542,0.979828,0.078191,-0.227242,0.272782,26.572296,-3.897908,"0.000000"
139543,0.6353,0.19059,-0.19792,-0.315853,34.284363,-4.395615,"0.000000"
142544,0.664621,0.295659,-0.200364,0.028714,35.002209,-6.144769,"0.000000"
145545,0.532674,0.283441,-0.337198,-1.158126,39.479183,-11.3683,"0.000000"
148545,-0.00733,0.740369,-0.493579,-0.102891,52.771313,0.679562,"0.000000"
151546,-0.412945,0.818559,-0.464258,-1.825724,59.2439,-22.877777,"0.000000"
154548,-0.122173,0.877202,-0.073304,1.11027,26.914469,-22.868206,"0.000000"
157548,-1.554041,-0.855211,0.114843,-2.474179,20.791237,-39.199219,"0.000000"
159218,-1.554041,-0.855211,0.114843,-2.474179,20.791237,-39.199219,"0.000000"
162219,12.874596,-80.035561,65.992989,39.199219,-70.777298,3.546163,"0.000000"
165218,12.913692,-80.035561,65.992989,39.199219,0.002393,0,"0.000000"
168218,53.795235,40.021446,0,0,0,0,"0.000000"
172554,-0.496023,0.144164,-0.31765,-3.986442,51.369118,12.959527,"0.000000"
174224,-0.496023,0.144164,-0.31765,-3.986442,51.369118,12.959527,"0.000000"
178556,-1.251052,-0.955393,-0.19792,1.847259,19.788643,-7.439286,"0.000000"
181559,-1.40499,-0.996932,-0.364076,5.57767,24.634109,7.350751,"0.000000"
183230,-1.40499,-0.996932,-0.364076,5.57767,24.634109,7.350751,"0.000000"
186232,12.913692,-80.035561,65.992989,39.199219,0.002393,0,"0.000000"
189232,53.795235,40.021446,0,0,0,0,"0.000000"
192420,12.913692,-80.035561,65.992989,39.199219,0.002393,0,"0.000000"
196631,-1.018923,0.491136,0.232129,-6.498906,37.071999,8.274381,"0.000000"
199591,-1.121549,-0.786794,0.080634,5.718847,29.312078,15.80938,"0.000000"
202706,-0.715934,-0.901637,-0.107512,8.240881,29.139795,20.906092,"0.000000"
205628,-0.305433,-0.0562,-0.415388,7.690532,29.161327,18.317059,"0.000000"
208575,0.156382,0.5791,-0.422719,-4.76411,28.165916,12.064612,"0.000000"
211577,0.129503,0.647517,-0.403171,-8.245667,26.998219,3.751946,"0.000000"
214579,0.083078,0.364076,-0.122173,-6.898508,29.582466,8.769695,"0.000000"
217628,-0.073304,0.202807,0.097738,-4.235296,32.987453,10.001998,"0.000000"
220582,-0.219911,-0.097738,-0.026878,-0.634098,30.807592,15.806986,"0.000000"
223582,0.009774,-0.268781,-0.107512,3.160919,24.581467,10.624133,"0.000000"
226583,0.31032,0.518014,-0.327424,0.40678,27.749565,8.298308,"0.000000"
229584,0.605978,0.136834,-0.290772,-1.39023,27.957741,2.979064,"0.000000"
232587,0.408058,0.078191,-0.178373,-4.168297,28.522446,0.945165,"0.000000"
235588,0.075747,-0.00733,0.004887,0.51685,31.156944,6.128019,"0.000000"
238592,0.107512,-0.158825,-0.078191,2.861816,33.38945,11.440085,"0.000000"
241617,0.31032,0.24679,-0.234572,2.127219,31.46562,14.455042,"0.000000"
244593,0.474031,0.498466,-0.259007,-3.352345,31.896326,12.557533,"0.000000"
247594,0.662178,0.337198,-0.217468,-4.065406,32.17868,7.657032,"0.000000"
250595,0.684169,0.290772,-0.129503,-3.919443,30.697523,3.010171,"0.000000"
253624,0.601091,-0.537561,-0.009774,-2.270789,25.210779,3.208775,"0.000000"
256625,0.354302,-0.266337,-0.039095,0.09332,27.39782,4.448257,"0.000000"
259626,0.610865,-0.004887,-0.114843,-0.622134,52.402817,11.676974,"0.000000"
262627,0.45204,-0.943176,-0.131947,-1.993221,8.451449,-17.927027,"0.000000"
265628,-0.469144,-0.842994,-0.219911,-5.465207,1.100698,-18.113668,"0.000000"
