,0,1,2,3,4,5,6,7
0,(delayy)(C1) waiting,,,,,,,
1,(delayy)(C1) waiting,,,,,,,
2,(delayy)(C1) waiting,,,,,,,
3,(delayy)(C1) waiting,,,,,,,
4,(delayy)(C1) waiting,,,,,,,
5,(delayy)(C1) waiting,,,,,,,
111,319641,0.127060,-0.386067,0.068417,10.904093,32.697922,15.684953,"0.000000"
112,322619,0.290772,-0.324980,-0.002443,6.661619,27.634708,13.538590,"0.000000"
113,325620,0.197920,0.012217,-0.266337,2.120041,25.792234,7.259824,"0.000000"
114,328622,0.329867,0.547335,-0.227242,-3.677768,26.584259,1.299303,"0.000000"
115,331622,0.249233,0.581544,-0.278555,-6.762117,24.313471,1.854438,"0.000000"
116,334624,-0.097738,0.469144,-0.222355,-7.341180,18.771694,-0.390030,"0.000000"
117,337627,-0.259007,0.012217,-0.039095,-6.472586,12.126825,-1.617548,"0.000000"
118,340629,-0.395841,0.114843,0.017104,-4.795217,9.492327,3.914658,"0.000000"
119,343653,-0.466701,0.051313,-0.561996,-4.110869,14.641682,11.210374,"0.000000"
120,346641,-0.327424,-0.031765,-0.029322,-5.163712,17.931812,12.997812,"0.000000"
121,349638,-0.102625,0.002443,0.014661,-3.835695,17.974882,11.985649,"0.000000"
122,352639,-0.083078,-0.232129,0.139277,-2.768496,11.856437,7.508677,"0.000000"
123,355636,-0.359189,-0.623083,0.190590,0.449851,11.875579,8.245667,"0.000000"
124,358638,-0.351858,-0.400728,0.205251,0.380459,8.379665,6.307480,"0.000000"
125,361638,-0.312763,-0.368963,0.141721,2.187040,-1.356730,8.429914,"0.000000"
126,364639,-0.469144,-0.205251,0.095295,2.866601,1.167697,10.851451,"0.000000"
127,367652,-0.366519,0.029322,0.029322,2.682354,5.206782,12.318252,"0.000000"
128,370647,-0.261450,0.051313,-0.034208,1.227518,4.699504,13.655840,"0.000000"
129,373639,-0.344528,-0.026878,0.070860,1.524228,10.128819,14.014763,"0.000000"
130,376642,-0.212581,-0.131947,0.065973,4.735396,15.091532,14.921641,"0.000000"
131,379647,-0.163712,-0.188146,-0.591318,2.440679,6.005985,3.515056,"0.000000"
132,382649,-0.234572,-0.295659,-0.012217,1.162912,-0.189033,1.088734,"0.000000"
133,385649,-0.478918,-0.298102,0.058643,0.914058,-1.344766,3.022135,"0.000000"
134,388649,-0.564439,-0.119730,0.063530,1.069592,-0.196211,6.929615,"0.000000"
135,391650,-0.452040,0.034208,-0.012217,-1.060021,0.217747,7.834102,"0.000000"
136,394652,-0.344528,-0.171042,-0.056200,0.066999,1.897508,7.666604,"0.000000"
137,397653,-0.344528,-0.207694,0.009774,1.950150,7.106683,10.432706,"0.000000"
138,400654,-0.500910,0.346971,0.119730,3.962514,14.565111,14.763716,"0.000000"
139,403654,-0.420275,0.239459,-0.036652,1.074377,13.076776,15.098711,"0.000000"
140,406699,-0.376293,-0.263894,-0.256563,0.961915,-3.605984,11.851650,"0.000000"
141,409659,-0.757473,-0.034208,0.073304,-1.442872,-4.213761,11.700903,"0.000000"
142,412659,-0.522901,0.234572,-0.021991,-2.093720,-4.883751,9.351151,"0.000000"
143,415662,-0.368963,-0.073304,-0.051313,-2.725425,-1.335195,11.509477,"0.000000"
144,418663,-0.083078,0.153938,-0.029322,8.197810,20.992235,37.533817,"0.000000"
145,421665,-0.366519,1.207070,0.041539,1.081556,44.611790,29.860033,"0.000000"
146,424667,0.972497,0.725708,-0.408058,-8.212168,8.879765,17.431713,"0.000000"
147,427669,-0.630413,-1.150870,0.205251,-9.085547,-22.372892,-72.978699,"0.000000"
148,430671,-2.108707,-2.971249,0.378736,1.227518,-25.186852,77.225960,"0.000000"
149,433673,-5.334075,-1.769066,-0.510683,5.730810,-13.641482,18.084953,"0.000000"
150,436675,-4.320039,1.028697,-0.320093,20.748165,-16.074982,63.730442,"0.000000"
151,439677,-3.462384,0.557109,-0.083078,2.512464,-25.284960,22.313072,"0.000000"
152,442700,-1.500285,2.098933,-0.657291,-14.945570,6.692725,-12.887742,"0.000000"
153,445689,-1.857030,1.329243,-0.796568,-17.106289,3.744768,-22.490139,"0.000000"
154,448682,-1.749518,0.092852,-0.317650,-12.921242,8.623734,-13.840086,"0.000000"
155,451684,-2.858849,-1.612684,1.114218,0.588634,-2.816352,3.139383,"0.000000"
156,454686,-2.648712,-2.712242,0.576657,13.694124,1.808974,32.568710,"0.000000"
157,457688,-2.494774,-3.384193,0.219911,16.587048,-0.983450,24.428328,"0.000000"
158,460691,-1.751962,-3.137404,-1.277930,20.003996,-3.570091,1.299303,"0.000000"
159,463691,-1.395216,-0.796568,-1.111775,8.592626,0.483350,-4.603791,"0.000000"
160,466705,-1.446529,1.668884,-0.894307,-7.211968,-1.229911,-15.859629,"0.000000"
161,469703,-1.610241,2.243097,-0.271224,-15.323637,2.213361,-13.189239,"0.000000"
162,472696,-2.778215,1.295034,0.056200,-11.011770,-0.686740,-2.115255,"0.000000"
163,475699,-3.078761,1.106888,0.251676,-4.187439,-3.538985,8.166704,"0.000000"
164,478700,-2.917492,0.842994,0.068417,6.943971,-6.116055,14.627325,"0.000000"
165,481702,-1.896126,0.674395,-0.031765,6.534799,-8.288737,12.756138,"0.000000"
166,484702,-1.414764,0.970054,-0.271224,-2.435893,-8.042276,15.550954,"0.000000"
167,487703,-0.703717,1.204626,-0.601091,-4.814359,0.911665,-0.076570,"0.000000"
168,490704,-0.285885,-0.061087,-0.175929,-3.005385,4.419543,-11.538191,"0.000000"
169,493706,-0.481362,-0.781907,0.180816,-0.894916,4.058227,-14.943178,"0.000000"
170,496708,-1.050688,-1.715310,0.014661,2.309074,3.038885,-7.006185,"0.000000"
171,499710,-2.103820,-2.438574,-0.422719,4.398008,-0.593420,0.906880,"0.000000"
172,502712,-2.218663,-1.964543,-0.657291,5.781060,-2.679961,14.682360,"0.000000"
173,505749,-2.020742,-1.277930,-0.483805,2.651247,-7.913064,14.658432,"0.000000"
174,508724,-1.102001,0.730595,-0.239459,-3.259024,-4.804788,11.085947,"0.000000"
175,511718,-0.745256,1.192409,-0.193033,-5.692525,-3.402594,5.340780,"0.000000"
176,514973,-0.654848,0.928515,0.002443,-2.344966,-0.583849,-5.907879,"0.000000"
177,517726,-1.001819,0.156382,0.068417,-0.928415,0.937986,-1.945365,"0.000000"
178,520723,-1.233948,0.244346,0.068417,-0.638884,0.863809,3.479164,"0.000000"
179,523725,-1.214400,0.566883,-0.080634,2.021935,-1.325624,9.267403,"0.000000"
180,526727,-1.045801,0.899194,-0.175929,3.010171,-1.328017,10.569098,"0.000000"
181,529729,-0.940732,0.693943,-0.224798,2.524428,-1.445265,9.678967,"0.000000"
182,532729,-0.713491,0.403171,-0.246790,1.160519,-0.658026,2.000400,"0.000000"
183,535729,-0.432493,0.043982,-0.219911,-0.746561,0.148355,-1.710868,"0.000000"
184,538729,-0.588874,-0.083078,-0.161268,-2.031507,0.138784,-2.143969,"0.000000"
185,541732,-0.896750,-0.229685,-0.146608,-2.139183,-1.390230,0.354138,"0.000000"
186,544756,-1.155757,-0.276111,-0.163712,-0.270389,-2.163112,3.732804,"0.000000"
187,547739,-1.077566,-0.065973,-0.122173,0.997807,-3.062813,8.336594,"0.000000"
188,550736,-0.962724,0.153938,-0.131947,-0.997807,-3.196811,9.056834,"0.000000"
189,553737,-0.571770,0.623083,-0.158825,-1.277767,-1.725225,6.599405,"0.000000"
190,556652,-0.388510,0.730595,-0.134390,-1.354338,-1.653440,1.481157,"0.000000"
191,559743,-0.305433,0.583987,0.000000,-0.452244,1.533799,-1.658226,"0.000000"
192,561327,-0.305433,0.583987,0.000000,-0.452244,1.533799,-1.658226,"0.000000"
193,565763,-0.835664,-0.554666,-0.107512,1.459622,-0.145962,-0.610170,"0.000000"
194,568767,-0.786794,-0.393397,-0.112399,2.311467,-1.507478,3.840480,"0.000000"
195,571752,-0.711047,0.021991,-0.087965,0.413958,-2.041078,5.529813,"0.000000"
196,574750,-0.618196,0.114843,-0.151495,-1.318445,-2.151147,4.424329,"0.000000"
197,577752,-0.464258,0.144164,-0.141721,-1.497907,-1.954936,1.280160,"0.000000"
198,580754,-0.361632,0.087965,-0.058643,-1.718047,-1.610370,0.181855,"0.000000"
199,583756,-0.456927,0.090408,0.009774,-2.024328,-1.404587,0.263210,"0.000000"
200,586757,-0.537561,0.102625,-0.007330,-0.086142,-1.383052,0.346959,"0.000000"
201,589760,-0.581544,0.144164,-0.002443,1.119841,-1.720440,0.918844,"0.000000"
202,592762,-0.571770,0.136834,0.007330,1.292124,-1.363909,3.369094,"0.000000"
203,595764,-0.603535,0.124617,-0.105069,0.026321,-1.452443,2.926422,"0.000000"
204,598767,-0.425162,0.075747,-0.107512,-0.095713,-1.497907,1.909473,"0.000000"
205,601769,-0.351858,0.041539,-0.056200,-0.492921,-0.856631,0.667598,"0.000000"
206,604710,-0.405614,-0.024435,0.002443,-0.971486,-0.784846,0.490529,"0.000000"
207,607780,-0.596204,-0.117286,-0.012217,0.193819,-1.002593,1.086341,"0.000000"
208,610774,-0.603535,-0.041539,0.004887,1.258625,-1.493121,3.077170,"0.000000"
209,613777,-0.586431,0.073304,-0.034208,0.624527,-1.883151,5.024928,"0.000000"
210,616778,-0.554666,0.371406,-0.078191,-0.234497,-1.966900,5.029713,"0.000000"
211,619781,-0.454484,0.447153,-0.083078,-0.799203,-1.938186,3.445665,"0.000000"
212,622783,-0.368963,0.478918,0.012217,-1.485943,-1.232304,1.971686,"0.000000"
213,625784,-0.400728,0.195477,0.048869,-0.878166,-0.655633,2.005185,"0.000000"
214,628786,-0.522901,-0.034208,0.056200,-0.138784,-0.595813,2.251646,"0.000000"
215,631787,-0.588874,-0.117286,0.007330,1.395016,-1.261017,2.639283,"0.000000"
216,634788,-0.583987,0.092852,-0.007330,0.981057,-1.339981,3.931407,"0.000000"
217,637789,-0.610865,0.185703,-0.029322,0.033500,-1.567299,4.352544,"0.000000"
218,640792,-0.596204,0.227242,-0.021991,-0.837488,-1.923829,4.819145,"0.000000"
219,643712,-0.456927,0.146608,0.021991,-0.906880,-1.619941,4.283153,"0.000000"
220,646799,-0.444710,0.056200,0.058643,-0.602991,-1.246661,3.448057,"0.000000"
221,649796,-0.493579,0.002443,0.053756,0.375673,-1.083949,2.895315,"0.000000"
222,652798,-0.542448,0.083078,0.034208,0.703490,-1.093520,2.603391,"0.000000"
223,655800,-0.557109,0.149051,0.019548,0.555135,-1.071985,4.247260,"0.000000"
224,658801,-0.596204,0.175929,0.009774,-0.270389,-1.433301,4.130012,"0.000000"
225,661803,-0.586431,0.156382,0.019548,-0.545564,-1.667797,4.316652,"0.000000"
226,664804,-0.522901,0.117286,0.034208,-0.507278,-1.758725,3.223132,"0.000000"
227,667823,-0.483805,0.068417,0.058643,-0.256032,-1.282553,2.825924,"0.000000"
228,670810,-0.581544,0.002443,0.046426,-0.198604,-1.318445,2.565106,"0.000000"
229,673806,-0.618196,0.041539,0.036652,0.019143,-1.478764,2.254039,"0.000000"
230,676808,-0.613309,0.092852,0.065973,-0.071785,-1.378266,2.964707,"0.000000"
231,679810,-0.652404,0.117286,0.068417,-0.382852,-1.366302,3.428915,"0.000000"
232,682812,-0.654848,0.097738,0.061087,-0.287139,-1.509871,3.450450,"0.000000"
233,685707,-0.615752,0.078191,0.078191,-0.174676,-1.395016,3.507878,"0.000000"
234,688708,-0.569326,0.046426,0.078191,-0.155533,-1.263410,2.991028,"0.000000"
235,691710,-0.588874,0.024435,0.073304,-0.093320,-1.127020,2.285146,"0.000000"
236,694711,-0.618196,0.007330,0.075747,0.083749,-1.213161,2.347359,"0.000000"
237,697820,-0.635300,0.048869,0.085521,0.007178,-1.280160,2.615355,"0.000000"
238,700823,-0.654848,0.095295,0.090408,-0.040678,-1.418944,3.359523,"0.000000"
239,703830,-0.671952,0.117286,0.085521,-0.478565,-1.737189,3.498307,"0.000000"
240,706863,-0.645074,0.085521,0.075747,-0.404387,-1.780260,3.512664,"0.000000"
241,709723,-0.615752,0.046426,0.087965,-0.425922,-1.658226,3.227918,"0.000000"
242,712830,-0.623083,-0.012217,0.112399,-0.512064,-1.402194,2.940779,"0.000000"
243,715833,-0.667065,-0.026878,0.122173,-0.258425,-1.316052,2.773281,"0.000000"
244,718834,-0.674395,-0.048869,0.127060,-0.016750,-1.330409,3.065206,"0.000000"
245,721837,-0.684169,-0.046426,0.127060,0.102891,-1.318445,3.493521,"0.000000"
246,724836,-0.730595,-0.019548,0.112399,0.110070,-1.483550,3.699304,"0.000000"
247,727837,-0.720821,0.004887,0.112399,0.191426,-1.483550,4.103691,"0.000000"
248,730840,-0.698830,-0.012217,0.112399,-0.169890,-1.435694,4.206582,"0.000000"
249,733842,-0.686613,-0.002443,0.119730,-0.203390,-1.404587,4.101298,"0.000000"
250,736845,-0.693943,0.017104,0.127060,-0.232104,-1.430908,3.706482,"0.000000"
251,739846,-0.698830,-0.009774,0.134390,-0.174676,-1.351945,3.665804,"0.000000"
252,742866,-0.718378,-0.043982,0.136834,-0.220140,-1.399801,3.900301,"0.000000"
253,745855,-0.740369,-0.061087,0.139277,-0.098106,-1.462015,4.331009,"0.000000"
254,748849,-0.747699,-0.068417,0.134390,-0.275175,-1.557728,4.292724,"0.000000"
255,751852,-0.725708,-0.092852,0.139277,-0.045464,-1.454836,4.170690,"0.000000"
256,754852,-0.730595,-0.102625,0.151495,-0.100499,-1.423730,3.759125,"0.000000"
257,757853,-0.745256,-0.073304,0.139277,0.100499,-1.397408,3.720839,"0.000000"
258,760853,-0.774577,-0.075747,0.156382,-0.071785,-1.399801,3.718446,"0.000000"
259,763853,-0.786794,-0.083078,0.149051,-0.157926,-1.421337,4.232903,"0.000000"
260,766867,-0.799012,-0.080634,0.151495,-0.126820,-1.545763,4.153940,"0.000000"
261,769863,-0.789238,-0.087965,0.151495,-0.136391,-1.497907,4.106084,"0.000000"
262,772858,-0.791681,-0.107512,0.153938,-0.265603,-1.450051,3.862016,"0.000000"
263,775859,-0.801455,-0.141721,0.158825,-0.105284,-1.411765,4.051049,"0.000000"
264,778860,-0.806342,-0.131947,0.166155,-0.358923,-1.440479,4.101298,"0.000000"
265,781860,-0.796568,-0.131947,0.166155,-0.145962,-1.459622,4.039085,"0.000000"
266,784863,-0.781907,-0.151495,0.175929,-0.253639,-1.356730,3.993621,"0.000000"
267,787866,-0.786794,-0.158825,0.173486,-0.141177,-1.440479,3.866802,"0.000000"
268,790866,-0.784351,-0.168599,0.175929,-0.028714,-1.445265,3.443272,"0.000000"
269,793866,-0.779464,-0.195477,0.171042,0.000000,-1.347159,3.402594,"0.000000"
270,796870,-0.813672,-0.178373,0.168599,-0.114855,-1.466800,3.239882,"0.000000"
271,799872,-0.823446,-0.158825,0.171042,-0.112463,-1.462015,3.555735,"0.000000"
272,802873,-0.835664,-0.161268,0.185703,-0.296710,-1.574477,3.716054,"0.000000"
273,805908,-0.840551,-0.168599,0.183260,-0.066999,-1.636691,3.818945,"0.000000"
274,808882,-0.816116,-0.178373,0.188146,-0.040678,-1.591227,3.797410,"0.000000"
275,811879,-0.808786,-0.190590,0.175929,-0.241675,-1.473979,3.553342,"0.000000"
276,814882,-0.823446,-0.185703,0.178373,-0.349352,-1.378266,3.594020,"0.000000"
277,817882,-0.842994,-0.190590,0.193033,-0.411566,-1.406980,3.354738,"0.000000"
278,820883,-0.838107,-0.249233,0.217468,-0.157926,-1.330409,3.739982,"0.000000"
279,823882,-0.855211,-0.256563,0.212581,0.066999,-1.464407,3.766303,"0.000000"
280,826883,-0.842994,-0.266337,0.210138,0.413958,-1.540978,3.905087,"0.000000"
281,829885,-0.835664,-0.217468,0.185703,0.110070,-1.505085,3.878766,"0.000000"
282,832886,-0.835664,-0.161268,0.178373,0.009571,-1.509871,3.919443,"0.000000"
283,835888,-0.842994,-0.131947,0.193033,-0.361316,-1.529014,3.617948,"0.000000"
284,838888,-0.840551,-0.193033,0.207694,-0.468993,-1.402194,3.696911,"0.000000"
285,841889,-0.874759,-0.234572,0.219911,-0.301496,-1.447658,3.627519,"0.000000"
286,844911,-0.879646,-0.254120,0.227242,-0.105284,-1.485943,4.424329,"0.000000"
287,847900,-0.889420,-0.254120,0.219911,-0.021535,-1.686940,4.407579,"0.000000"
288,850900,-0.845438,-0.251676,0.219911,0.205783,-1.617548,4.338188,"0.000000"
289,853900,-0.840551,-0.271224,0.224798,0.021535,-1.462015,3.701697,"0.000000"
290,856900,-0.850324,-0.246790,0.205251,0.102891,-1.304088,3.598805,"0.000000"
291,859900,-0.904081,-0.207694,0.215025,0.028714,-1.399801,3.670590,"0.000000"
292,862901,-0.911411,-0.188146,0.217468,-0.153141,-1.466800,4.170690,"0.000000"
293,865901,-0.906524,-0.229685,0.212581,-0.131605,-1.655833,4.347759,"0.000000"
294,868916,-0.886976,-0.246790,0.222355,-0.234497,-1.627119,4.307081,"0.000000"
295,871907,-0.879646,-0.256563,0.222355,-0.184247,-1.574477,4.208975,"0.000000"
296,874907,-0.886976,-0.251676,0.224798,-0.071785,-1.481157,4.072584,"0.000000"
297,877907,-0.882089,-0.251676,0.222355,-0.150748,-1.450051,4.067799,"0.000000"
298,880907,-0.879646,-0.259007,0.222355,-0.129212,-1.435694,3.613162,"0.000000"
299,883910,-0.879646,-0.271224,0.232129,-0.169890,-1.375873,3.517449,"0.000000"
300,886912,-0.913854,-0.273668,0.224798,-0.031107,-1.421337,3.747160,"0.000000"
301,889915,-0.926072,-0.271224,0.224798,0.069392,-1.562513,4.407579,"0.000000"
302,892915,-0.911411,-0.249233,0.222355,0.086142,-1.741975,4.354938,"0.000000"
303,895916,-0.845438,-0.234572,0.224798,-0.136391,-1.581656,3.890730,"0.000000"
304,898919,-0.845438,-0.239459,0.212581,-0.294317,-1.328017,3.230310,"0.000000"
305,901919,-0.882089,-0.280998,0.227242,-0.339781,-1.423730,3.014956,"0.000000"
306,904956,-0.901637,-0.285885,0.234572,-0.222532,-1.521835,3.227918,"0.000000"
307,907931,-0.911411,-0.268781,0.234572,-0.212961,-1.586441,3.562913,"0.000000"
308,910925,-0.904081,-0.300546,0.239459,0.035892,-1.641476,3.795017,"0.000000"
309,913926,-0.896750,-0.312763,0.234572,-0.138784,-1.643869,3.534199,"0.000000"
