t,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
410066,-0.427606,-0.574213,-0.061087,2.115255,25.785057,-1.488336
413069,-0.603535,0.210138,0.017104,-0.607777,20.190639,-2.718246
416065,-0.816116,0.757473,0.014661,2.723032,10.834702,-0.478565
419066,-0.777021,-0.586431,-0.061087,3.393023,17.118254,4.211368
422066,-0.76236,0.229685,-0.041539,-2.794817,18.845871,8.207382
425067,-0.799012,-0.202807,0.078191,2.115255,15.347565,6.9679
428067,-0.847881,-0.838107,-0.068417,-0.502493,13.57209,3.0006
431073,-0.867429,0.271224,-0.112399,-2.694318,12.830316,6.652047
434075,-1.02381,0.608422,0.100182,-0.646062,3.268596,5.383851
437077,-0.957837,-0.598648,0,-1.526621,7.599605,9.915856
441095,-0.972497,0.129503,-0.002443,-0.823131,8.513663,10.652845
443812,-0.708604,-0.302989,0.053756,-1.411765,1.871187,11.91147
446813,-0.906524,-0.288328,0.041539,-1.564906,8.800802,18.424734
449815,-0.921185,0.222355,0.109956,-0.784846,3.656233,13.734803
452816,-0.869872,-0.371406,0.105069,-0.378066,1.234697,12.820745
455816,-0.979828,-0.415388,-0.004887,-0.387637,4.134798,13.816157
458817,-0.869872,0.021991,0.117286,0.334995,1.507478,9.600005
461819,-0.830777,-0.395841,0.087965,-1.895116,-0.9667,9.083155
464825,-1.009149,-0.412945,-0.00733,-1.014557,1.579263,12.892529
467825,-1.004262,0.557109,0.141721,-0.837488,1.78026,9.676576
470826,-0.95295,-0.13439,0.12706,1.239482,2.770889,12.567104
473827,-1.050688,-0.422719,0.053756,1.775474,8.757731,11.126625
476829,-0.989602,0.540005,0.017104,-3.096313,0.914058,6.786045
479831,-0.957837,-0.014661,0.07086,-2.07697,-1.584049,5.910272
482834,-1.1582,-0.535118,0.12706,-0.320638,2.895315,2.426322
485836,-1.189965,-0.371406,0.13439,0.803988,0.880559,1.694118
488838,-1.231504,-0.747699,0.019548,2.469393,1.249053,6.608976
491839,-1.258382,-1.011593,-0.058643,3.067599,4.072584,15.591633
494840,-1.187522,0.004887,-0.053756,-3.335595,6.972685,12.954741
497841,-0.723264,0.620639,0.061087,1.70369,14.830715,36.667618
500843,-0.818559,0.564439,-0.043982,3.29731,36.911682,-20.453848
503846,-0.095295,-0.967611,0.24679,-6.762117,8.446664,63.864433
506848,-1.324356,-0.178373,0.273668,-5.230711,2.813959,-32.98267
509849,0.073304,-0.171042,0.249233,8.374879,7.484749,9.23151
512850,-0.740369,-0.691499,0.124617,3.661019,-7.905886,5.718847
515852,-1.14354,-1.385442,-0.102625,-5.714061,-7.532606,10.480562
518853,-1.01648,0.288328,-0.097738,-16.175482,-6.594619,21.851255
521855,-1.170418,-0.745256,-0.153938,-3.316452,-11.112268,-8.662019
524858,-0.740369,-1.009149,-0.043982,1.689333,4.149154,15.577276
527860,-1.131322,-2.201558,0.053756,13.30888,5.053642,6.522834
530861,-0.755029,-2.460565,0.021991,11.997613,5.79063,3.421736
533863,-0.838107,-2.343279,-0.100182,2.105684,2.18704,-0.59342
536865,-0.89675,-0.097738,-0.12706,-11.002198,3.249453,17.070396
539868,-1.317025,0.803899,0.041539,-6.068198,-12.653246,5.651847
542870,-1.253495,1.771509,0.122173,-5.402994,-13.442878,7.67139
545872,-0.928515,1.490511,0.241903,9.805787,-11.322837,-5.369494
548875,-0.982271,1.59558,0.454484,4.067799,0.392423,5.862415
551877,-1.043358,0,0.645074,0.689133,-3.814159,-3.287739
554880,-0.901637,-0.630413,0.6353,-9.868,-1.29691,4.22094
557881,-1.148427,-0.307876,0.537561,-1.062413,-2.718246,-6.642476
560882,-1.600467,-0.715934,0.395841,2.512464,1.713261,5.623133
563885,-1.737301,-1.822822,0.153938,7.896315,1.100698,-3.637091
566887,-1.426981,0.11973,-0.393397,0.933201,1.411765,4.833502
569889,-1.34879,0.259007,-0.305433,-2.545963,1.397408,-3.019742
572891,-1.502728,0.13439,-0.07086,-9.145369,-0.325424,-1.421337
575892,-1.72997,-0.229685,0.549779,-4.086941,-4.833502,-1.253839
578893,-1.378112,0.256563,0.615752,1.947758,-2.143969,3.919443
581894,-1.47585,-0.051313,0.583987,6.288338,-5.565706,1.071985
584896,-1.353677,-0.356745,0.087965,6.364908,-3.680161,5.79063
587898,-1.180192,0.459371,-0.105069,1.928615,-3.287739,-3.689733
590899,-1.060462,0.283441,-0.065973,-0.698704,0.258425,-1.9669
593901,-1.414764,0.002443,0.202807,-4.642076,-1.105484,0.22014
596902,-1.282817,-0.398284,0.349415,-1.880759,-1.052842,5.15414
599904,-1.20707,-0.139277,0.344528,-0.631705,-1.301696,3.086741
602905,-1.099557,-0.307876,0.153938,2.522035,0.33021,2.761317
605906,-1.258382,-0.244346,0.0562,0.224925,-1.651048,-0.736989
608908,-1.199739,-0.051313,0.029322,-1.048056,-0.914058,-0.803988
611910,-1.304808,0.139277,0.26145,-1.818545,-2.143969,1.339981
614911,-1.497842,-0.219911,0.37385,-0.339781,-3.254239,4.388436
617913,-1.439198,-0.239459,0.342085,1.694118,-4.431507,6.795617
620914,-1.265713,-0.073304,0.090408,1.919044,-3.148955,5.527421
623915,-1.185079,-0.139277,0.07086,0.588634,-2.244468,3.689733
626917,-1.231504,-0.26145,0.112399,-1.272982,-1.287339,2.574677
629918,-1.317025,-0.202807,0.249233,-1.852045,-1.091127,3.479164
632919,-1.326799,-0.168599,0.300546,-1.435694,-0.928415,5.182854
635922,-1.336573,-0.161268,0.298102,0.224925,-1.268196,7.700103
638924,-1.255939,-0.366519,0.139277,0.928415,-1.359123,6.723832
641926,-1.123992,-0.266337,0.053756,0.430708,-1.095913,4.412365
644929,-1.119105,-0.207694,0.061087,-0.272782,-0.760918,1.119841
647930,-1.839926,-0.087965,0.26145,-1.287339,-1.473979,1.818545
650931,-1.409877,0,0.320093,-0.368495,-2.29711,3.818945
653933,-1.382999,0.075747,0.329867,0.827917,-2.837888,6.881758
656934,-0.654848,-0.075747,0.276111,1.292124,-2.785245,6.245267
659936,-1.104444,-0.087965,0.210138,0.363709,-2.201397,4.986642
662937,-1.116662,-0.0562,0.166155,-1.004986,-0.430708,2.091327
665940,-1.15087,-0.234572,0.285885,-1.622334,-1.11027,2.249253
668942,-1.226617,-0.19792,0.32498,-1.292124,-1.115055,3.445665
671944,-1.182635,-0.188146,0.312763,-0.449851,-1.359123,5.302495
674945,-1.109331,-0.302989,0.239459,0.0335,-1.292124,4.15394
677945,-0.938289,-0.26145,0.207694,-0.0335,-1.378266,1.665405
680947,-0.96028,-0.229685,0.219911,-0.172283,-0.866202,-1.316052
683949,-1.043358,-0.173486,0.300546,-0.07657,-1.339981,-0.70349
686952,-1.172861,-0.171042,0.327424,0.665205,-1.9669,0.933201
689953,-1.138653,-0.109956,0.315206,1.024128,-2.536392,3.766303
692954,-1.053132,-0.07086,0.268781,0.789632,-2.330609,3.541378
695956,-0.872316,-0.061087,0.249233,-0.086142,-1.828116,1.531407
698957,-0.852768,-0.024435,0.239459,-0.602991,-0.052642,-2.277967
701961,-0.913854,-0.034208,0.298102,-1.100698,-0.823131,-2.120041
704961,-1.089784,-0.068417,0.320093,-0.66999,-0.985843,-0.445065
707962,-1.08734,-0.141721,0.327424,-0.253639,-1.450051,3.07717
710964,-1.01648,-0.161268,0.251676,0.445065,-1.789831,2.699104
713965,-0.842994,-0.205251,0.237016,0.33021,-1.402194,0.961915
716968,-0.860098,-0.215025,0.237016,-0.028714,-1.091127,-1.526621
719968,-0.943176,-0.112399,0.266337,0.306281,-1.368695,-0.760918
722971,-1.067793,-0.083078,0.300546,0.40678,-1.842474,0.961915
725972,-1.040914,-0.00733,0.302989,0.564706,-2.311467,3.713661
728974,-0.967611,-0.024435,0.268781,0.090927,-1.971686,3.134598
731977,-0.840551,-0.017104,0.241903,-0.382852,-1.588834,1.426122
734987,-0.88942,-0.053756,0.241903,-0.717847,-1.095913,0.229711
737987,-0.970054,-0.129503,0.268781,-0.650848,-1.22034,1.292124
741028,-1.043358,-0.153938,0.268781,-0.282353,-1.507478,3.158526
743993,-1.006706,-0.19792,0.26145,0.105284,-1.737189,4.503293
748285,-0.874759,-0.219911,0.232129,0.306281,-1.56012,3.273381
751006,-0.88942,-0.215025,0.222355,0.143569,-1.148555,0.612563
754008,-1.048245,-0.161268,0.237016,0.253639,-1.277767,0.928415
757009,-1.119105,-0.146608,0.256563,0.358923,-1.579263,2.589034
760010,-1.126436,-0.095295,0.26145,0.349352,-2.287539,5.603991
763014,-0.982271,-0.058643,0.24679,0.019143,-2.18704,5.508278
766017,-0.928515,-0.06353,0.237016,-0.344566,-1.895116,4.63729
769019,-0.923628,-0.090408,0.232129,-0.837488,-1.115055,1.933401
772021,-1.038471,-0.146608,0.244346,-0.794417,-1.0002,2.033899
775023,-1.104444,-0.200364,0.251676,-0.607777,-1.359123,3.335595
778026,-1.084897,-0.271224,0.241903,0.090927,-1.942972,5.910272
781028,-0.926072,-0.288328,0.212581,0.425922,-2.024328,5.546563
784031,-0.867429,-0.305433,0.212581,0.425922,-1.674976,3.991228
787033,-0.855211,-0.298102,0.210138,0.339781,-1.158126,0.655633
790034,-0.989602,-0.217468,0.217468,0.416351,-1.091127,0.550349
793037,-1.060462,-0.156382,0.229685,0.253639,-1.440479,1.674976
796047,-1.065349,-0.095295,0.244346,-0.531207,-2.057827,4.096512
799051,-0.940732,0,0.26145,-0.803988,-1.928615,3.799803
802054,-0.899194,-0.021991,0.273668,-0.885344,-1.603191,2.694318
815202,-1.055575,-0.342085,0.178373,0.004786,-1.765903,2.775674
818151,-1.009149,-0.25412,0.205251,-0.18664,-1.804188,2.421537
821153,-0.974941,-0.068417,0.280998,0.014357,-1.641476,1.569692
824156,-0.974941,-0.034208,0.295659,0.33021,-1.531407,0.784846
827158,-1.006706,-0.046426,0.285885,0.602991,-1.416551,1.574477
830159,-1.040914,-0.06353,0.222355,-0.306281,-1.852045,3.024528
833160,-0.984715,-0.097738,0.224798,-0.789632,-2.120041,4.59422
836160,-0.899194,-0.124617,0.249233,-1.292124,-2.225325,4.197011
839161,-0.796568,-0.205251,0.288328,-0.512064,-1.426122,2.694318
842163,-0.764803,-0.278555,0.268781,0.258425,-1.22034,1.823331
845165,-0.794125,-0.31765,0.229685,0.808774,-1.253839,2.598605
848166,-0.818559,-0.273668,0.195477,0.665205,-1.794617,3.929015
851168,-0.735482,-0.168599,0.217468,0.071785,-1.952543,5.111069
854170,-0.640187,-0.065973,0.251676,-0.421137,-2.115255,3.809374
857173,-0.564439,0.004887,0.305433,-0.344566,-1.445265,2.273182
860175,-0.588874,-0.031765,0.295659,0.009571,-1.244268,1.598405
863177,-0.645074,-0.083078,0.271224,0.258425,-1.325624,3.393023
866178,-0.667065,-0.188146,0.207694,-0.339781,-1.909473,5.005785
869180,-0.586431,-0.212581,0.202807,-0.727418,-2.072184,6.116055
872182,-0.498466,-0.229685,0.217468,-0.784846,-2.062613,5.517849
875183,-0.412945,-0.232129,0.251676,0.157926,-1.469193,3.972086
878184,-0.383623,-0.232129,0.239459,0.569492,-1.115055,3.125026
881185,-0.442266,-0.239459,0.215025,0.756132,-2.397608,4.354938
884187,-0.464258,-0.18326,0.195477,0.334995,-1.837688,6.159126
887189,-0.361632,-0.095295,0.205251,-0.200997,-2.22054,7.460821
890191,-0.244346,-0.048869,0.232129,-0.502493,-2.225325,6.9679
893192,-0.080634,-0.041539,0.256563,-0.325424,-1.70369,5.345566
896193,-0.078191,-0.109956,0.249233,-0.090927,-1.311267,3.766303
899197,-0.12706,-0.171042,0.224798,-0.086142,-1.37348,4.096512
902199,-0.185703,-0.320093,0.18326,-0.334995,-1.655833,5.958128
905201,-0.131947,-0.329867,0.175929,-0.258425,-2.057827,7.475178
908202,-0.021991,-0.307876,0.175929,-0.07657,-1.9669,7.312466
911204,0.149051,-0.234572,0.195477,0.239282,-1.646262,5.862415
914205,0.151495,-0.217468,0.195477,0.363709,-1.344766,4.354938
917206,0.122173,-0.175929,0.19059,0.253639,-1.167697,3.9338
920209,0.046426,-0.129503,0.205251,-0.397209,-1.584049,5.240281
923211,0.080634,-0.107512,0.215025,-0.555135,-2.0004,7.164111
926213,0.161268,-0.087965,0.222355,-0.540778,-2.230111,8.303095
929214,0.361632,-0.173486,0.210138,0.057428,-1.789831,6.699903
932217,0.386067,-0.210138,0.180816,0.071785,-1.339981,5.063213
935218,0.329867,-0.276111,0.166155,0.019143,-1.29691,4.589434
938221,0.251676,-0.315206,0.151495,-0.33021,-1.679762,6.317052
941224,0.298102,-0.288328,0.171042,-0.454636,-2.024328,7.915458
944226,0.405614,-0.25412,0.19792,-0.464208,-1.995614,8.193025
947229,0.557109,-0.200364,0.207694,-0.004786,-1.713261,6.470192
950232,0.557109,-0.215025,0.193033,0.306281,-1.330409,4.828716
953234,0.491136,-0.195477,0.171042,0.454636,-1.258625,4.929215
956236,0.403171,-0.229685,0.163712,-0.043071,-1.627119,6.766902
959237,0.447153,-0.224798,0.178373,-0.354138,-1.981257,8.719445
962242,0.540005,-0.202807,0.19059,-0.583849,-2.048256,9.049655
965242,0.69883,-0.232129,0.202807,-0.40678,-1.722832,7.278966
968244,0.689056,-0.283441,0.188146,-0.014357,-1.378266,5.603991
971245,0.620639,-0.329867,0.158825,0.234497,-1.191626,5.709275
974247,0.513127,-0.37385,0.114843,0.11007,-1.56012,7.29811
977249,0.554666,-0.349415,0.124617,-0.210568,-1.842474,9.312866
980249,0.630413,-0.302989,0.156382,-0.445065,-1.938186,9.958928
983251,0.801455,-0.290772,0.193033,-0.239282,-1.646262,8.46102
986253,0.801455,-0.298102,0.178373,-0.028714,-1.272982,6.374479
989256,0.730595,-0.320093,0.151495,0.172283,-0.995414,5.833702
992258,0.574213,-0.386067,0.122173,0.124427,-1.344766,7.456036
995259,0.581544,-0.334754,0.112399,-0.019143,-1.761117,9.863214
998261,0.647517,-0.285885,0.12706,0,-1.962115,11.040484
1001264,0.840551,-0.259007,0.166155,-0.009571,-1.732404,9.810574
1004265,0.838107,-0.25412,0.158825,0.023928,-1.282553,8.183454
1007267,0.786794,-0.268781,0.136834,-1.191626,-0.937986,6.910472
1010268,0.669508,-0.256563,0.112399,-0.454636,-1.062413,7.752745
1013269,0.6353,-0.263894,0.12706,-0.435494,-1.301696,9.408579
1016270,0.662178,-0.232129,0.13439,0.899701,-1.761117,11.207981
1019272,0.786794,-0.232129,0.141721,0.435494,-1.622334,10.490135
1022275,0.799012,-0.276111,0.139277,0.617348,-1.311267,9.60479
1025277,0.76969,-0.259007,0.107512,0.387637,-1.143769,8.30788
1028277,0.686613,-0.315206,0.085521,-0.33021,-1.167697,8.79123
1031278,0.649961,-0.295659,0.100182,-0.526421,-1.354338,10.078569
1034281,0.667065,-0.24679,0.105069,0.827917,-1.545763,11.365908
1037282,0.747699,-0.131947,0.092852,0.48335,-1.473979,10.566705
1040285,0.752586,-0.068417,0.073304,0.722632,-1.167697,9.887143
1043286,0.720821,0.00733,0.061087,0.914058,-0.875773,8.738589
1047216,0.652404,0.158825,0.087965,-0.167498,-0.89013,8.997013
1049929,0.608422,0.25412,0.11973,-0.559921,-1.172483,10.887343
1054440,0.647517,0.227242,0.173486,-0.124427,-1.349552,11.093125
1057153,0.671952,0.161268,0.090408,0.311067,-0.995414,10.399208
1060154,0.608422,0.048869,0.024435,0.301496,-1.019342,9.757931
1063156,0.583987,0.017104,-0.002443,-0.177069,-1.009771,10.557133
1066158,0.554666,0.053756,0.041539,-0.942772,-0.961915,10.681561
1069161,0.525344,0.188146,0.083078,-0.713061,-1.062413,11.361121
1072163,0.566883,0.241903,0.114843,-0.282353,-1.062413,10.01157
1075166,0.581544,0.266337,0.109956,0.78006,-0.827917,10.652845
1078169,0.510683,0.307876,0.053756,0.789632,-0.765703,10.217353
1081171,0.496023,0.302989,0.012217,0.679562,-0.842274,9.815358
1084173,0.454484,0.315206,0.012217,-0.454636,-0.775275,10.963914
1087175,0.378736,0.518014,0.041539,-0.411566,-1.081556,12.150753
1090177,0.432493,0.569326,0.075747,0.11007,-1.521835,31.594831
1093179,0.637743,3.0079,-0.075747,2.397608,-13.146168,74.818779
1096180,2.895501,4.02438,-0.083078,1.306481,-34.57629,156.796875
1099182,5.888741,2.233323,-0.171042,-10.327423,-51.469612,156.796875
1102183,5.566204,-3.433063,0.19059,-28.503305,-76.656471,132.351807
1105185,1.583363,-4.989547,0.129503,-21.463619,-57.231537,126.661682
1108187,1.507615,-7.08115,0,0.904487,-54.417572,136.486588
1111189,3.147178,-0.447153,0.12706,22.119253,-35.126637,141.521088
1114190,8.09763,3.276681,-0.156382,24.497719,-37.232319,120.564766
1117192,8.315098,5.343849,-0.232129,7.891529,-41.974895,4.211368
1120194,7.694458,1.813048,0.078191,-13.548162,-39.673,12.428321
1123196,4.192979,2.152689,-0.43738,-22.688744,-51.268616,-8.786446
1126197,3.19849,2.55586,-0.080634,-10.762916,-61.945389,-5.034499
1129199,2.651155,-1.148427,2.081829,-8.068598,-13.500306,13.261024
1132202,4.29316,-0.605978,1.326799,3.89073,-17.960527,-5.761917
1135204,4.689002,0.982271,0.327424,22.128824,-15.692131,-23.789444
1138206,4.368908,2.318845,-0.400728,39.098724,-6.364908,-8.015956
1141207,2.335949,4.867374,-0.227242,15.093925,-11.566904,-5.833702
1144208,2.106263,6.162409,-0.598648,-3.383451,-11.571691,15.912271
1147209,2.377488,5.74702,0.051313,-18.788443,-2.608176,-11.763116
1150212,3.259577,2.582738,1.312139,-21.588045,1.292124,-17.295322
1153212,3.186273,0.427606,1.712866,-15.026927,3.895515,-14.170296
1156213,2.758667,1.20707,0.923628,6.546762,-6.580262,-5.359923
1159215,1.791057,2.020742,0.456927,11.609976,-2.900101,1.167697
1162216,2.035403,2.851519,0.053756,8.097312,3.972086,9.533006
1165218,2.651155,2.504547,-0.046426,-2.665605,3.70409,1.521835
1168221,3.161838,1.656667,0.146608,-9.427721,2.660819,-7.719245
1171221,2.724459,0.432493,0.37385,-5.977271,-2.598605,-25.512276
1174224,2.067168,-1.045801,0.271224,0.837488,-3.579663,-31.460833
1177226,0.723264,-0.232129,0.073304,4.417151,-2.708675,-23.368307
1180229,0.298102,0.525344,-0.095295,5.072784,-3.335595,-0.215354
1183231,0.085521,1.456303,-0.048869,1.11027,-1.325624,8.470592
1186233,-0.043982,2.16002,0.12706,-1.957329,-1.804188,17.137396
1189234,-0.041539,2.849076,0.276111,-3.866802,-2.07697,10.336993
1192236,0.229685,1.795944,0.899194,-4.206582,1.808974,8.015956
1195238,1.094671,1.175305,1.053132,-5.599205,1.0002,3.436093
