t,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
610772,-0.100182,-0.823446,-0.18326,9.719646,-11.691331,9.786645
613775,0.637743,-0.031765,-0.210138,-1.182054,-5.623133,1.354338
616777,1.292591,-0.483805,-0.271224,-1.895116,-0.89013,-10.317852
619779,0.911411,0.002443,-0.280998,-4.106084,2.163112,-14.266008
622782,0.38851,0.346971,0.13439,1.751546,1.397408,-1.469193
625783,0.153938,0.163712,0.200364,0.368495,0.368495,7.135397
628784,0.491136,0.901637,0.102625,-1.426122,-0.62692,10.585848
631784,0.943176,1.84237,-0.18326,-1.430908,-0.267996,-0.488136
634786,1.441642,1.949882,-0.180816,-1.507478,0.894916,-7.101898
637789,1.145983,0.344528,0.021991,-0.650848,3.105884,-10.308279
640790,0.623083,-0.857655,0.217468,-4.871787,-0.736989,-2.191825
643791,0.058643,-0.713491,0.180816,-1.885544,-2.976671,5.761917
646794,0.283441,-1.009149,0.11973,0.602991,-5.613562,12.217752
649796,0.613309,-1.637119,0.112399,2.421537,-5.886344,4.694718
652798,1.08734,-1.957212,0.131947,0.602991,-3.158526,-3.756732
655801,0.977384,-1.77884,0.141721,-0.267996,-1.234697,-7.977671
658803,0.596204,-1.781283,0.095295,-0.086142,-1.646262,-1.378266
661806,0.06353,-1.820378,0.122173,1.311267,-2.053042,7.302895
664807,0.12706,-1.656667,0.168599,2.158326,-2.928815,12.370893
667808,0.361632,-1.265713,0.06353,1.727618,-1.354338,5.666204
670810,0.901637,-0.50091,0.00733,2.526821,1.22034,0.397209
673812,0.615752,-0.32498,0.012217,2.158326,3.105884,-3.862016
676813,0.237016,0.513127,-0.041539,-1.70369,0.258425,0.564706
679814,-0.19059,0.439823,-0.012217,-1.26341,-1.191626,6.565905
682815,-0.13439,0.750143,0.087965,-1.450051,-2.426322,11.02134
685817,0.061087,0.89675,0.149051,-0.153141,-2.828316,6.642476
688818,0.354302,0.69883,0.13439,1.311267,-1.612763,3.589234
691819,0.19059,0.395841,0.114843,0.875773,-2.019542,1.26341
694820,0.004887,0.300546,0.061087,0.047856,-3.206382,4.843073
697832,-0.158825,0.161268,0.0562,-1.158126,-3.622734,7.652247
700825,-0.102625,-0.009774,0.061087,-0.392423,-4.168297,8.906086
703826,-0.036652,-1.055575,0.080634,-0.043071,-2.545963,6.053841
706828,0.051313,-1.060462,0.0562,0.349352,-1.325624,3.627519
709830,-0.024435,-1.241278,0.058643,0.70349,-0.861416,2.48375
712832,-0.149051,-1.243722,0.085521,-0.334995,-0.181855,5.07757
715833,-0.31032,-0.89675,0.105069,-0.899701,-0.756132,7.101898
718834,-0.315206,-0.808786,0.107512,-1.316052,-0.803988,8.082954
721835,-0.256563,-0.811229,0.083078,-0.40678,-1.493121,5.393422
724836,-0.168599,-0.711047,0.102625,0.239282,-0.583849,5.149354
727837,-0.273668,-0.569326,0.149051,0.382852,-1.119841,5.268996
730839,-0.332311,-0.51557,0.12706,0.957129,-2.306681,6.876972
733840,-0.322537,-0.801455,0.083078,1.459622,-2.478964,6.45105
736841,-0.288328,-0.869872,0.041539,1.215554,-2.478964,5.723632
739842,-0.300546,-0.799012,0.034208,-0.244068,-2.301895,4.986642
742844,-0.393397,-0.806342,0.036652,-0.574277,-2.344966,4.809574
745847,-0.408058,-0.918741,0.048869,-0.579063,-2.091327,6.991828
748848,-0.425162,-1.009149,0.090408,0.066999,-1.842474,7.360322
751851,-0.378736,-1.009149,0.085521,0.22014,-1.674976,6.532406
754854,-0.337198,-1.050688,0.065973,0.344566,-1.100698,4.455436
757855,-0.37385,-1.116662,0.078191,-0.086142,-0.550349,3.976871
760856,-0.454484,-0.806342,0.122173,-0.057428,-0.282353,5.278566
763858,-0.535118,-0.693943,0.151495,-0.071785,-0.756132,4.938786
766859,-0.547335,-0.735482,0.100182,1.014557,-1.282553,6.192625
769861,-0.518014,-0.598648,0.097738,1.100698,-1.40698,5.718847
772864,-0.51557,-0.339641,0.112399,0.612563,-1.689333,5.398208
775867,-0.525344,-0.24679,0.078191,0.086142,-2.364109,6.139983
778868,-0.505796,-0.422719,0.0562,0.401994,-2.397608,5.383851
781889,-0.50824,-0.439823,0.06353,0.478565,-2.239682,3.799803
784872,-0.547335,-0.447153,0.073304,-0.315853,-2.210968,4.268795
789051,-0.581544,-0.540005,0.085521,-0.148355,-2.07697,3.972086
791834,-0.625526,-0.82589,0.109956,0.224925,-1.727618,5.436492
794837,-0.608422,-0.794125,0.105069,0.253639,-1.789831,6.570691
797838,-0.564439,-0.691499,0.102625,0.26321,-1.201197,4.110869
800839,-0.569326,-0.605978,0.080634,-0.167498,-0.736989,3.249453
813968,-0.701273,-0.498466,0.095295,0.784846,-2.215754,5.733203
816927,-0.62797,-0.43738,0.083078,0.272782,-2.177469,5.04407
819928,-0.630413,-0.405614,0.073304,-0.086142,-2.019542,4.498507
822931,-0.671952,-0.410501,0.107512,-0.043071,-2.11047,3.110669
825933,-0.740369,-0.540005,0.117286,0.22014,-1.89033,3.818945
828935,-0.772134,-0.593761,0.114843,0.311067,-2.172683,4.431507
831937,-0.742812,-0.586431,0.109956,0.167498,-2.182254,5.144568
834941,-0.679282,-0.5791,0.114843,0.363709,-1.689333,5.814559
837941,-0.708604,-0.574213,0.105069,-0.727418,-1.579263,4.752146
840941,-0.669508,-0.510683,0.129503,0.325424,-1.0002,6.384051
843943,-0.64263,-0.581544,0.131947,0.009571,-2.244468,6.455835
846947,-0.569326,-0.559553,0.122173,0.579063,-1.540978,8.154739
849949,-0.530231,-0.574213,0.114843,0.052642,-1.847259,7.307681
852954,-0.344528,-0.483805,0.109956,0.138784,-1.885544,6.503692
855956,-0.334754,-0.51557,0.122173,-0.004786,-1.674976,5.565706
858958,-0.339641,-0.535118,0.136834,0.37328,-1.933401,5.666204
861960,-0.334754,-0.620639,0.144164,0.497707,-2.239682,6.599405
864959,-0.263894,-0.64263,0.12706,0.258425,-2.411965,7.456036
867962,-0.185703,-0.6353,0.112399,0.200997,-2.478964,7.867601
870962,-0.002443,-0.57177,0.117286,-0.062213,-2.043471,6.752545
873963,0.014661,-0.532674,0.131947,-0.157926,-1.51705,5.876772
876965,-0.00733,-0.530231,0.139277,-0.205783,-1.349552,5.536992
879969,-0.014661,-0.535118,0.149051,0.162712,-1.459622,7.030113
882965,0.026878,-0.569326,0.156382,0.421137,-1.919044,7.67139
885969,0.131947,-0.623083,0.13439,0.492921,-1.938186,9.016156
888971,0.295659,-0.667065,0.11973,0.248854,-2.158326,8.087741
891971,0.376293,-0.581544,0.117286,-0.043071,-1.904687,7.719245
894971,0.371406,-0.522901,0.151495,-0.29671,-2.191825,7.628319
897972,0.447153,-0.564439,0.156382,0.090927,-2.344966,8.288737
900973,0.513127,-0.608422,0.158825,0.421137,-2.29711,8.685946
904012,0.5791,-0.645074,0.129503,0.421137,-2.067399,8.202596
906977,0.669508,-0.671952,0.12706,0.009571,-1.952543,8.063812
909979,0.703717,-0.647517,0.129503,-0.478565,-1.976472,7.618747
912985,0.730595,-0.598648,0.166155,-0.368495,-1.713261,7.235896
915986,0.735482,-0.708604,0.188146,0.138784,-1.765903,7.9346
918989,0.774577,-0.781907,0.193033,0.660419,-1.981257,8.575877
921990,0.838107,-0.808786,0.156382,1.0337,-1.861616,9.815358
925257,0.923628,-0.620639,0.131947,0.445065,-1.942972,9.609575
928040,0.987158,-0.38118,0.12706,0.234497,-2.07697,7.915458
931042,1.040914,-0.212581,0.193033,-0.090927,-1.569692,8.441879
934045,1.040914,-0.080634,0.202807,0.095713,-1.722832,8.614162
937046,1.070236,-0.053756,0.19792,0.531207,-1.9669,10.523635
940046,1.116662,0,0.178373,0.430708,-2.177469,10.006784
943048,1.236391,0.229685,0.175929,0.086142,-2.019542,9.724432
946050,1.2706,0.239459,0.180816,-0.157926,-2.0004,7.881958
949051,1.290147,-0.483805,0.19792,0.124427,-1.938186,8.145168
952053,1.280374,-0.11973,0.195477,0.205783,-1.866402,8.513663
955055,1.275487,-0.109956,0.193033,0.258425,-2.062613,8.992228
958057,1.292591,-0.07086,0.202807,0.224925,-2.115255,9.346365
961059,1.336573,-0.075747,0.19792,-0.0335,-1.947758,9.882358
964061,1.34879,-0.014661,0.195477,0.18664,-2.033899,9.824929
967063,1.382999,0.087965,0.219911,0.200997,-1.847259,9.63829
970065,1.41232,0.237016,0.217468,0.339781,-1.751546,9.217153
973068,1.40499,0.251676,0.207694,0.29671,-1.603191,9.815358
976070,1.40499,0.293215,0.195477,0.29671,-1.579263,10.394422
979072,1.434312,0.288328,0.202807,0.172283,-1.694118,10.126426
982074,1.444085,0.302989,0.205251,-0.071785,-1.588834,9.829715
985076,1.434312,0.320093,0.219911,0.200997,-1.679762,9.772288
988078,1.429425,0.290772,0.217468,0.421137,-1.875973,9.844072
991080,1.419651,0.322537,0.193033,0.454636,-1.775474,10.777272
994081,1.409877,0.527788,0.193033,0.167498,-2.029114,10.992628
997083,1.451416,0.581544,0.200364,-0.311067,-1.919044,11.150554
1000085,1.463633,0.598648,0.202807,-0.40678,-1.794617,10.217353
1003087,1.46852,0.640187,0.232129,-0.177069,-1.469193,10.403994
1006100,1.424538,0.654848,0.227242,-0.239282,-1.564906,10.432706
1009101,1.424538,0.645074,0.217468,-0.248854,-1.526621,10.877771
1012093,1.424538,0.596204,0.210138,-0.942772,-1.29691,11.193624
1015094,1.417207,0.544892,0.222355,-1.182054,-1.201197,11.193624
1018097,1.419651,0.44471,0.241903,-1.445265,-1.239482,11.136197
1021107,1.407434,0.090408,0.256563,-1.287339,-1.244268,11.078769
1024108,1.39766,-0.00733,0.256563,-0.818345,-1.344766,11.131412
1027108,1.402547,-0.043982,0.278555,-0.555135,-1.316052,11.006985
1030111,1.400103,-0.036652,0.271224,-0.157926,-1.26341,11.054841
1033114,1.356121,-0.014661,0.273668,0.095713,-1.363909,10.978271
1036115,1.336573,0.034208,0.273668,0.234497,-1.354338,11.270194
1039118,1.317025,0.280998,0.25412,0.37328,-1.531407,11.61476
1042119,1.302365,0.43738,0.249233,0.368495,-1.507478,11.97847
1045122,1.309695,0.608422,0.244346,0.124427,-1.48355,11.935399
1048124,1.314582,0.877202,0.244346,-0.253639,-1.301696,11.437694
1051126,1.302365,0.979828,0.256563,-0.464208,-1.043271,10.815558
1054128,1.255939,1.077566,0.266337,-0.569492,-0.9667,10.284352
1057129,1.197296,1.219287,0.288328,-0.325424,-0.81356,10.863415
1060132,1.123992,1.238835,0.278555,-0.612563,-1.009771,11.471191
1063136,1.109331,1.248608,0.259007,-0.535992,-0.976272,12.428321
1066138,1.114218,1.20707,0.25412,-1.325624,-0.89013,12.136396
1069140,1.131322,1.160644,0.259007,-1.818545,-0.713061,11.41855
1072141,1.097114,1.070236,0.268781,-2.431108,-0.545564,10.576276
1075141,1.043358,0.76236,0.300546,-2.785245,-0.555135,11.093125
1078144,0.957837,0.569326,0.307876,-2.598605,-0.837488,11.657833
1081147,0.967611,0.420275,0.307876,-2.273182,-0.842274,12.500106
1084149,0.970054,0.18326,0.322537,-2.230111,-0.9667,12.15554
1088036,0.970054,0.046426,0.322537,-2.0004,-0.823131,11.9689
1090818,0.928515,-0.00733,0.327424,-1.540978,-0.775275,11.581261
1096536,0.869872,-0.051313,0.346971,-1.674976,-0.727418,11.590833
1099319,0.83322,-0.13439,0.329867,-0.89013,-0.914058,11.940186
1102320,0.786794,-0.114843,0.32498,-0.282353,-0.971486,12.342178
1105322,0.76236,-0.053756,0.312763,-0.019143,-1.18684,12.634105
1108323,0.757473,0.141721,0.295659,1.148555,-1.234697,12.60539
1111325,0.720821,0.610865,0.312763,0.210568,-1.383052,12.375679
1114327,0.69883,0.845438,0.307876,0.172283,-1.473979,12.189039
1117330,0.676839,1.106888,0.295659,0.382852,-1.828116,12.031113
1120331,0.701273,1.444085,0.263894,0.473779,-1.411765,12.591032
1123334,0.603535,1.510059,0.224798,-0.794417,-0.952343,11.940186
1126336,0.559553,1.500285,0.175929,-2.656033,-0.435494,13.351951
1129338,0.542448,1.138653,0.175929,-3.507878,-0.942772,11.763116
1132340,0.588874,1.028697,0.222355,-3.388237,-0.18664,11.054841
1135341,0.566883,0.984715,0.307876,-3.192025,1.019342,9.379865
1138343,0.320093,0.926072,0.312763,-3.306881,-0.191426,10.360922
1141344,0.280998,0.904081,0.290772,-2.354537,-0.765703,11.341979
1144346,0.322537,0.928515,0.31765,-1.919044,-1.502692,13.213167
1147352,0.400728,0.982271,0.32498,-1.665405,-0.760918,11.82533
1150360,0.366519,0.89675,0.31032,-2.172683,0.334995,11.475978
1153351,0.241903,0.784351,0.31032,-1.823331,-0.827917,9.523434
1156352,0.276111,0.791681,0.266337,-2.507678,0.521635,12.150753
1159355,0.07086,0.64263,0.256563,-2.976671,-0.885344,12.279965
1162356,0.141721,0.356745,0.25412,-3.23031,-1.124627,12.667603
1165366,0.171042,-0.053756,0.241903,-3.125026,-1.349552,12.313466
1168367,0.122173,-0.469144,0.227242,-1.78026,-2.029114,11.97847
1171368,0.161268,-0.796568,0.207694,-1.478764,-1.555335,13.184453
1174369,0.117286,-0.57177,0.200364,-0.612563,-2.249253,13.68216
1177374,0.146608,-0.566883,0.222355,0.311067,-2.392823,13.237095
1180375,0.200364,-0.649961,0.161268,-0.59342,-1.904687,13.270595
1183377,0.124617,-0.161268,0.043982,-0.445065,-2.258824,12.552748
1186381,0.12706,0.222355,0.100182,-1.22034,-2.053042,12.844672
1189384,0.102625,0.408058,0.141721,-1.56012,-1.646262,12.839886
1192388,0.102625,0.300546,0.11973,-0.799203,-1.320838,12.839886
1195390,0.085521,0.271224,0.117286,-0.244068,-1.138984,12.634105
1198391,0.083078,0.219911,0.092852,-0.272782,-0.827917,11.538191
1201392,0.046426,0.095295,-0.012217,-0.894916,-0.66999,11.274981
