t,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
295843,0.383623,0.004887,-0.026878,-1.459622,33.442089,9.097511
298850,0.510683,0.171042,0.002443,-3.905087,28.766514,8.250452
301856,0.471588,0.193033,0.041539,-4.685147,28.134811,1.933401
305019,0.378736,0.002443,0.244346,-2.78046,31.460833,3.029314
307858,0.368963,-0.227242,0.300546,-0.885344,33.293736,5.039285
310853,0.38118,-0.215025,0.332311,1.78026,25.426134,-1.287339
313881,0.139277,-0.229685,0.200364,2.545963,24.588644,-0.258425
317114,0.090408,-0.153938,0.097738,1.933401,30.130423,2.230111
319860,0.217468,0.212581,0.031765,-1.450051,39.405003,10.772489
322861,0.439823,0.332311,0.029322,-2.775674,35.361134,7.29811
325942,0.332311,0.024435,0.158825,-1.392623,32.824741,3.019742
328860,0.202807,-0.188146,0.224798,-1.18684,30.594629,3.282953
331904,0.158825,0.351858,0.097738,-0.181855,30.513275,4.661219
336755,0.161268,0.163712,0.06353,-1.847259,27.833313,1.727618
339461,0.051313,0.061087,0.151495,-4.335794,28.603804,1.502692
342462,0.039095,-0.085521,0.241903,-1.866402,30.15435,1.268196
345463,-0.024435,-0.168599,0.266337,-1.789831,29.742785,1.502692
348465,-0.080634,-0.004887,0.290772,0.497707,33.231522,9.552149
351467,-0.043982,-0.065973,0.200364,2.986243,35.375492,9.79143
354470,0.097738,-0.207694,0.168599,2.933601,31.963326,4.843073
357581,-0.004887,-0.144164,0.146608,1.540978,20.171494,-3.622734
360473,-0.344528,-0.540005,-0.031765,4.627719,37.452461,3.37388
363475,-0.166155,0.085521,-0.105069,2.876173,45.59763,13.993227
366478,-0.002443,0.730595,-0.065973,-2.541178,27.536604,-8.915657
369479,-0.215025,-1.001819,0.158825,5.158926,21.372692,-1.837688
372480,-0.530231,-0.566883,0.075747,4.024727,36.729828,11.361121
375494,-0.156382,0.537561,-0.0562,1.196411,37.552956,10.762916
378483,0.024435,0.569326,-0.083078,2.311467,41.00819,12.710675
381485,-0.263894,-0.464258,0.019548,1.708475,49.804211,16.342979
384485,0.024435,-0.217468,0.136834,-3.728018,23.717659,-20.755344
387488,-0.491136,-0.268781,0.31032,2.091327,1.847259,-9.365508
390490,-1.380555,-0.70616,0.405614,2.306681,1.301696,-19.535004
393490,-1.343904,-1.646893,0.488692,4.962714,12.495319,26.421549
396502,-0.962724,0.048869,-0.11973,1.0337,54.537216,43.712086
399502,0.923628,1.678658,-0.586431,-3.201597,49.33522,34.796425
402583,0.554666,2.304183,-0.745256,0.617348,42.654457,14.691932
405509,-0.102625,-0.136834,0.07086,-0.564706,33.882366,15.830915
408511,-0.205251,-0.608422,0.229685,-5.010571,27.177679,2.976671
411511,-0.139277,0.569326,0.307876,-4.287939,12.05504,-18.865013
414514,-0.50091,-0.965167,0.518014,7.403394,16.476976,-13.849657
417515,-1.131322,-1.874135,0.412945,6.85783,27.39782,2.368894
420516,-0.674395,-0.95295,0.149051,-3.388237,38.060238,28.613373
423519,0.07086,2.416583,-0.364076,-4.024727,45.535416,34.767715
426521,0.652404,0.425162,-0.442266,-1.158126,41.692543,23.172094
429523,0.50824,-0.992045,-0.234572,-2.995814,36.466618,-3.081956
432527,0.24679,-0.390954,0.205251,1.665405,48.708302,1.450051
435528,-0.112399,0.046426,0.171042,-0.468993,0.143569,-28.010382
438529,-0.840551,-0.217468,0.100182,3.957729,15.428921,-27.646673
441530,-1.546711,-1.886352,0.041539,3.412165,10.437492,-18.223738
444530,-1.126436,-1.121549,-0.102625,4.168297,39.625145,12.256038
447532,-0.153938,0.239459,-0.359189,1.713261,61.753963,31.695328
450534,0.974941,2.326175,-0.735482,-6.369694,37.395031,24.684357
453535,0.124617,0.598648,-0.652404,5.000999,10.748559,-7.523034
456537,-0.422719,-1.947438,-0.461814,4.536791,12.882958,-15.687346
459539,-0.882089,0.305433,-0.092852,7.752745,18.754944,-13.371094
462542,-0.913854,1.211957,-0.136834,9.853643,104.092567,64.979492
465543,-0.19059,1.827709,-0.285885,1.378266,5.74756,46.554756
468545,0.239459,0.239459,-0.300546,-7.101898,-35.102707,-44.688354
471547,-2.465452,-0.662178,0.232129,13.543377,11.490334,20.865412
474550,-8.095186,2.614503,-1.444085,2.866601,-21.793829,14.42872
477561,-3.029891,0.486249,-0.703717,19.458433,-33.044884,105.399048
480564,-7.91437,1.583363,-0.806342,-35.002209,-135.007843,-83.423378
483565,-3.951077,-0.845438,-0.078191,4.024727,16.615761,-30.379276
486567,-6.181956,2.35794,0.131947,-4.101298,4.532006,-36.624542
489570,-7.804414,1.901013,0.043982,1.292124,-23.660231,-43.434517
492572,-7.298618,1.226617,-0.405614,-11.49512,7.508677,32.26482
495574,-7.479434,0.237016,-0.488692,-4.058227,22.760529,72.421173
498576,-5.072625,-0.112399,-0.034208,6.273981,-23.95694,56.068623
501573,-3.870442,-0.43738,0.178373,-4.838288,-14.194223,-10.772489
514624,-3.6994,0.701273,-0.784351,-7.456036,-20.616558,6.733403
517589,-2.475226,1.177748,-0.488692,2.431108,-9.025726,22.703102
520590,-1.810604,-3.442837,0.156382,4.235296,-0.354138,-8.815158
523592,-1.683545,-3.831347,0.298102,0.535992,7.580462,-15.75913
526595,-2.228436,-1.407434,0.295659,8.020741,-8.408379,-15.663417
529595,-2.861293,-0.835664,-0.073304,17.860029,-15.285351,-0.148355
533264,-2.783102,-2.152689,-0.62797,19.295721,-31.006195,17.328823
535971,-2.025629,2.416583,-0.737925,0.387637,-20.549561,23.712873
538971,-0.461814,3.369533,-0.359189,-9.68136,-15.486347,9.915856
541973,-0.195477,3.455054,-0.002443,-14.825929,-4.929215,-19.463221
544976,-0.222355,0.544892,0.703717,-6.116055,5.335995,-14.553147
547979,-1.236391,-1.448972,0.667065,3.622734,3.862016,-12.289537
550981,-1.246165,-1.180192,0.315206,1.445265,4.063013,18.05624
553983,-0.987158,2.49233,-0.273668,2.167897,2.062613,18.525232
556985,0.205251,1.275487,-0.37385,-2.100899,0.531207,17.127825
559988,0.574213,0.427606,-0.195477,-7.379465,2.153541,-8.322237
562993,0.772134,-0.283441,0.185703,-5.039285,6.982256,-9.829715
566001,0.092852,-0.781907,0.280998,-1.421337,4.972286,-8.116454
568991,0.043982,-1.663997,0.251676,2.914458,0.717847,17.467606
571993,0.136834,-2.453235,-0.161268,9.935,-5.666204,15.964913
574995,1.062906,-3.205821,-0.527788,14.691932,-5.78106,12.811172
577997,1.343904,-2.990796,-0.913854,9.049655,-11.241481,-13.265809
580998,1.414764,-0.886976,-0.799012,4.546363,-9.963714,-9.844072
584008,0.962724,0.239459,-0.412945,-2.359323,-8.394022,-11.437694
587009,0.669508,0.581544,-0.19792,-8.250452,-7.704889,5.599205
590011,0.676839,1.620015,0.144164,-13.619946,-6.403194,18.831514
593015,1.52472,2.436131,0.383623,-9.241081,-4.929215,15.601204
596019,2.04762,3.020118,0.576657,-6.216553,-3.675375,4.326224
599020,2.279749,0.808786,0.667065,-5.714061,3.493521,-2.435893
602024,1.59558,-0.6353,0.45204,-2.876173,2.072184,-8.087741
605027,1.373225,-0.76969,0.31765,2.9671,1.617548,1.804188
608028,1.299921,-1.280374,0.202807,9.963714,-1.976472,10.930414
611029,1.583363,-1.901013,-0.026878,9.805787,-2.641676,11.753544
614029,1.8497,-2.477669,-0.366519,6.422336,-2.914458,7.489535
617034,1.959656,-2.558304,-0.799012,1.698904,-2.330609,1.512264
620037,1.932778,-1.866804,-0.757473,3.081956,-0.875773,-0.602991
623038,1.771509,-0.823446,-0.408058,-0.100499,-2.837888,3.522235
626040,1.683545,0.6353,0.109956,-6.015556,-4.603791,9.188439
629041,1.805718,0.967611,0.156382,-5.828917,-5.489135,12.543176
632043,2.062281,1.456303,0.139277,-4.929215,-6.197411,10.695918
635044,2.343279,2.306627,0.195477,1.330409,-4.316652,8.757731
638045,2.438574,2.225993,0.227242,1.971686,-1.770689,5.757132
642363,2.069611,1.361008,0.200364,0.392423,-0.086142,1.292124
645072,1.58825,-0.12706,0.092852,0.07657,-0.708275,6.288338
648073,1.561372,-0.039095,0.107512,0.583849,-0.732204,12.969099
651073,1.798387,-0.544892,0.075747,1.952543,-1.368695,14.189439
654073,1.942551,-0.786794,0.085521,1.899901,-0.952343,12.567104
657080,2.072055,-0.904081,0.065973,-0.732204,-0.722632,8.508877
660080,1.971873,-0.557109,-0.014661,-0.641276,-1.138984,7.948956
663082,1.798387,-0.395841,-0.019548,-0.258425,-2.086541,9.724432
666083,1.717753,-0.268781,0.00733,1.095913,-3.790231,14.830715
669083,1.813048,0.141721,0.073304,0.904487,-4.795217,15.237494
672084,1.944995,0.408058,0.061087,0.066999,-4.599005,15.68256
675085,2.023186,0.525344,0.046426,-2.072184,-2.502892,11.093125
678086,1.927891,0.344528,0.109956,-2.770889,-1.29691,8.815158
681088,1.815491,0.131947,0.168599,-2.464607,-0.435494,9.341579
684089,1.71531,-0.083078,0.210138,-0.957129,-0.717847,12.806388
687091,1.769066,-0.417832,0.200364,0.162712,-1.009771,14.610575
690097,1.847256,-0.549779,0.166155,0.880559,-1.167697,14.605789
693097,1.9059,-0.57177,0.146608,0.861416,-1.325624,12.519248
696101,1.837483,-0.596204,0.144164,0.741775,-1.311267,10.939985
699101,1.742188,-0.605978,0.141721,0.918844,-1.201197,10.810773
702101,1.65178,-0.554666,0.13439,1.48355,-1.59362,13.663017
705153,1.627345,-0.058643,0.11973,1.416551,-2.340181,15.299708
708105,1.703092,0.237016,0.109956,1.043271,-2.550749,16.409979
711106,1.776396,0.383623,0.085521,-1.004986,-2.301895,14.634504
714108,1.805718,0.300546,0.068417,-1.655833,-1.488336,12.983455
717109,1.727527,0.163712,0.11973,-2.230111,-0.918844,12.01197
720111,1.644449,-0.021991,0.18326,-1.957329,-0.363709,12.26561
723114,1.53205,-0.408058,0.234572,-0.784846,-0.827917,13.251451
726116,1.53938,-0.503353,0.241903,0.617348,-1.167697,14.356936
729119,1.568702,-0.564439,0.232129,1.478764,-1.339981,14.773287
732121,1.605354,-0.544892,0.156382,0.933201,-1.158126,14.299509
735122,1.583363,-0.420275,0.129503,0.40678,-0.899701,13.533805
738124,1.529607,-0.268781,0.122173,0.124427,-0.468993,13.615161
741127,1.414764,-0.053756,0.18326,0.392423,-0.794417,14.069797
744129,1.407434,-0.009774,0.200364,0.526421,-0.870987,15.12264
747132,1.414764,0.002443,0.178373,0.765703,-1.249053,15.749559
750133,1.458746,0.06353,0.13439,0.545564,-1.028914,15.816558
753135,1.458746,0.024435,0.129503,-0.004786,-0.746561,14.921641
756136,1.444085,-0.078191,0.13439,-1.253839,-0.325424,13.404593
759138,1.336573,-0.215025,0.166155,-1.22034,-0.29671,13.481163
762139,1.292591,-0.256563,0.195477,-0.693919,-0.612563,13.883157
765141,1.268156,-0.315206,0.219911,0.430708,-0.875773,15.270994
768142,1.258382,-0.295659,0.205251,0.732204,-0.942772,15.601204
771144,1.265713,-0.19792,0.18326,0.751346,-0.78006,15.921843
774145,1.273043,-0.11973,0.163712,0.244068,-0.497707,14.75893
777147,1.224174,-0.097738,0.161268,0.148355,-0.368495,14.246866
780150,1.180192,-0.080634,0.178373,0.200997,-0.387637,14.266008
783153,1.148427,-0.078191,0.19059,0.392423,-0.540778,15.041284
786155,1.123992,-0.090408,0.175929,0.454636,-0.502493,15.543777
789156,1.121549,-0.073304,0.166155,0.435494,-0.521635,15.840487
792158,1.126436,-0.06353,0.166155,0.100499,-0.382852,15.476777
795160,1.119105,-0.092852,0.168599,-0.114855,-0.311067,14.840286
798161,1.092227,-0.073304,0.171042,-0.181855,-0.26321,14.644075
801162,1.055575,-0.073304,0.178373,-0.358923,-0.617348,15.031712
804164,1.004262,-0.158825,0.180816,-0.315853,-0.708275,15.806986
807165,1.004262,-0.168599,0.185703,-0.177069,-0.89013,16.084553
810168,1.03114,-0.168599,0.200364,0.354138,-0.607777,15.534204
813170,1.028697,-0.175929,0.19792,0.37328,-0.397209,14.878572
816171,1.004262,-0.151495,0.19792,0.51685,-0.177069,14.289936
819173,0.970054,-0.129503,0.193033,0.550349,-0.234497,14.289936
822174,0.88942,-0.141721,0.168599,0.48335,-0.33021,14.830715
825176,0.869872,-0.12706,0.156382,0.368495,-0.564706,15.443277
828177,0.879646,-0.092852,0.153938,0.124427,-0.799203,15.821343
831179,0.913854,-0.141721,0.166155,0.090927,-0.650848,15.261424
834180,0.904081,-0.163712,0.173486,0.177069,-0.387637,14.457435
837182,0.869872,-0.163712,0.175929,0.325424,-0.215354,13.505091
840834,0.76969,-0.19792,0.151495,0.397209,-0.325424,13.883157
843548,0.740369,-0.19792,0.144164,0.411566,-0.535992,14.988642
849257,0.725708,-0.18326,0.136834,0.272782,-0.837488,15.361921
852477,0.742812,-0.202807,0.136834,0.33021,-0.746561,14.797215
855184,0.740369,-0.212581,0.144164,0.693919,-0.267996,13.529019
858185,0.659734,-0.244346,0.131947,0.713061,-0.239282,13.251451
861187,0.615752,-0.232129,0.117286,0.789632,-0.26321,13.509877
864188,0.588874,-0.227242,0.097738,0.612563,-0.674776,14.419149
867189,0.586431,-0.237016,0.075747,0.607777,-0.81356,14.797215
870191,0.593761,-0.24679,0.075747,0.636491,-1.004986,14.658432
873192,0.601091,-0.241903,0.078191,0.727418,-0.866202,13.94537
876193,0.57177,-0.210138,0.07086,0.904487,-0.827917,13.509877
879195,0.540005,-0.19059,0.06353,1.091127,-0.760918,13.438092
882196,0.510683,-0.146608,0.048869,0.636491,-0.655633,13.787443
885210,0.503353,-0.12706,0.004887,0.497707,-0.622134,13.926228
888200,0.503353,-0.168599,-0.004887,0.22014,-0.612563,13.619946
891201,0.493579,-0.224798,0.620639,0.196211,-0.722632,13.208381
894203,0.45204,-0.356745,0.019548,0.311067,-0.823131,12.969099
897205,0.43738,-0.38851,0.012217,0.775275,-1.0337,13.141382
900215,0.412945,-0.366519,-0.00733,1.411765,-1.11027,13.519447
903216,0.417832,-0.256563,-0.019548,1.306481,-1.100698,13.217952
906216,0.420275,-0.205251,-0.041539,1.158126,-0.870987,12.705889
909217,0.400728,-0.141721,-0.078191,1.019342,-0.689133,12.236896
912221,0.337198,-0.065973,-0.078191,1.0002,-0.78006,12.409179
915224,0.322537,-0.100182,-0.085521,0.92363,-0.9667,12.56232
918225,0.315206,-0.102625,-0.107512,0.856631,-1.0337,12.729816
921227,0.312763,-0.06353,-0.112399,0.770489,-0.9667,12.543176
924229,0.307876,-0.105069,-0.117286,0.679562,-0.995414,12.150753
927230,0.295659,-0.124617,-0.12706,0.468993,-0.832702,11.619547
930233,0.239459,-0.083078,-0.129503,0.416351,-0.885344,11.75833
933236,0.222355,-0.146608,-0.141721,0.502493,-1.196411,11.820544
936236,0.217468,-0.19059,-0.144164,0.550349,-1.402194,12.337394
939238,0.219911,-0.129503,-0.136834,0.689133,-1.512264,12.337394
942239,0.222355,-0.141721,-0.13439,0.92363,-1.387837,12.428321
945240,0.227242,-0.139277,-0.149051,1.062413,-1.105484,11.763116
948243,0.222355,0.002443,-0.161268,1.081556,-0.866202,11.394621
951245,0.202807,0.034208,-0.175929,1.071985,-0.803988,10.968699
954247,0.178373,0.017104,-0.215025,0.784846,-0.823131,11.078769
957247,0.146608,0.004887,-0.219911,0.612563,-0.976272,11.179268
960248,0.146608,0.024435,-0.217468,0.497707,-1.038485,11.327623
963249,0.131947,-0.002443,-0.219911,0.62692,-1.378266,11.375479
966251,0.122173,0.031765,-0.215025,0.775275,-1.354338,11.700903
969253,0.124617,0.095295,-0.210138,0.918844,-1.430908,11.767902
972255,0.139277,0.122173,-0.239459,0.803988,-1.282553,11.562119
975256,0.141721,0.153938,-0.25412,0.765703,-1.268196,11.050055
978258,0.146608,0.144164,-0.26145,0.698704,-1.124627,10.643275
981259,0.131947,0.105069,-0.266337,0.612563,-1.004986,10.116854
984261,0.087965,0.153938,-0.266337,0.37328,-1.057628,10.356135
987262,0.075747,0.163712,-0.271224,0.349352,-1.158126,10.758131
990264,0.080634,0.166155,-0.26145,0.861416,-1.330409,11.48555
993266,0.136834,0.263894,-0.251676,1.172483,-1.287339,11.341979
996267,0.151495,0.24679,-0.263894,1.392623,-1.316052,10.710275
999269,0.146608,0.239459,-0.312763,1.07677,-1.134198,10.068997
1002271,0.114843,0.400728,-0.32498,0.770489,-1.167697,10.150353
1005272,0.109956,0.415388,-0.332311,0.535992,-1.196411,10.365708
1008274,0.105069,0.38118,-0.332311,0.287139,-1.258625,10.872985
1011276,0.146608,0.403171,-0.31765,0.334995,-1.244268,10.585848
1014278,0.161268,0.386067,-0.305433,0.497707,-1.172483,8.800802
1017279,0.151495,0.359189,-0.307876,0.598206,-1.038485,8.863014
1020281,0.078191,0.412945,-0.31765,0.550349,-1.062413,9.025726
1023282,0.043982,0.417832,-0.329867,0.449851,-1.249053,10.671989
1026287,0.043982,0.403171,-0.342085,0.708275,-1.330409,10.394422
1029288,0.085521,0.432493,-0.327424,0.665205,-1.320838,10.317852
1032291,0.097738,0.43738,-0.327424,0.689133,-1.229911,8.652448
1035294,0.090408,0.425162,-0.337198,0.59342,-1.071985,9.111869
1038295,0.053756,0.51557,-0.337198,0.717847,-1.038485,9.236296
1041297,0.034208,0.544892,-0.342085,0.679562,-1.100698,10.777272
1044299,0.029322,0.544892,-0.361632,0.622134,-1.335195,10.49492
1047300,0.068417,0.554666,-0.361632,0.583849,-1.359123,10.652845
1050302,0.095295,0.561996,-0.356745,0.492921,-1.397408,8.963513
1053304,0.105069,0.549779,-0.344528,0.646062,-1.067199,8.939585
1056307,0.06353,0.530231,-0.344528,0.689133,-0.981057,8.56152
1059307,0.034208,0.540005,-0.351858,0.741775,-0.870987,8.776873
1062309,0.017104,0.559553,-0.368963,0.713061,-1.043271,9.059227
1065312,0.002443,0.657291,-0.366519,0.689133,-1.129412,9.269794
1068313,-0.004887,0.684169,-0.368963,0.588634,-1.287339,9.351151
1071313,-0.002443,0.681726,-0.376293,0.449851,-1.258625,9.710074
1074315,0.009774,0.681726,-0.38118,0.349352,-1.26341,9.820145
1077316,0.017104,0.671952,-0.38118,0.488136,-1.215554,11.01177
1080318,0.019548,0.662178,-0.366519,0.531207,-1.143769,9.590433
1083320,0.041539,0.669508,-0.371406,0.665205,-1.057628,9.346365
1086321,0.039095,0.676839,-0.37385,0.775275,-0.933201,8.944371
1089324,0.024435,0.686613,-0.390954,0.851845,-0.961915,8.772088
1092325,-0.009774,0.745256,-0.400728,0.66999,-1.0337,9.135797
1095327,-0.00733,0.791681,-0.412945,0.545564,-1.172483,9.614362
1098328,0.004887,0.808786,-0.412945,0.521635,-1.244268,9.432507
1101331,0.019548,0.828333,-0.400728,0.598206,-1.215554,9.116654
1104334,0.017104,0.840551,-0.390954,0.689133,-1.143769,8.379665
1107345,0.009774,0.813672,-0.410501,0.689133,-0.957129,8.188239
1110339,-0.034208,0.847881,-0.422719,0.492921,-0.880559,8.427522
1113340,-0.053756,0.879646,-0.430049,0.229711,-1.014557,8.987441
1116341,-0.046426,0.857655,-0.422719,0.162712,-1.22034,9.126225
1119341,-0.029322,0.852768,-0.408058,0.301496,-1.234697,9.269794
1122343,-0.021991,0.852768,-0.390954,0.535992,-1.234697,9.178868
1125346,-0.009774,0.867429,-0.38851,1.182054,-1.028914,8.85823
1128347,-0.012217,0.872316,-0.403171,1.244268,-0.899701,8.23131
1131348,-0.034208,0.906524,-0.420275,1.100698,-0.713061,7.752745
1134352,-0.061087,0.999376,-0.454484,0.440279,-0.909273,7.853244
1137353,-0.100182,1.038471,-0.464258,0.244068,-1.024128,8.379665
1140353,-0.107512,1.072679,-0.45204,0.11007,-1.191626,9.284152
1143354,-0.100182,1.050688,-0.417832,0.301496,-1.383052,9.159724
1147009,-0.075747,1.014036,-0.412945,0.368495,-1.29691,8.776873
1149715,-0.075747,0.999376,-0.420275,0.488136,-0.985843,7.800602
1154494,-0.122173,0.940732,-0.43738,0.540778,-0.880559,7.781459
1157201,-0.161268,0.972497,-0.439823,0.239282,-0.952343,8.666803
1160202,-0.144164,1.01648,-0.434936,0.311067,-1.052842,8.925228
1163204,-0.129503,1.03114,-0.427606,0.736989,-1.11027,8.609376
1166205,-0.129503,1.062906,-0.425162,0.837488,-1.038485,8.360522
1169216,-0.141721,1.077566,-0.434936,0.92363,-1.0002,8.226524
1172216,-0.161268,1.070236,-0.449597,0.650848,-0.885344,8.279166
1175216,-0.19059,1.082453,-0.474031,0.411566,-0.904487,8.518449
1178216,-0.185703,1.109331,-0.469144,0.205783,-0.995414,8.370093
1181219,-0.18326,1.121549,-0.456927,0.205783,-1.091127,7.881958
1184224,-0.200364,1.128879,-0.43738,0.382852,-1.043271,7.800602
1187228,-0.212581,1.133766,-0.44471,0.521635,-1.057628,7.925028
1190231,-0.229685,1.126436,-0.454484,0.430708,-1.11027,8.470592
1193234,-0.244346,1.099557,-0.481362,0.215354,-1.158126,8.71466
1196234,-0.229685,1.072679,-0.481362,0.124427,-1.172483,8.729016
1199237,-0.219911,1.033584,-0.464258,0.172283,-1.115055,8.188239
1202238,-0.215025,1.014036,-0.442266,0.358923,-0.990629,7.786245
1205239,-0.232129,1.021367,-0.439823,0.454636,-0.875773,7.475178
