t,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
437492,-0.268781,-1.106888,-0.234572,19.152153,46.861038,74.301933
440496,0.767247,0.039095,-0.38851,-14.012369,-9.121439,-13.596018
443499,0.302989,2.443461,-0.149051,-9.695717,16.381264,-31.599615
446500,-2.240654,-1.536937,0.188146,12.734602,-29.25465,-105.853691
449500,-7.283957,-2.091603,-0.456927,17.907885,51.967319,47.933022
452502,-2.399478,0.608422,-0.483805,-11.31805,10.246066,144.320709
455503,-5.940054,2.11115,0.039095,6.178268,-28.053453,-24.114866
458503,-1.639562,1.92056,-0.249233,-8.106883,-8.676375,85.404625
461503,-0.449597,2.651155,-0.38851,-13.021741,7.269395,39.605999
464505,1.141096,1.971873,0.227242,-14.328222,-12.619746,-91.67382
467505,0.141721,-2.287079,0.596204,0.818345,31.843685,12.787244
470510,-3.50881,-2.988353,0.723264,1.660619,-11.30848,-8.834302
473510,-2.465452,-3.687183,0.552222,19.281364,3.144169,62.553169
476512,-2.106263,-1.874135,-0.080634,3.905087,-10.911271,6.101698
479512,-0.513127,0.058643,-0.894307,4.924429,-6.192625,3.134598
482513,0.19792,0.430049,-1.295034,-2.40718,-6.742974,-36.978683
485516,-0.07086,0.38851,-1.211957,-5.656632,7.355537,-43.180878
488517,-1.661554,-0.44471,-0.945619,1.56012,-6.814759,-28.192238
491520,-1.695762,-0.867429,-0.32498,1.26341,-5.249853,36.873398
494520,-2.299297,-0.740369,-0.117286,1.387837,-6.441479,35.533417
497522,-0.847881,0.290772,0.161268,-2.847459,-1.478764,41.525043
500525,-0.44471,2.296853,0.32498,-0.717847,-12.528819,-33.695732
513745,-1.292591,0.339641,-0.200364,2.526821,-1.651048,36.538403
516709,-0.195477,-0.581544,-0.339641,-3.646662,-2.790031,10.092926
519709,0.386067,0.149051,-0.290772,2.115255,-4.402793,6.60419
522709,0.136834,-0.532674,-0.305433,0.995414,4.125226,-13.404593
525712,-0.850324,-1.908343,-0.280998,-2.569892,1.301696,-11.169696
528712,-1.001819,-1.312139,-0.205251,-0.004786,1.603191,8.068598
531712,-1.260826,-0.185703,-0.078191,3.656233,-7.101898,21.382263
534712,-0.586431,-0.342085,-0.153938,2.392823,-5.134997,29.867212
537713,-0.158825,-0.029322,-0.175929,-0.837488,-6.522834,2.364109
540714,0.232129,0.322537,-0.171042,-2.517249,2.277967,-12.150753
543716,-0.390954,0.014661,-0.073304,-1.933401,-1.215554,-12.05504
546719,-0.684169,0.339641,-0.031765,-1.129412,1.091127,3.278167
549721,-0.730595,0.393397,0,2.478964,-3.52702,21.621546
552723,-0.305433,0.239459,-0.034208,-0.301496,-4.59422,21.142982
555725,0.149051,0.730595,-0.068417,-1.095913,-2.74696,18.726231
558727,0.38118,0.796568,-0.158825,-0.095713,0.861416,-1.426122
561727,0.12706,-0.608422,-0.112399,0.756132,1.143769,-5.168497
