t,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
111153,0.740369,-0.122173,-0.171042,0.354138,30.881769,2.579463
114154,0.713491,-0.185703,-0.19792,0.177069,30.163921,2.244468
117162,0.664621,-0.085521,-0.166155,-0.468993,27.000612,-1.478764
120162,0.569326,-0.058643,-0.083078,-1.942972,28.895727,-1.741975
123165,0.376293,-0.136834,-0.07086,0.914058,29.752357,0.59342
126169,0.478918,-0.354302,-0.048869,-1.138984,28.503305,-0.272782
129170,0.266337,0.073304,-0.146608,-1.85683,29.182865,2.909672
132174,0.158825,0.019548,-0.200364,1.990828,31.824541,5.632704
135174,0.359189,-0.19792,-0.163712,-2.742175,32.082966,7.144968
138176,0.44471,0.295659,-0.156382,-2.368894,30.187849,4.182654
141178,0.349415,-0.051313,-0.068417,-2.919244,29.484362,-0.153141
144180,0.212581,-0.180816,0.024435,0.07657,33.150166,2.756532
147182,0.105069,-0.332311,0.051313,0.602991,34.193436,3.579663
150183,0.124617,-0.295659,-0.026878,-0.689133,33.346375,4.843073
153185,0.100182,-0.014661,-0.087965,-1.478764,31.144981,4.551149
156186,0.117286,-0.019548,-0.009774,-1.584049,31.996824,4.37408
159188,0.153938,-0.075747,0.065973,-0.842274,33.317665,4.661219
162193,0.146608,-0.161268,-0.569326,-0.401994,31.867613,2.182254
165193,-0.031765,-0.083078,-0.024435,0.622134,31.226336,3.689733
168194,-0.075747,-0.100182,-0.004887,0.181855,31.211979,3.546163
171197,-0.061087,-0.173486,-0.002443,-0.899701,32.403606,6.092126
174199,0.017104,0.085521,-0.06353,-2.383251,29.436504,-0.306281
177200,0.019548,0.107512,-0.004887,-3.354738,31.594831,2.18704
180201,-0.334754,-0.256563,0.114843,3.651447,38.117664,11.806187
183205,-0.237016,-0.383623,0.166155,-2.292324,25.698915,-6.427122
186208,-0.400728,0.349415,0.043982,-3.397808,24.646072,5.048856
189209,-0.474031,0.041539,0.618196,6.407979,35.040497,17.338392
192210,0.012217,0.021991,0.043982,-1.550549,31.992039,13.438092
195211,0.102625,1.03114,-0.061087,-2.416751,31.360334,10.509277
198211,0.051313,0.605978,0.496023,1.272982,30.278778,5.589634
201213,-0.161268,-0.19059,0.11973,-1.751546,27.665815,3.881158
204215,-0.173486,0.276111,0.034208,-0.904487,30.312277,7.542177
207219,-0.087965,0.080634,0.002443,-0.583849,28.144379,10.997413
210223,0.07086,-0.149051,0.009774,-0.421137,29.15415,11.160125
213227,0.180816,-0.0562,-0.039095,0.11007,29.948568,9.509077
216227,0.241903,0.065973,0.610865,0.172283,32.896523,7.369894
219231,0.234572,0.017104,-0.00733,-1.028914,29.881569,7.192825
222232,0.173486,-0.00733,-0.014661,0.512064,29.733215,5.618348
225232,0.146608,-0.144164,0.036652,1.885544,30.719057,9.518648
228234,0.205251,0.00733,-0.075747,-0.062213,28.106094,4.321437
231236,0.219911,0.168599,-0.144164,0.899701,30.307491,7.178468
234238,0.300546,0.029322,-0.092852,1.875973,32.609386,6.881758
237240,0.390954,0.012217,-0.039095,-1.426122,30.331419,4.04387
240243,0.232129,0.356745,-0.100182,-0.631705,28.201807,1.450051
243245,0.129503,-0.024435,-0.00733,1.009771,30.331419,4.388436
246248,0.090408,-0.141721,-0.034208,3.067599,32.685959,6.297909
249250,0.200364,-0.041539,-0.107512,0.588634,32.049465,6.920043
252252,0.18326,0.38118,-0.156382,0.172283,26.493334,1.579263
255254,0,-0.31032,-0.061087,1.268196,31.231121,4.599005
258256,0.07086,-0.210138,-0.041539,1.402194,36.586258,9.49472
261256,0.237016,0.31032,-0.19792,-4.278367,29.642286,5.082355
264258,0.046426,0.234572,-0.158825,0.617348,27.259035,3.555735
267260,0.021991,-0.478918,-0.00733,1.986043,32.858242,8.135597
270261,0.149051,-0.195477,-0.117286,-2.732604,28.599018,3.34038
273263,0.188146,0.559553,-0.217468,-2.579463,25.636703,0.368495
276266,-0.026878,-0.349415,-0.090408,2.124826,29.115866,1.871187
279267,0.039095,-0.684169,0.00733,-0.655633,35.796623,7.34118
282269,0.19792,0.733038,-0.12706,-6.063413,26.890541,1.253839
285272,0.021991,0.867429,-0.256563,-3.70409,23.310879,-2.660819
288274,-0.168599,-0.302989,0.043982,2.258824,33.116665,7.15454
291278,0.039095,-0.00733,0.051313,1.22034,38.060238,11.935399
294278,0.229685,0.57177,-0.117286,-2.038685,36.519257,11.97847
297280,0.136834,0.992045,-0.327424,-0.818345,27.120253,4.886144
300285,-0.0562,-0.557109,-0.051313,1.426122,27.732815,3.034099
303287,0.048869,-0.337198,0.029322,-2.478964,29.604002,5.345566
306290,0.039095,0.344528,-0.146608,-0.315853,31.226336,7.240681
309290,0.114843,-0.481362,-0.041539,1.253839,30.355349,7.034898
312292,0.0562,-0.583987,0.029322,0.459422,27.488747,1.986043
315293,0.002443,0.105069,-0.075747,1.081556,34.404003,2.947958
318294,0.053756,0.251676,-0.087965,-3.498307,21.77947,-5.704489
321295,-0.412945,0.229685,-0.07086,-0.306281,26.895327,2.143969
324295,-0.075747,-0.129503,0.0562,0.153141,27.019754,2.440679
327297,-0.019548,0.163712,0.024435,-2.488536,27.732815,2.909672
330297,-0.527788,-0.454484,-0.122173,7.52782,32.662029,7.494321
333298,-0.080634,-1.053132,-0.180816,-2.727818,33.020954,9.470792
336300,-0.026878,1.688432,-0.193033,-8.796017,20.525633,-3.469593
339354,-0.307876,0.720821,-0.163712,-0.684347,21.449265,0.904487
342307,-0.471588,-1.439198,0.065973,4.905287,36.978683,19.415363
345307,-0.065973,0.442266,0.004887,-1.684547,34.590645,13.203595
348308,0.053756,1.414764,-0.259007,-0.842274,34.652859,13.897513
351308,-0.021991,-0.491136,-0.146608,-2.56032,25.521847,7.41775
354309,-0.00733,0.537561,0.019548,-2.287539,28.082167,7.460821
357311,0.092852,0.13439,0.036652,2.081756,31.125837,4.106084
360314,0.136834,-0.547335,-0.139277,-3.182454,23.435307,-3.565306
363316,-0.136834,0.312763,-0.129503,-1.272982,26.66083,3.29731
366317,-0.139277,-0.229685,-0.046426,5.321638,33.279381,22.995028
369319,0.092852,-0.410501,-0.161268,-0.981057,35.710484,15.768702
372321,0.466701,1.629788,-0.349415,-9.700503,29.594429,7.518249
375321,0.329867,1.634675,-0.43738,-1.320838,26.622547,-6.987042
378323,0.151495,-0.764803,0.068417,-2.622534,22.674389,-6.398408
382380,-0.114843,-0.075747,0.102625,-2.072184,19.38665,-11.523834
385097,-0.185703,-0.527788,-0.07086,1.837688,24.756145,-0.440279
389675,-0.329867,-0.750143,-0.131947,0.464208,28.857441,9.992428
392392,-0.129503,0.400728,-0.241903,-3.838088,20.362921,2.636891
395393,-0.278555,0.789238,-0.232129,-5.843273,16.567904,-6.092126
398396,-0.588874,0.50091,0.525344,2.531606,13.198811,-10.293922
401399,-0.874759,-1.102001,0.161268,1.899901,11.767902,-8.566306
404398,-1.094671,-0.76969,0.13439,1.914258,12.169896,-4.278367
407400,-1.297478,-0.390954,-0.552222,4.45065,17.295322,12.969099
410402,-1.185079,-0.102625,-0.200364,-3.273381,11.877973,5.733203
413403,-1.03114,1.260826,-0.249233,-7.695317,12.366108,9.217153
416404,-1.082453,1.541824,-0.300546,0.191426,13.720446,7.173683
419405,-1.160644,-0.109956,0.021991,-5.642276,5.278566,-0.751346
422407,-1.470963,0.273668,0.146608,-3.038885,5.268996,6.963114
425407,-1.615128,0.173486,0.129503,-0.129212,3.04367,15.098711
428410,-1.576032,0.002443,0.090408,-1.895116,2.924029,15.974483
431413,-1.34879,0.166155,0.021991,-3.287739,4.613362,18.774088
434414,-1.043358,-0.019548,0.623083,6.843473,65.45327,72.33503
437415,0.166155,0.979828,0.141721,-16.902899,-15.768702,-5.680561
440418,-1.336573,-1.20707,0.129503,5.632704,8.255239,37.016964
443420,-2.379931,-3.31089,-0.615752,23.880371,73.368736,49.966923
446422,-4.544837,3.894877,0.002443,-33.762726,-58.815582,-77.216385
449423,-7.489208,0.004887,0.977384,43.913082,9.695717,151.925095
452437,-8.134281,0.024435,-0.163712,-2.043471,2.038685,156.796875
455437,-2.580295,2.533869,0.012217,2.732604,22.640888,52.402817
458428,-2.411696,4.305378,-0.249233,-16.01277,-13.036098,-22.162323
461430,-1.649336,2.433687,0.295659,-0.100499,54.934422,-15.017355
464432,-4.232074,-2.130698,0.180816,-2.517249,-18.81237,-15.452849
467433,-4.938234,-2.094046,0.124617,6.719046,-15.864414,-38.251663
470443,-3.574784,-3.843564,-0.205251,19.338793,-36.208191,-11.720046
473443,-0.368963,0.256563,-0.610865,13.864014,-7.733603,70.281982
476444,-1.028697,0.173486,-0.974941,3.22074,-5.78106,-19.180866
479451,0.395841,2.646268,-0.894307,-10.963914,27.460033,-29.16851
482450,-3.354872,2.128254,-0.791681,-21.884756,-6.9009,-71.866028
485451,-3.511253,0.034208,-0.244346,-9.422935,2.45025,6.465407
488454,-4.623028,-1.148427,0.591318,-5.704489,-22.061825,25.450062
491455,-1.373225,-0.178373,0.781907,9.762717,-5.335995,72.488167
494459,-0.535118,0.346971,0.662178,9.284152,-13.773087,-10.16471
497462,0.869872,0.422719,-0.026878,10.576276,12.145968,-49.722851
500464,-1.01648,-1.14354,-0.483805,0.971486,10.825129,-40.941196
503466,-2.081829,-0.613309,-0.740369,-3.570091,4.182654,-27.929026
506468,-2.531425,-0.781907,-0.772134,-2.785245,-10.317852,35.289349
509472,-1.34879,-0.427606,-0.486249,-3.15374,-9.671789,50.967125
512473,-0.38851,-0.102625,-0.212581,-2.574677,-9.566504,20.539989
515476,0.19059,0.530231,0.234572,0.866202,3.59402,-34.155148
518477,-0.50091,-0.598648,0.256563,-0.234497,4.0008,-37.591244
521480,-1.395216,-1.456303,0.161268,1.07677,1.067199,-19.468006
524482,-1.852143,-1.050688,-0.024435,-0.794417,-7.503892,36.519257
527485,-1.248608,0.122173,-0.129503,1.191626,-8.79123,43.544586
530487,-0.217468,0.014661,-0.139277,-1.962115,-9.781858,26.411976
533488,0.45204,0.131947,0.021991,-0.579063,1.808974,-27.680172
536490,0.046426,-0.408058,0.13439,-0.215354,6.388836,-26.991041
539491,-0.799012,-0.930959,0.149051,1.904687,4.158726,-22.076181
542501,-1.253495,-1.070236,-0.009774,2.962314,-3.416951,28.201807
545504,-1.280374,-0.31765,-0.146608,2.349752,-7.996813,33.585655
548505,-0.544892,-0.11973,-0.244346,-0.378066,-8.063812,15.773487
551511,0.163712,0.821003,-0.158825,-1.641476,-1.37348,-9.853643
554512,0.117286,0.598648,-0.019548,-0.81356,1.51705,-21.190838
557514,-0.513127,-0.061087,0.087965,-0.827917,2.742175,-9.23151
560516,-0.940732,0.464258,0.109956,0.172283,-2.120041,23.09074
563515,-0.967611,0.224798,0.039095,-0.40678,-6.867402,24.689144
566516,-0.329867,0.146608,-0.029322,-1.062413,-6.738188,14.988642
569518,0.263894,0.864985,-0.043982,-1.421337,-0.564706,2.143969
572520,0.498466,0.395841,0.051313,1.268196,0.545564,-16.247265
575523,0.146608,-0.64263,0.173486,1.344766,2.823531,-9.992428
578519,-0.356745,-0.904081,0.11973,1.440479,-0.344566,3.814159
581519,-0.757473,-0.410501,0.036652,1.210768,-3.70409,15.275781
584522,-0.454484,-0.217468,-0.039095,0.770489,-5.412564,12.715459
587521,-0.034208,-0.222355,-0.100182,-0.799203,-2.718246,6.642476
590521,0.293215,0.222355,-0.053756,-1.339981,-0.689133,-10.34178
593521,0.19792,0.039095,0.065973,-1.028914,0.162712,-8.164311
596551,-0.129503,-0.163712,0.178373,-0.153141,-1.062413,-4.12044
599528,-0.320093,-0.337198,0.163712,0.732204,-3.048456,6.106483
602532,-0.193033,-0.327424,0.124617,-0.224925,-4.661219,9.255438
605531,0.100182,0.496023,-0.002443,-1.421337,-3.464807,6.532406
608532,0.469144,0.298102,-0.07086,-0.574277,-0.239282,-0.631705
611534,0.378736,0.136834,-0.073304,1.383052,-0.0335,-6.135198
614539,0.107512,-0.290772,0.075747,1.454836,-0.416351,-5.268996
617539,-0.283441,-0.434936,0.090408,0.732204,-0.521635,5.211568
620546,-0.339641,-0.092852,0.051313,0.004786,-2.928815,11.093125
623546,-0.173486,0.122173,-0.031765,-0.311067,-3.694518,10.188639
626549,0.222355,0.19059,-0.039095,-0.133998,-2.813959,4.986642
629549,0.241903,0.298102,-0.021991,-0.153141,-1.071985,-5.388636
632549,0.100182,0.171042,0.080634,-0.823131,0.306281,-1.244268
635549,-0.403171,-0.185703,0.090408,-1.196411,-1.48355,1.196411
638551,-0.50824,-0.219911,0.085521,-0.717847,-2.206183,10.628918
641552,-0.461814,-0.051313,0.122173,0.459422,-2.909672,11.083554
644553,-0.112399,-0.002443,0.122173,0.378066,-2.794817,7.690532
647554,-0.014661,-0.095295,0.095295,0.004786,-1.387837,0.315853
650555,-0.068417,-0.256563,0.078191,-0.234497,-0.143569,-0.282353
653556,-0.518014,-0.249233,0.109956,0.22014,-0.746561,0.492921
656558,-0.662178,-0.168599,0.11973,0.40678,-1.277767,7.585248
659560,-0.701273,-0.07086,0.090408,1.268196,-2.493321,10.083356
662563,-0.449597,0.029322,0.073304,0.564706,-3.469593,10.083356
665565,-0.305433,0.163712,0.046426,-0.11007,-3.067599,6.427122
668565,-0.205251,0.158825,0.075747,-1.0002,-1.301696,3.168097
671567,-0.400728,-0.031765,0.136834,-0.971486,-0.775275,2.325824
674569,-0.522901,-0.102625,0.153938,-1.105484,-1.124627,4.522435
677571,-0.586431,-0.161268,0.12706,0.531207,-2.321038,4.9675
680572,-0.51557,-0.171042,0.117286,0.502493,-2.167897,6.173482
683575,-0.44471,-0.161268,0.109956,0.569492,-2.096112,4.814359
686576,-0.38851,-0.102625,0.117286,-0.028714,-1.306481,2.804389
689871,-0.449597,-0.100182,0.146608,0.043071,-1.182054,1.775474
692589,-0.557109,-0.11973,0.161268,0.119641,-1.191626,2.431108
698265,-0.6353,-0.117286,0.117286,0.215354,-1.689333,4.048656
700991,-0.540005,0.00733,0.109956,0.07657,-2.426322,5.249853
704156,-0.493579,-0.012217,0.11973,-0.253639,-1.679762,2.158326
706993,-0.518014,-0.105069,0.146608,-0.564706,-1.234697,1.004986
709995,-0.608422,-0.131947,0.158825,-0.502493,-1.48355,0.66999
712996,-0.676839,-0.163712,0.153938,-0.277567,-1.957329,3.684947
715999,-0.676839,-0.232129,0.153938,0.181855,-2.321038,5.101498
719001,-0.608422,-0.222355,0.153938,0.153141,-2.26361,5.493921
722004,-0.549779,-0.193033,0.153938,0.023928,-1.59362,3.67059
725005,-0.537561,-0.202807,0.166155,0.090927,-1.37348,2.550749
728007,-0.598648,-0.171042,0.171042,-0.095713,-1.26341,2.612962
731007,-0.647517,-0.144164,0.168599,0.0335,-1.756332,3.799803
734010,-0.657291,-0.232129,0.153938,0.229711,-1.880759,3.732804
737012,-0.640187,-0.210138,0.149051,0.148355,-1.718047,3.651447
740014,-0.662178,-0.205251,0.151495,-0.047856,-2.019542,3.89073
743014,-0.684169,-0.188146,0.166155,-0.234497,-2.048256,4.943572
746016,-0.676839,-0.13439,0.175929,-0.512064,-2.158326,4.814359
749017,-0.667065,-0.114843,0.175929,-0.325424,-1.947758,4.67079
752016,-0.659734,-0.202807,0.188146,-0.090927,-1.674976,4.981857
755017,-0.659734,-0.234572,0.193033,0.215354,-1.770689,4.828716
758017,-0.649961,-0.266337,0.193033,0.248854,-1.636691,4.560719
761023,-0.674395,-0.251676,0.173486,0.210568,-1.660619,4.019942
764025,-0.691499,-0.224798,0.166155,0.162712,-1.493121,3.905087
767027,-0.718378,-0.19792,0.178373,0.167498,-1.957329,5.364708
770027,-0.701273,-0.146608,0.178373,0.047856,-2.100899,6.149554
773027,-0.659734,-0.149051,0.175929,0.023928,-2.148755,6.120841
776029,-0.615752,-0.151495,0.175929,-0.153141,-1.694118,4.082156
779029,-0.647517,-0.193033,0.193033,-0.445065,-1.607977,3.101098
782032,-0.689056,-0.222355,0.205251,-0.267996,-1.531407,3.680161
785034,-0.725708,-0.237016,0.210138,1.119841,-1.832902,4.977071
788036,-0.686613,-0.237016,0.19792,0.363709,-1.952543,5.010571
791041,-0.657291,-0.249233,0.188146,0.267996,-1.751546,4.704289
794041,-0.649961,-0.232129,0.175929,0.22014,-1.679762,4.240082
797045,-0.652404,-0.144164,0.195477,-0.047856,-1.751546,4.350152
800045,-0.657291,-0.156382,0.200364,-0.028714,-1.804188,4.115655
813097,-0.725708,-0.234572,0.185703,-0.047856,-2.158326,5.053642
816060,-0.674395,-0.18326,0.188146,-0.172283,-2.172683,5.283352
819063,-0.62797,-0.18326,0.19792,-0.325424,-1.689333,3.249453
822065,-0.654848,-0.180816,0.200364,-0.11007,-1.617548,2.995814
825067,-0.689056,-0.241903,0.210138,0.157926,-1.67019,3.110669
828068,-0.701273,-0.26145,0.195477,0.282353,-1.847259,4.622933
831071,-0.686613,-0.241903,0.180816,0.200997,-1.938186,4.603791
834072,-0.657291,-0.263894,0.178373,0.038285,-1.684547,4.101298
837074,-0.652404,-0.263894,0.195477,-0.043071,-1.502692,3.397808
840076,-0.718378,-0.18326,0.207694,0.052642,-1.679762,3.766303
843077,-0.735482,-0.200364,0.205251,0.277567,-1.842474,4.431507
846079,-0.728151,-0.210138,0.171042,0.133998,-1.895116,5.091927
849081,-0.689056,-0.161268,0.171042,-0.081356,-1.995614,4.536791
852084,-0.679282,-0.222355,0.175929,-0.29671,-1.942972,4.125226
855085,-0.693943,-0.271224,0.200364,-0.473779,-1.545763,3.302095
858087,-0.779464,-0.205251,0.212581,-0.090927,-1.607977,3.536592
861089,-0.794125,-0.268781,0.219911,0.339781,-1.679762,4.694718
864090,-0.779464,-0.295659,0.18326,0.425922,-2.024328,6.106483
867092,-0.684169,-0.202807,0.166155,0.148355,-1.909473,5.704489
870094,-0.659734,-0.188146,0.163712,-0.100499,-1.708475,4.646862
873095,-0.674395,-0.200364,0.202807,-0.239282,-1.651048,3.388237
876097,-0.759916,-0.158825,0.215025,-0.052642,-1.765903,4.130012
879098,-0.767247,-0.18326,0.215025,0.33021,-1.842474,5.106283
882100,-0.735482,-0.259007,0.173486,0.416351,-2.057827,5.580062
885103,-0.6353,-0.210138,0.146608,-0.215354,-1.732404,4.780859
888104,-0.6353,-0.149051,0.139277,-0.622134,-1.607977,3.37388
891106,-0.684169,-0.185703,0.207694,-0.550349,-1.555335,2.742175
894108,-0.789238,-0.215025,0.232129,-0.100499,-1.885544,4.086941
897110,-0.777021,-0.210138,0.229685,0.569492,-2.11047,4.996214
900111,-0.725708,-0.25412,0.173486,0.40678,-1.808974,4.723432
903114,-0.671952,-0.210138,0.146608,-0.009571,-1.722832,4.07737
906115,-0.691499,-0.168599,0.151495,-0.205783,-1.59362,3.646662
909119,-0.713491,-0.200364,0.205251,-0.0335,-1.574477,3.814159
912120,-0.745256,-0.19059,0.193033,0.009571,-1.646262,4.326224
915122,-0.733038,-0.139277,0.175929,0.11007,-1.808974,5.871987
918124,-0.701273,-0.146608,0.161268,-0.105284,-2.11047,4.331009
921126,-0.667065,-0.215025,0.171042,-0.315853,-1.895116,3.622734
924128,-0.684169,-0.244346,0.18326,-0.129212,-1.741975,3.239882
927129,-0.723264,-0.283441,0.195477,0.229711,-1.540978,3.828516
930131,-0.755029,-0.251676,0.185703,0.272782,-1.698904,4.417151
933133,-0.728151,-0.19792,0.166155,-0.028714,-1.799403,5.000999
936134,-0.701273,-0.151495,0.156382,-0.354138,-1.919044,4.378866
939136,-0.659734,-0.178373,0.171042,-0.200997,-1.674976,3.570091
942138,-0.691499,-0.244346,0.193033,0.129212,-1.636691,2.847459
945139,-0.733038,-0.285885,0.180816,0.689133,-1.598405,3.70409
948141,-0.76236,-0.241903,0.161268,0.507278,-1.770689,4.522435
951142,-0.747699,-0.171042,0.144164,0.057428,-1.832902,5.005785
954143,-0.718378,-0.114843,0.13439,-0.650848,-2.043471,5.163712
957148,-0.659734,-0.141721,0.158825,-0.301496,-1.976472,4.565506
960147,-0.659734,-0.222355,0.185703,-0.18664,-1.828116,3.847659
963148,-0.679282,-0.237016,0.175929,0.368495,-1.751546,3.996014
966152,-0.703717,-0.210138,0.156382,0.18664,-1.804188,4.407579
969153,-0.693943,-0.219911,0.144164,0.057428,-1.875973,4.216154
972163,-0.681726,-0.195477,0.158825,-0.287139,-1.502692,3.59402
975164,-0.720821,-0.259007,0.180816,0.086142,-1.641476,3.259024
978164,-0.742812,-0.271224,0.188146,0.26321,-1.550549,4.101298
981167,-0.759916,-0.205251,0.158825,0.449851,-1.938186,5.551349
984170,-0.69883,-0.117286,0.141721,0.267996,-1.962115,5.690132
987173,-0.659734,-0.117286,0.12706,-0.090927,-1.861616,3.689733
990175,-0.645074,-0.107512,0.141721,-0.531207,-1.627119,3.201597
993177,-0.713491,-0.180816,0.163712,-0.488136,-1.732404,3.081956
997080,-0.750143,-0.251676,0.173486,-0.253639,-1.861616,4.527221
999802,-0.752586,-0.219911,0.166155,0.210568,-1.885544,4.527221
1004502,-0.728151,-0.227242,0.161268,0.311067,-1.804188,5.072784
1007221,-0.667065,-0.178373,0.149051,0.081356,-1.847259,4.646862
1010227,-0.645074,-0.158825,0.146608,0.004786,-1.397408,2.67039
1013227,-0.742812,-0.156382,0.149051,0.210568,-1.349552,2.947958
1016230,-0.786794,-0.168599,0.146608,0.11007,-1.81376,3.56052
1019231,-0.781907,-0.180816,0.139277,0.167498,-2.019542,5.058427
1022233,-0.708604,-0.144164,0.12706,-0.148355,-2.014757,5.134997
1025235,-0.686613,-0.141721,0.124617,-0.287139,-1.962115,4.608576
1028235,-0.679282,-0.171042,0.13439,-0.435494,-1.698904,3.938586
1031237,-0.708604,-0.13439,0.156382,-0.301496,-1.818545,4.254438
1034239,-0.711047,-0.19792,0.156382,0.014357,-1.928615,4.498507
1037242,-0.689056,-0.259007,0.141721,0.224925,-1.588834,3.74716
1040245,-0.696386,-0.205251,0.131947,0.272782,-1.426122,3.512664
1043246,-0.720821,-0.19792,0.129503,0.277567,-1.574477,3.522235
1046247,-0.745256,-0.202807,0.131947,-0.057428,-1.947758,4.991428
1049249,-0.711047,-0.097738,0.117286,-0.200997,-2.072184,5.259424
1052252,-0.667065,-0.075747,0.117286,-0.100499,-1.976472,4.828716
1055253,-0.654848,-0.112399,0.136834,-0.167498,-1.684547,3.804588
1058254,-0.711047,-0.193033,0.139277,-0.301496,-1.81376,4.096512
1061256,-0.725708,-0.153938,0.139277,-0.248854,-2.019542,4.914857
1064256,-0.671952,-0.161268,0.171042,7.82453,-21.774687,92.161964
1067259,3.31089,0.129503,0.021991,15.314064,-69.162148,156.796875
1070260,6.824586,1.062906,-0.237016,5.56092,-64.730637,156.796875
1073261,5.87408,3.955963,0.645074,-23.574087,-59.988064,-47.535816
1076263,-1.705536,-1.485624,1.104444,-30.273994,-88.845497,-92.961166
1079264,-4.987104,2.389705,1.685988,-20.38685,-90.338631,-13.94537
1082266,0.273668,3.027448,2.079385,-8.987441,-156.796875,130.346619
1085269,-1.707979,5.50023,4.063476,-13.466806,-156.796875,17.989241
1088271,-1.094671,-6.797709,8.046317,-75.177704,-156.796875,-119.42099
1091273,-3.667635,-3.562566,-3.743382,107.342026,-156.796875,64.299927
1094278,0.322537,1.549154,3.159395,62.270817,-156.796875,54.125652
1097280,0.684169,3.591887,1.96943,-9.547362,-156.796875,49.526646
1100280,0.239459,0.662178,-0.987158,-68.764938,156.796875,39.826141
1103285,-0.894307,-0.065973,-0.469144,-3.656233,6.092126,-27.407393
1106290,-3.667635,-0.623083,0.307876,33.092739,-122.187096,-53.407803
1109291,-2.516765,-1.392773,1.839926,13.887942,-5.101498,-25.038496
1112290,-1.226617,0.777021,2.313957,30.723843,-19.707287,-46.985466
1115291,-1.627345,1.549154,2.614503,16.811974,-22.334608,-29.470003
1118292,-2.054951,1.910787,1.34146,-3.598805,-22.047468,9.623933
1121293,-3.76293,0.422719,1.77884,-5.991628,-36.074196,16.577475
1124295,-4.52529,0.078191,1.712866,-9.456435,-31.422546,23.152952
1127296,-3.098308,-0.090408,1.131322,-10.719846,-1.617548,37.6726
1130297,-2.311514,1.185079,1.014036,-10.801201,15.467206,40.347778
1133298,-0.984715,1.605354,1.180192,-9.413364,16.960329,31.432119
1136300,0.146608,0.114843,1.483181,14.979071,-9.442079,18.295521
1139354,-0.974941,-0.273668,1.448972,20.568705,-112.060669,16.237696
1142307,-2.382375,-2.443461,1.431868,15.936199,-156.796875,17.520248
1145307,-1.058019,1.27793,1.605354,28.699516,0.215354,33.757942
1148308,0.745256,0.075747,1.048245,10.839487,9.183653,6.757331
1151310,1.33413,2.49233,0.498466,-5.106283,-8.413164,-29.498716
1154312,0.945619,2.116037,0.454484,-28.828726,4.867002,-13.806587
1157314,0.557109,3.164282,1.136209,-19.027725,14.443078,9.107083
1160317,0.359189,1.006706,2.094046,-8.49452,-2.847459,0.306281
1163318,0.591318,1.160644,2.700024,12.547962,-2.005185,6.867402
1166321,0.926072,0.811229,2.824641,9.169296,8.164311,3.986442
1169324,0.703717,0.219911,2.023186,-4.436294,7.810174,-1.330409
1172326,0.781907,-0.075747,0.193033,-1.579263,5.910272,8.590234
1175328,0.456927,0.32498,0.803899,0.291924,5.230711,6.125626
1178330,0.593761,-0.222355,1.233948,6.441479,1.818545,10.963914
1181331,0.823446,-2.125811,1.180192,6.360123,3.067599,6.757331
1184332,0.777021,-1.72264,1.08734,0.579063,0.602991,-0.770489
